,SameHand,SameFinger,SameKey,Reach,Hurdle,Press_L_Little,Press_L_Ring,Press_L_Middle,Press_L_Index,Press_R_Little,Press_R_Ring,Press_R_Middle,Press_R_Index,Dist_L_Little,Dist_L_Ring,Dist_L_Middle,Dist_L_Index,Dist_R_Little,Dist_R_Ring,Dist_R_Middle,Dist_R_Index,Frequency,Keyboard
Q#,1,0,0,1,1,0,0,1,0,0,0,0,0,1.9208170383762733,0.0,3.975162683964177,0.0,0.0,0.0,0.0,0.0,0,WINDOWS
Q?,0,0,0,1,0,1,0,0,0,1,0,0,0,4.7369684021431935,0.0,0.0,0.0,7.041753452705508,0.0,0.0,0.0,1,WINDOWS
2b,1,0,0,1,1,0,0,0,1,0,0,0,0,0.0,3.975162683964177,0.0,3.4078108255508943,0.0,0.0,0.0,0.0,267,WINDOWS
2],0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,3.975162683964177,0.0,0.0,3.908723446592381,0.0,0.0,0.0,1,WINDOWS
2a,1,0,0,0,0,1,0,0,0,0,0,0,0,0.038,3.975162683964177,0.0,0.0,0.0,0.0,0.0,0.0,444,WINDOWS
2K,0,0,0,0,0,1,0,0,0,0,0,1,0,2.81615136376692,3.975162683964177,0.0,0.0,0.0,0.0,0.038,0.0,108,WINDOWS
2j,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,3.975162683964177,0.0,0.0,0.0,0.0,0.0,0.038,676,WINDOWS
2@,1,1,1,1,1,0,1,0,0,1,0,0,0,0.0,0.076,0.0,0.0,4.913,0.0,0.0,0.0,3,WINDOWS
2M,0,0,0,1,0,1,0,0,0,0,0,0,1,2.81615136376692,3.975162683964177,0.0,0.0,0.0,0.0,0.0,2.1287534527055074,0,WINDOWS
2{,0,0,0,1,0,1,0,0,0,1,0,0,0,2.81615136376692,3.975162683964177,0.0,0.0,2.435524765252697,0.0,0.0,0.0,0,WINDOWS
2~,1,0,0,1,1,1,0,0,0,1,0,0,0,4.916332194510744,3.975162683964177,0.0,0.0,4.913,0.0,0.0,0.0,0,WINDOWS
2y,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,3.975162683964177,0.0,0.0,0.0,0.0,0.0,2.9316352569043667,175,WINDOWS
25,1,0,0,1,1,0,0,0,1,0,0,0,0,0.0,3.975162683964177,0.0,3.80711793394688,0.0,0.0,0.0,0.0,2844,WINDOWS
2:,0,0,0,0,0,1,0,0,0,1,0,0,0,2.81615136376692,3.975162683964177,0.0,0.0,0.038,0.0,0.0,0.0,1076,WINDOWS
2D,1,0,0,0,0,0,0,1,0,1,0,0,0,0.0,3.975162683964177,0.038,0.0,4.913,0.0,0.0,0.0,0,WINDOWS
2`,1,0,0,1,1,1,0,0,0,0,0,0,0,4.916332194510744,3.975162683964177,0.0,0.0,0.0,0.0,0.0,0.0,0,WINDOWS
21,1,0,0,1,1,1,0,0,0,0,0,0,0,3.975162683964177,3.975162683964177,0.0,0.0,0.0,0.0,0.0,0.0,3273,WINDOWS
2Y,0,0,0,1,0,1,0,0,0,0,0,0,1,2.81615136376692,3.975162683964177,0.0,0.0,0.0,0.0,0.0,2.9316352569043667,0,WINDOWS
2C,1,0,0,1,1,0,0,1,0,1,0,0,0,0.0,3.975162683964177,2.1287534527055074,0.0,4.913,0.0,0.0,0.0,0,WINDOWS
2},0,0,0,1,0,1,0,0,0,1,0,0,0,2.81615136376692,3.975162683964177,0.0,0.0,3.908723446592381,0.0,0.0,0.0,0,WINDOWS
2),0,0,0,1,0,1,0,0,0,1,0,0,0,2.81615136376692,3.975162683964177,0.0,0.0,3.975162683964177,0.0,0.0,0.0,0,WINDOWS
2<,0,0,0,1,0,1,0,0,0,0,0,1,0,2.81615136376692,3.975162683964177,0.0,0.0,0.0,0.0,2.1287534527055074,0.0,0,WINDOWS
2-,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,3.975162683964177,0.0,0.0,3.8110127219504575,0.0,0.0,0.0,405,WINDOWS
2W,1,1,0,1,1,0,1,0,0,1,0,0,0,0.0,2.1667534527055072,0.0,0.0,4.913,0.0,0.0,0.0,3,WINDOWS
2%,1,0,0,1,1,0,0,0,1,1,0,0,0,0.0,3.975162683964177,0.0,3.80711793394688,4.913,0.0,0.0,0.0,0,WINDOWS
2>,0,0,0,1,0,1,0,0,0,0,1,0,0,2.81615136376692,3.975162683964177,0.0,0.0,0.0,2.1287534527055074,0.0,0.0,0,WINDOWS
2=,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,3.975162683964177,0.0,0.0,4.265957544725349,0.0,0.0,0.0,0,WINDOWS
2^,0,0,0,1,0,1,0,0,0,0,0,0,1,2.81615136376692,3.975162683964177,0.0,0.0,0.0,0.0,0.0,4.916332194510744,0,WINDOWS
2k,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3.975162683964177,0.0,0.0,0.0,0.0,0.038,0.0,476,WINDOWS
20,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,3.975162683964177,0.0,0.0,3.975162683964177,0.0,0.0,0.0,54908,WINDOWS
2R,1,0,0,1,1,0,0,0,1,1,0,0,0,0.0,3.975162683964177,0.0,1.9208170383762733,4.913,0.0,0.0,0.0,23,WINDOWS
2.,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,3.975162683964177,0.0,0.0,0.0,2.1287534527055074,0.0,0.0,346,WINDOWS
2d,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,3.975162683964177,0.038,0.0,0.0,0.0,0.0,0.0,298,WINDOWS
2A,1,0,0,0,0,1,0,0,0,1,0,0,0,0.038,3.975162683964177,0.0,0.0,4.913,0.0,0.0,0.0,0,WINDOWS
2$,1,0,0,1,1,0,0,0,1,1,0,0,0,0.0,3.975162683964177,0.0,3.975162683964177,4.913,0.0,0.0,0.0,0,WINDOWS
2L,0,0,0,0,0,1,0,0,0,0,1,0,0,2.81615136376692,3.975162683964177,0.0,0.0,0.0,0.038,0.0,0.0,0,WINDOWS
2X,1,1,0,1,1,0,1,0,0,1,0,0,0,0.0,6.09264358259653,0.0,0.0,4.913,0.0,0.0,0.0,0,WINDOWS
2/,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,3.975162683964177,0.0,0.0,2.1287534527055074,0.0,0.0,0.0,113,WINDOWS
2m,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,3.975162683964177,0.0,0.0,0.0,0.0,0.0,2.1287534527055074,72,WINDOWS
2o,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,3.975162683964177,0.0,0.0,0.0,1.9208170383762733,0.0,0.0,145,WINDOWS
2U,0,0,0,1,0,1,0,0,0,0,0,0,1,2.81615136376692,3.975162683964177,0.0,0.0,0.0,0.0,0.0,1.9208170383762733,0,WINDOWS
2&,0,0,0,1,0,1,0,0,0,0,0,0,1,2.81615136376692,3.975162683964177,0.0,0.0,0.0,0.0,0.0,3.975162683964177,0,WINDOWS
2g,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,3.975162683964177,0.0,1.913,0.0,0.0,0.0,0.0,287,WINDOWS
24,1,0,0,1,1,0,0,0,1,0,0,0,0,0.0,3.975162683964177,0.0,3.975162683964177,0.0,0.0,0.0,0.0,2765,WINDOWS
2[,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,3.975162683964177,0.0,0.0,2.435524765252697,0.0,0.0,0.0,6,WINDOWS
2n,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,3.975162683964177,0.0,0.0,0.0,0.0,0.0,2.139933633585989,29,WINDOWS
2O,0,0,0,1,0,1,0,0,0,0,1,0,0,2.81615136376692,3.975162683964177,0.0,0.0,0.0,1.9208170383762733,0.0,0.0,67,WINDOWS
28,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,3.975162683964177,0.0,0.0,0.0,0.0,3.975162683964177,0.0,2665,WINDOWS
2|,0,0,0,1,0,1,0,0,0,1,0,0,0,2.81615136376692,3.975162683964177,0.0,0.0,6.05448776280647,0.0,0.0,0.0,16,WINDOWS
2+,0,0,0,1,0,1,0,0,0,1,0,0,0,2.81615136376692,3.975162683964177,0.0,0.0,4.265957544725349,0.0,0.0,0.0,2,WINDOWS
2t,1,0,0,1,1,0,0,0,1,0,0,0,0,0.0,3.975162683964177,0.0,2.435524765252697,0.0,0.0,0.0,0.0,49,WINDOWS
2*,0,0,0,1,0,1,0,0,0,0,0,1,0,2.81615136376692,3.975162683964177,0.0,0.0,0.0,0.0,3.975162683964177,0.0,0,WINDOWS
2h,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,3.975162683964177,0.0,0.0,0.0,0.0,0.0,1.913,135,WINDOWS
2z,1,0,0,1,1,1,0,0,0,0,0,0,0,2.1287534527055074,3.975162683964177,0.0,0.0,0.0,0.0,0.0,0.0,31,WINDOWS
2B,1,0,0,1,1,0,0,0,1,1,0,0,0,0.0,3.975162683964177,0.0,3.4078108255508943,4.913,0.0,0.0,0.0,0,WINDOWS
2P,0,0,0,1,0,1,0,0,0,1,0,0,0,2.81615136376692,3.975162683964177,0.0,0.0,1.9208170383762733,0.0,0.0,0.0,43,WINDOWS
2Z,1,0,0,1,1,1,0,0,0,1,0,0,0,2.1287534527055074,3.975162683964177,0.0,0.0,4.913,0.0,0.0,0.0,0,WINDOWS
2v,1,0,0,1,1,0,0,0,1,0,0,0,0,0.0,3.975162683964177,0.0,2.1287534527055074,0.0,0.0,0.0,0.0,297,WINDOWS
2E,1,0,0,1,1,0,0,1,0,1,0,0,0,0.0,3.975162683964177,1.9208170383762733,0.0,4.913,0.0,0.0,0.0,6,WINDOWS
2s,1,1,0,0,0,0,1,0,0,0,0,0,0,0.0,4.013162683964177,0.0,0.0,0.0,0.0,0.0,0.0,220,WINDOWS
2S,1,1,0,0,0,0,1,0,0,1,0,0,0,0.0,4.013162683964177,0.0,0.0,4.913,0.0,0.0,0.0,19,WINDOWS
2!,1,0,0,1,1,1,0,0,0,1,0,0,0,3.975162683964177,3.975162683964177,0.0,0.0,4.913,0.0,0.0,0.0,0,WINDOWS
2Q,1,0,0,1,1,1,0,0,0,1,0,0,0,1.9208170383762733,3.975162683964177,0.0,0.0,4.913,0.0,0.0,0.0,1,WINDOWS
22,1,1,1,1,1,0,1,0,0,0,0,0,0,0.0,0.076,0.0,0.0,0.0,0.0,0.0,0.0,3288,WINDOWS
2T,1,0,0,1,1,0,0,0,1,1,0,0,0,0.0,3.975162683964177,0.0,2.435524765252697,4.913,0.0,0.0,0.0,0,WINDOWS
27,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,3.975162683964177,0.0,0.0,0.0,0.0,0.0,3.975162683964177,2537,WINDOWS
2I,0,0,0,1,0,1,0,0,0,0,0,1,0,2.81615136376692,3.975162683964177,0.0,0.0,0.0,0.0,1.9208170383762733,0.0,0,WINDOWS
"2""",0,0,0,0,0,1,0,0,0,1,0,0,0,2.81615136376692,3.975162683964177,0.0,0.0,1.913,0.0,0.0,0.0,25,WINDOWS
2_,0,0,0,1,0,1,0,0,0,1,0,0,0,2.81615136376692,3.975162683964177,0.0,0.0,3.8110127219504575,0.0,0.0,0.0,0,WINDOWS
2q,1,0,0,1,1,1,0,0,0,0,0,0,0,1.9208170383762733,3.975162683964177,0.0,0.0,0.0,0.0,0.0,0.0,11,WINDOWS
2l,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,3.975162683964177,0.0,0.0,0.0,0.038,0.0,0.0,52,WINDOWS
2f,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,3.975162683964177,0.0,0.038,0.0,0.0,0.0,0.0,129,WINDOWS
2;,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,3.975162683964177,0.0,0.0,0.038,0.0,0.0,0.0,0,WINDOWS
2i,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,3.975162683964177,0.0,0.0,0.0,0.0,1.9208170383762733,0.0,891,WINDOWS
26,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,3.975162683964177,0.0,0.0,0.0,0.0,0.0,4.916332194510744,2675,WINDOWS
2p,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,3.975162683964177,0.0,0.0,1.9208170383762733,0.0,0.0,0.0,30,WINDOWS
2c,1,0,0,1,1,0,0,1,0,0,0,0,0,0.0,3.975162683964177,2.1287534527055074,0.0,0.0,0.0,0.0,0.0,2,WINDOWS
"2,",0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,3.975162683964177,0.0,0.0,0.0,0.0,2.1287534527055074,0.0,7930,WINDOWS
2V,1,0,0,1,1,0,0,0,1,1,0,0,0,0.0,3.975162683964177,0.0,2.1287534527055074,4.913,0.0,0.0,0.0,0,WINDOWS
29,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,3.975162683964177,0.0,0.0,0.0,3.9833295172900325,0.0,0.0,2234,WINDOWS
2J,0,0,0,0,0,1,0,0,0,0,0,0,1,2.81615136376692,3.975162683964177,0.0,0.0,0.0,0.0,0.0,0.038,43,WINDOWS
2N,0,0,0,1,0,1,0,0,0,0,0,0,1,2.81615136376692,3.975162683964177,0.0,0.0,0.0,0.0,0.0,2.139933633585989,1,WINDOWS
23,1,0,0,1,1,0,0,1,0,0,0,0,0,0.0,3.975162683964177,3.975162683964177,0.0,0.0,0.0,0.0,0.0,2644,WINDOWS
2e,1,0,0,1,1,0,0,1,0,0,0,0,0,0.0,3.975162683964177,1.9208170383762733,0.0,0.0,0.0,0.0,0.0,11,WINDOWS
2(,0,0,0,1,0,1,0,0,0,0,1,0,0,2.81615136376692,3.975162683964177,0.0,0.0,0.0,3.9833295172900325,0.0,0.0,0,WINDOWS
2u,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,3.975162683964177,0.0,0.0,0.0,0.0,0.0,1.9208170383762733,270,WINDOWS
2\,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,3.975162683964177,0.0,0.0,6.05448776280647,0.0,0.0,0.0,0,WINDOWS
2',0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,3.975162683964177,0.0,0.0,1.913,0.0,0.0,0.0,3,WINDOWS
2G,1,0,0,0,0,0,0,0,1,1,0,0,0,0.0,3.975162683964177,0.0,1.913,4.913,0.0,0.0,0.0,0,WINDOWS
2w,1,1,0,1,1,0,1,0,0,0,0,0,0,0.0,2.1667534527055072,0.0,0.0,0.0,0.0,0.0,0.0,180,WINDOWS
2r,1,0,0,1,1,0,0,0,1,0,0,0,0,0.0,3.975162683964177,0.0,1.9208170383762733,0.0,0.0,0.0,0.0,157,WINDOWS
2x,1,1,0,1,1,0,1,0,0,0,0,0,0,0.0,6.09264358259653,0.0,0.0,0.0,0.0,0.0,0.0,82,WINDOWS
2H,0,0,0,0,0,1,0,0,0,0,0,0,1,2.81615136376692,3.975162683964177,0.0,0.0,0.0,0.0,0.0,1.913,0,WINDOWS
2F,1,0,0,0,0,0,0,0,1,1,0,0,0,0.0,3.975162683964177,0.0,0.038,4.913,0.0,0.0,0.0,0,WINDOWS
2#,1,0,0,1,1,0,0,1,0,1,0,0,0,0.0,3.975162683964177,3.975162683964177,0.0,4.913,0.0,0.0,0.0,0,WINDOWS
2?,0,0,0,1,0,1,0,0,0,1,0,0,0,2.81615136376692,3.975162683964177,0.0,0.0,2.1287534527055074,0.0,0.0,0.0,0,WINDOWS
Tb,1,1,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,4.013162683964177,4.913,0.0,0.0,0.0,173,WINDOWS
T],0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,2.435524765252697,8.821723446592381,0.0,0.0,0.0,0,WINDOWS
Ta,1,0,0,0,0,1,0,0,0,0,0,0,0,0.038,0.0,0.0,2.435524765252697,4.913,0.0,0.0,0.0,3564,WINDOWS
TK,0,0,0,0,0,1,0,0,0,0,0,1,0,2.81615136376692,0.0,0.0,2.435524765252697,4.913,0.0,0.038,0.0,19,WINDOWS
Tj,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,2.435524765252697,4.913,0.0,0.0,0.038,7173,WINDOWS
T@,1,0,0,1,1,0,1,0,0,0,0,0,0,0.0,3.975162683964177,0.0,2.435524765252697,0.0,0.0,0.0,0.0,1,WINDOWS
TM,0,0,0,1,0,1,0,0,0,0,0,0,1,2.81615136376692,0.0,0.0,2.435524765252697,4.913,0.0,0.0,2.1287534527055074,0,WINDOWS
T{,0,0,0,1,0,1,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,2.435524765252697,7.348524765252697,0.0,0.0,0.0,0,WINDOWS
T~,1,0,0,1,1,1,0,0,0,0,0,0,0,4.916332194510744,0.0,0.0,2.435524765252697,0.0,0.0,0.0,0.0,0,WINDOWS
Ty,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,2.435524765252697,4.913,0.0,0.0,2.9316352569043667,220,WINDOWS
T5,1,1,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2.177933633585989,4.913,0.0,0.0,0.0,4,WINDOWS
T:,0,0,0,0,0,1,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,2.435524765252697,4.9510000000000005,0.0,0.0,0.0,18,WINDOWS
TD,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.038,2.435524765252697,0.0,0.0,0.0,0.0,0,WINDOWS
T`,1,0,0,1,1,1,0,0,0,0,0,0,0,4.916332194510744,0.0,0.0,2.435524765252697,4.913,0.0,0.0,0.0,0,WINDOWS
T1,1,0,0,1,1,1,0,0,0,0,0,0,0,3.975162683964177,0.0,0.0,2.435524765252697,4.913,0.0,0.0,0.0,9,WINDOWS
TY,0,0,0,1,0,1,0,0,0,0,0,0,1,2.81615136376692,0.0,0.0,2.435524765252697,4.913,0.0,0.0,2.9316352569043667,0,WINDOWS
TC,1,0,0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,2.1287534527055074,2.435524765252697,0.0,0.0,0.0,0.0,0,WINDOWS
T},0,0,0,1,0,1,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,2.435524765252697,8.821723446592381,0.0,0.0,0.0,0,WINDOWS
T),0,0,0,1,0,1,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,2.435524765252697,8.888162683964177,0.0,0.0,0.0,0,WINDOWS
T<,0,0,0,1,0,1,0,0,0,0,0,1,0,2.81615136376692,0.0,0.0,2.435524765252697,4.913,0.0,2.1287534527055074,0.0,0,WINDOWS
T-,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,2.435524765252697,8.724012721950459,0.0,0.0,0.0,3,WINDOWS
TW,1,0,0,1,1,0,1,0,0,0,0,0,0,0.0,1.9208170383762733,0.0,2.435524765252697,0.0,0.0,0.0,0.0,7,WINDOWS
T%,1,1,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2.177933633585989,0.0,0.0,0.0,0.0,0,WINDOWS
T>,0,0,0,1,0,1,0,0,0,0,1,0,0,2.81615136376692,0.0,0.0,2.435524765252697,4.913,2.1287534527055074,0.0,0.0,0,WINDOWS
T=,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,2.435524765252697,9.17895754472535,0.0,0.0,0.0,0,WINDOWS
T^,0,0,0,1,0,1,0,0,0,0,0,0,1,2.81615136376692,0.0,0.0,2.435524765252697,4.913,0.0,0.0,4.916332194510744,0,WINDOWS
Tk,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,2.435524765252697,4.913,0.0,0.038,0.0,1416,WINDOWS
T0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,2.435524765252697,8.888162683964177,0.0,0.0,0.0,0,WINDOWS
TR,1,1,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.951,0.0,0.0,0.0,0.0,10,WINDOWS
T.,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,2.435524765252697,4.913,2.1287534527055074,0.0,0.0,11,WINDOWS
Td,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.038,2.435524765252697,4.913,0.0,0.0,0.0,7827,WINDOWS
TA,1,0,0,0,0,1,0,0,0,0,0,0,0,0.038,0.0,0.0,2.435524765252697,0.0,0.0,0.0,0.0,0,WINDOWS
T$,1,1,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,3.445810825550894,0.0,0.0,0.0,0.0,0,WINDOWS
TL,0,0,0,0,0,1,0,0,0,0,1,0,0,2.81615136376692,0.0,0.0,2.435524765252697,4.913,0.038,0.0,0.0,0,WINDOWS
TX,1,0,0,1,1,0,1,0,0,0,0,0,0,0.0,2.1287534527055074,0.0,2.435524765252697,0.0,0.0,0.0,0.0,0,WINDOWS
T/,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,2.435524765252697,7.041753452705508,0.0,0.0,0.0,3,WINDOWS
Tm,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,2.435524765252697,4.913,0.0,0.0,2.1287534527055074,69,WINDOWS
To,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,2.435524765252697,4.913,1.9208170383762733,0.0,0.0,147,WINDOWS
TU,0,0,0,1,0,1,0,0,0,0,0,0,1,2.81615136376692,0.0,0.0,2.435524765252697,4.913,0.0,0.0,1.9208170383762733,1,WINDOWS
T&,0,0,0,1,0,1,0,0,0,0,0,0,1,2.81615136376692,0.0,0.0,2.435524765252697,4.913,0.0,0.0,3.975162683964177,0,WINDOWS
Tg,1,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.9588170383762733,4.913,0.0,0.0,0.0,1040,WINDOWS
T4,1,1,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,3.445810825550894,4.913,0.0,0.0,0.0,4,WINDOWS
T[,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,2.435524765252697,7.348524765252697,0.0,0.0,0.0,2,WINDOWS
Tn,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,2.435524765252697,4.913,0.0,0.0,2.139933633585989,17,WINDOWS
TO,0,0,0,1,0,1,0,0,0,0,1,0,0,2.81615136376692,0.0,0.0,2.435524765252697,4.913,1.9208170383762733,0.0,0.0,54,WINDOWS
T8,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,2.435524765252697,4.913,0.0,3.975162683964177,0.0,0,WINDOWS
T|,0,0,0,1,0,1,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,2.435524765252697,10.96748776280647,0.0,0.0,0.0,0,WINDOWS
T+,0,0,0,1,0,1,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,2.435524765252697,9.17895754472535,0.0,0.0,0.0,0,WINDOWS
Tt,1,1,1,1,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.076,4.913,0.0,0.0,0.0,14,WINDOWS
T*,0,0,0,1,0,1,0,0,0,0,0,1,0,2.81615136376692,0.0,0.0,2.435524765252697,4.913,0.0,3.975162683964177,0.0,0,WINDOWS
Th,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,2.435524765252697,4.913,0.0,0.0,1.913,1200,WINDOWS
Tz,1,0,0,1,1,1,0,0,0,0,0,0,0,2.1287534527055074,0.0,0.0,2.435524765252697,4.913,0.0,0.0,0.0,900,WINDOWS
TB,1,1,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,4.013162683964177,0.0,0.0,0.0,0.0,0,WINDOWS
TP,0,0,0,1,0,1,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,2.435524765252697,6.8338170383762735,0.0,0.0,0.0,42,WINDOWS
TZ,1,0,0,1,1,1,0,0,0,0,0,0,0,2.1287534527055074,0.0,0.0,2.435524765252697,0.0,0.0,0.0,0.0,0,WINDOWS
Tv,1,1,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,3.8490127219504573,4.913,0.0,0.0,0.0,300,WINDOWS
TE,1,0,0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,1.9208170383762733,2.435524765252697,0.0,0.0,0.0,0.0,7,WINDOWS
Ts,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.038,0.0,2.435524765252697,4.913,0.0,0.0,0.0,865,WINDOWS
TS,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.038,0.0,2.435524765252697,0.0,0.0,0.0,0.0,12,WINDOWS
T!,1,0,0,1,1,1,0,0,0,0,0,0,0,3.975162683964177,0.0,0.0,2.435524765252697,0.0,0.0,0.0,0.0,0,WINDOWS
TQ,1,0,0,1,1,1,0,0,0,0,0,0,0,1.9208170383762733,0.0,0.0,2.435524765252697,0.0,0.0,0.0,0.0,2,WINDOWS
T2,1,0,0,1,1,0,1,0,0,0,0,0,0,0.0,3.975162683964177,0.0,2.435524765252697,4.913,0.0,0.0,0.0,13,WINDOWS
TT,1,1,1,1,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.076,0.0,0.0,0.0,0.0,9,WINDOWS
T7,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,2.435524765252697,4.913,0.0,0.0,3.975162683964177,3,WINDOWS
TI,0,0,0,1,0,1,0,0,0,0,0,1,0,2.81615136376692,0.0,0.0,2.435524765252697,4.913,0.0,1.9208170383762733,0.0,0,WINDOWS
"T""",0,0,0,0,0,1,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,2.435524765252697,6.8260000000000005,0.0,0.0,0.0,19,WINDOWS
T_,0,0,0,1,0,1,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,2.435524765252697,8.724012721950459,0.0,0.0,0.0,0,WINDOWS
Tq,1,0,0,1,1,1,0,0,0,0,0,0,0,1.9208170383762733,0.0,0.0,2.435524765252697,4.913,0.0,0.0,0.0,13,WINDOWS
Tl,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,2.435524765252697,4.913,0.038,0.0,0.0,2592,WINDOWS
Tf,1,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2.4735247652526966,4.913,0.0,0.0,0.0,947,WINDOWS
T;,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,2.435524765252697,4.9510000000000005,0.0,0.0,0.0,0,WINDOWS
Ti,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,2.435524765252697,4.913,0.0,1.9208170383762733,0.0,2645,WINDOWS
T6,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,2.435524765252697,4.913,0.0,0.0,4.916332194510744,4,WINDOWS
Tp,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,2.435524765252697,6.8338170383762735,0.0,0.0,0.0,49,WINDOWS
Tc,1,0,0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,2.1287534527055074,2.435524765252697,4.913,0.0,0.0,0.0,337,WINDOWS
"T,",0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,2.435524765252697,4.913,0.0,2.1287534527055074,0.0,544,WINDOWS
TV,1,1,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,3.8490127219504573,0.0,0.0,0.0,0.0,0,WINDOWS
T9,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,2.435524765252697,4.913,3.9833295172900325,0.0,0.0,0,WINDOWS
TJ,0,0,0,0,0,1,0,0,0,0,0,0,1,2.81615136376692,0.0,0.0,2.435524765252697,4.913,0.0,0.0,0.038,85,WINDOWS
TN,0,0,0,1,0,1,0,0,0,0,0,0,1,2.81615136376692,0.0,0.0,2.435524765252697,4.913,0.0,0.0,2.139933633585989,0,WINDOWS
