,SameHand,SameFinger,SameKey,Reach,Hurdle,Press_L_Little,Press_L_Ring,Press_L_Middle,Press_L_Index,Press_R_Little,Press_R_Ring,Press_R_Middle,Press_R_Index,Dist_L_Little,Dist_L_Ring,Dist_L_Middle,Dist_L_Index,Dist_R_Little,Dist_R_Ring,Dist_R_Middle,Dist_R_Index,Frequency,Keyboard
"+""",1,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,3.8030967253346133,0.0,0.0,0.0,0,WINDOWS
+_,1,1,0,1,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.4760000000000002,0.0,0.0,0.0,0,WINDOWS
+q,0,0,0,1,0,1,0,0,0,0,0,0,0,4.7369684021431935,0.0,0.0,0.0,4.265957544725349,0.0,0.0,0.0,0,WINDOWS
+l,1,0,0,0,0,0,0,0,0,0,1,0,0,2.81615136376692,0.0,0.0,0.0,4.265957544725349,0.038,0.0,0.0,0,WINDOWS
+f,0,0,0,0,0,0,0,0,1,0,0,0,0,2.81615136376692,0.0,0.0,0.038,4.265957544725349,0.0,0.0,0.0,0,WINDOWS
+;,1,1,0,0,0,0,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,0.0,4.303957544725349,0.0,0.0,0.0,0,WINDOWS
+i,1,0,0,1,1,0,0,0,0,0,0,1,0,2.81615136376692,0.0,0.0,0.0,4.265957544725349,0.0,1.9208170383762733,0.0,0,WINDOWS
+6,1,0,0,1,1,0,0,0,0,0,0,0,1,2.81615136376692,0.0,0.0,0.0,4.265957544725349,0.0,0.0,4.916332194510744,0,WINDOWS
+p,1,1,0,1,1,0,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,0.0,3.08234745164294,0.0,0.0,0.0,0,WINDOWS
+c,0,0,0,1,0,0,0,1,0,0,0,0,0,2.81615136376692,0.0,2.1287534527055074,0.0,4.265957544725349,0.0,0.0,0.0,0,WINDOWS
"+,",1,0,0,1,1,0,0,0,0,0,0,1,0,2.81615136376692,0.0,0.0,0.0,4.265957544725349,0.0,2.1287534527055074,0.0,0,WINDOWS
+V,0,0,0,1,0,0,0,0,1,1,0,0,0,2.81615136376692,0.0,0.0,2.1287534527055074,9.17895754472535,0.0,0.0,0.0,0,WINDOWS
+9,1,0,0,1,1,0,0,0,0,0,1,0,0,2.81615136376692,0.0,0.0,0.0,4.265957544725349,3.9833295172900325,0.0,0.0,0,WINDOWS
+J,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,4.265957544725349,0.0,0.0,0.038,0,WINDOWS
+N,1,0,0,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,4.265957544725349,0.0,0.0,2.139933633585989,0,WINDOWS
+3,0,0,0,1,0,0,0,1,0,0,0,0,0,2.81615136376692,0.0,3.975162683964177,0.0,4.265957544725349,0.0,0.0,0.0,0,WINDOWS
+e,0,0,0,1,0,0,0,1,0,0,0,0,0,2.81615136376692,0.0,1.9208170383762733,0.0,4.265957544725349,0.0,0.0,0.0,0,WINDOWS
+(,1,0,0,1,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,4.265957544725349,3.9833295172900325,0.0,0.0,0,WINDOWS
+u,1,0,0,1,1,0,0,0,0,0,0,0,1,2.81615136376692,0.0,0.0,0.0,4.265957544725349,0.0,0.0,1.9208170383762733,0,WINDOWS
+\,1,1,0,1,1,0,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,0.0,4.246281765060966,0.0,0.0,0.0,0,WINDOWS
+',1,1,0,0,0,0,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,0.0,3.8030967253346133,0.0,0.0,0.0,0,WINDOWS
+G,0,0,0,0,0,0,0,0,1,1,0,0,0,2.81615136376692,0.0,0.0,1.913,9.17895754472535,0.0,0.0,0.0,0,WINDOWS
+w,0,0,0,1,0,0,1,0,0,0,0,0,0,2.81615136376692,1.9208170383762733,0.0,0.0,4.265957544725349,0.0,0.0,0.0,0,WINDOWS
+r,0,0,0,1,0,0,0,0,1,0,0,0,0,2.81615136376692,0.0,0.0,1.9208170383762733,4.265957544725349,0.0,0.0,0.0,0,WINDOWS
+x,0,0,0,1,0,0,1,0,0,0,0,0,0,2.81615136376692,2.1287534527055074,0.0,0.0,4.265957544725349,0.0,0.0,0.0,0,WINDOWS
+H,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,4.265957544725349,0.0,0.0,1.913,0,WINDOWS
+F,0,0,0,0,0,0,0,0,1,1,0,0,0,2.81615136376692,0.0,0.0,0.038,9.17895754472535,0.0,0.0,0.0,0,WINDOWS
+#,0,0,0,1,0,0,0,1,0,1,0,0,0,2.81615136376692,0.0,3.975162683964177,0.0,9.17895754472535,0.0,0.0,0.0,0,WINDOWS
+?,1,1,0,1,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,5.778247363978522,0.0,0.0,0.0,0,WINDOWS
tb,1,1,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,4.013162683964177,0.0,0.0,0.0,0.0,17,WINDOWS
t],0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,2.435524765252697,3.908723446592381,0.0,0.0,0.0,0,WINDOWS
ta,1,0,0,0,0,1,0,0,0,0,0,0,0,0.038,0.0,0.0,2.435524765252697,0.0,0.0,0.0,0.0,101,WINDOWS
tK,0,0,0,0,0,1,0,0,0,0,0,1,0,2.81615136376692,0.0,0.0,2.435524765252697,0.0,0.0,0.038,0.0,17,WINDOWS
tj,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,2.435524765252697,0.0,0.0,0.0,0.038,442,WINDOWS
t@,1,0,0,1,1,0,1,0,0,1,0,0,0,0.0,3.975162683964177,0.0,2.435524765252697,4.913,0.0,0.0,0.0,0,WINDOWS
tM,0,0,0,1,0,1,0,0,0,0,0,0,1,2.81615136376692,0.0,0.0,2.435524765252697,0.0,0.0,0.0,2.1287534527055074,0,WINDOWS
t{,0,0,0,1,0,1,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,2.435524765252697,2.435524765252697,0.0,0.0,0.0,0,WINDOWS
t~,1,0,0,1,1,1,0,0,0,1,0,0,0,4.916332194510744,0.0,0.0,2.435524765252697,4.913,0.0,0.0,0.0,0,WINDOWS
ty,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,2.435524765252697,0.0,0.0,0.0,2.9316352569043667,50,WINDOWS
t5,1,1,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2.177933633585989,0.0,0.0,0.0,0.0,0,WINDOWS
t:,0,0,0,0,0,1,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,2.435524765252697,0.038,0.0,0.0,0.0,0,WINDOWS
tD,1,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0.038,2.435524765252697,4.913,0.0,0.0,0.0,1,WINDOWS
t`,1,0,0,1,1,1,0,0,0,0,0,0,0,4.916332194510744,0.0,0.0,2.435524765252697,0.0,0.0,0.0,0.0,0,WINDOWS
t1,1,0,0,1,1,1,0,0,0,0,0,0,0,3.975162683964177,0.0,0.0,2.435524765252697,0.0,0.0,0.0,0.0,2,WINDOWS
tY,0,0,0,1,0,1,0,0,0,0,0,0,1,2.81615136376692,0.0,0.0,2.435524765252697,0.0,0.0,0.0,2.9316352569043667,0,WINDOWS
tC,1,0,0,1,1,0,0,1,0,1,0,0,0,0.0,0.0,2.1287534527055074,2.435524765252697,4.913,0.0,0.0,0.0,0,WINDOWS
t},0,0,0,1,0,1,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,2.435524765252697,3.908723446592381,0.0,0.0,0.0,0,WINDOWS
t),0,0,0,1,0,1,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,2.435524765252697,3.975162683964177,0.0,0.0,0.0,0,WINDOWS
t<,0,0,0,1,0,1,0,0,0,0,0,1,0,2.81615136376692,0.0,0.0,2.435524765252697,0.0,0.0,2.1287534527055074,0.0,0,WINDOWS
t-,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,2.435524765252697,3.8110127219504575,0.0,0.0,0.0,1,WINDOWS
tW,1,0,0,1,1,0,1,0,0,1,0,0,0,0.0,1.9208170383762733,0.0,2.435524765252697,4.913,0.0,0.0,0.0,0,WINDOWS
t%,1,1,0,1,1,0,0,0,1,1,0,0,0,0.0,0.0,0.0,2.177933633585989,4.913,0.0,0.0,0.0,0,WINDOWS
t>,0,0,0,1,0,1,0,0,0,0,1,0,0,2.81615136376692,0.0,0.0,2.435524765252697,0.0,2.1287534527055074,0.0,0.0,0,WINDOWS
t=,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,2.435524765252697,4.265957544725349,0.0,0.0,0.0,0,WINDOWS
t^,0,0,0,1,0,1,0,0,0,0,0,0,1,2.81615136376692,0.0,0.0,2.435524765252697,0.0,0.0,0.0,4.916332194510744,0,WINDOWS
tk,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,2.435524765252697,0.0,0.0,0.038,0.0,251,WINDOWS
t0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,2.435524765252697,3.975162683964177,0.0,0.0,0.0,0,WINDOWS
tR,1,1,0,1,1,0,0,0,1,1,0,0,0,0.0,0.0,0.0,1.951,4.913,0.0,0.0,0.0,13,WINDOWS
t.,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,2.435524765252697,0.0,2.1287534527055074,0.0,0.0,7,WINDOWS
td,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.038,2.435524765252697,0.0,0.0,0.0,0.0,536,WINDOWS
tA,1,0,0,0,0,1,0,0,0,1,0,0,0,0.038,0.0,0.0,2.435524765252697,4.913,0.0,0.0,0.0,0,WINDOWS
t$,1,1,0,1,1,0,0,0,1,1,0,0,0,0.0,0.0,0.0,3.445810825550894,4.913,0.0,0.0,0.0,0,WINDOWS
tL,0,0,0,0,0,1,0,0,0,0,1,0,0,2.81615136376692,0.0,0.0,2.435524765252697,0.0,0.038,0.0,0.0,0,WINDOWS
tX,1,0,0,1,1,0,1,0,0,1,0,0,0,0.0,2.1287534527055074,0.0,2.435524765252697,4.913,0.0,0.0,0.0,0,WINDOWS
t/,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,2.435524765252697,2.1287534527055074,0.0,0.0,0.0,0,WINDOWS
tm,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,2.435524765252697,0.0,0.0,0.0,2.1287534527055074,0,WINDOWS
to,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,2.435524765252697,0.0,1.9208170383762733,0.0,0.0,18,WINDOWS
tU,0,0,0,1,0,1,0,0,0,0,0,0,1,2.81615136376692,0.0,0.0,2.435524765252697,0.0,0.0,0.0,1.9208170383762733,0,WINDOWS
t&,0,0,0,1,0,1,0,0,0,0,0,0,1,2.81615136376692,0.0,0.0,2.435524765252697,0.0,0.0,0.0,3.975162683964177,0,WINDOWS
tg,1,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.9588170383762733,0.0,0.0,0.0,0.0,87,WINDOWS
t4,1,1,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,3.445810825550894,0.0,0.0,0.0,0.0,1,WINDOWS
t[,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,2.435524765252697,2.435524765252697,0.0,0.0,0.0,0,WINDOWS
tn,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,2.435524765252697,0.0,0.0,0.0,2.139933633585989,0,WINDOWS
tO,0,0,0,1,0,1,0,0,0,0,1,0,0,2.81615136376692,0.0,0.0,2.435524765252697,0.0,1.9208170383762733,0.0,0.0,5,WINDOWS
t8,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,2.435524765252697,0.0,0.0,3.975162683964177,0.0,0,WINDOWS
t|,0,0,0,1,0,1,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,2.435524765252697,6.05448776280647,0.0,0.0,0.0,0,WINDOWS
t+,0,0,0,1,0,1,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,2.435524765252697,4.265957544725349,0.0,0.0,0.0,0,WINDOWS
tt,1,1,1,1,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.076,0.0,0.0,0.0,0.0,11,WINDOWS
t*,0,0,0,1,0,1,0,0,0,0,0,1,0,2.81615136376692,0.0,0.0,2.435524765252697,0.0,0.0,3.975162683964177,0.0,0,WINDOWS
th,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,2.435524765252697,0.0,0.0,0.0,1.913,55,WINDOWS
tz,1,0,0,1,1,1,0,0,0,0,0,0,0,2.1287534527055074,0.0,0.0,2.435524765252697,0.0,0.0,0.0,0.0,1,WINDOWS
tB,1,1,0,1,1,0,0,0,1,1,0,0,0,0.0,0.0,0.0,4.013162683964177,4.913,0.0,0.0,0.0,0,WINDOWS
tP,0,0,0,1,0,1,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,2.435524765252697,1.9208170383762733,0.0,0.0,0.0,2,WINDOWS
tZ,1,0,0,1,1,1,0,0,0,1,0,0,0,2.1287534527055074,0.0,0.0,2.435524765252697,4.913,0.0,0.0,0.0,0,WINDOWS
tv,1,1,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,3.8490127219504573,0.0,0.0,0.0,0.0,108,WINDOWS
tE,1,0,0,1,1,0,0,1,0,1,0,0,0,0.0,0.0,1.9208170383762733,2.435524765252697,4.913,0.0,0.0,0.0,0,WINDOWS
ts,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.038,0.0,2.435524765252697,0.0,0.0,0.0,0.0,202,WINDOWS
tS,1,0,0,0,0,0,1,0,0,1,0,0,0,0.0,0.038,0.0,2.435524765252697,4.913,0.0,0.0,0.0,11,WINDOWS
t!,1,0,0,1,1,1,0,0,0,1,0,0,0,3.975162683964177,0.0,0.0,2.435524765252697,4.913,0.0,0.0,0.0,0,WINDOWS
tQ,1,0,0,1,1,1,0,0,0,1,0,0,0,1.9208170383762733,0.0,0.0,2.435524765252697,4.913,0.0,0.0,0.0,0,WINDOWS
t2,1,0,0,1,1,0,1,0,0,0,0,0,0,0.0,3.975162683964177,0.0,2.435524765252697,0.0,0.0,0.0,0.0,0,WINDOWS
tT,1,1,1,1,1,0,0,0,1,1,0,0,0,0.0,0.0,0.0,0.076,4.913,0.0,0.0,0.0,0,WINDOWS
t7,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,2.435524765252697,0.0,0.0,0.0,3.975162683964177,0,WINDOWS
tI,0,0,0,1,0,1,0,0,0,0,0,1,0,2.81615136376692,0.0,0.0,2.435524765252697,0.0,0.0,1.9208170383762733,0.0,0,WINDOWS
"t""",0,0,0,0,0,1,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,2.435524765252697,1.913,0.0,0.0,0.0,9,WINDOWS
t_,0,0,0,1,0,1,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,2.435524765252697,3.8110127219504575,0.0,0.0,0.0,0,WINDOWS
tq,1,0,0,1,1,1,0,0,0,0,0,0,0,1.9208170383762733,0.0,0.0,2.435524765252697,0.0,0.0,0.0,0.0,0,WINDOWS
tl,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,2.435524765252697,0.0,0.038,0.0,0.0,805,WINDOWS
tf,1,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2.4735247652526966,0.0,0.0,0.0,0.0,157,WINDOWS
t;,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,2.435524765252697,0.038,0.0,0.0,0.0,3,WINDOWS
ti,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,2.435524765252697,0.0,0.0,1.9208170383762733,0.0,40,WINDOWS
t6,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,2.435524765252697,0.0,0.0,0.0,4.916332194510744,0,WINDOWS
tp,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,2.435524765252697,1.9208170383762733,0.0,0.0,0.0,4,WINDOWS
tc,1,0,0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,2.1287534527055074,2.435524765252697,0.0,0.0,0.0,0.0,115,WINDOWS
"t,",0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,2.435524765252697,0.0,0.0,2.1287534527055074,0.0,20,WINDOWS
tV,1,1,0,1,1,0,0,0,1,1,0,0,0,0.0,0.0,0.0,3.8490127219504573,4.913,0.0,0.0,0.0,0,WINDOWS
t9,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,2.435524765252697,0.0,3.9833295172900325,0.0,0.0,0,WINDOWS
tJ,0,0,0,0,0,1,0,0,0,0,0,0,1,2.81615136376692,0.0,0.0,2.435524765252697,0.0,0.0,0.0,0.038,24,WINDOWS
tN,0,0,0,1,0,1,0,0,0,0,0,0,1,2.81615136376692,0.0,0.0,2.435524765252697,0.0,0.0,0.0,2.139933633585989,1,WINDOWS
t3,1,0,0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,3.975162683964177,2.435524765252697,0.0,0.0,0.0,0.0,0,WINDOWS
te,1,0,0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,1.9208170383762733,2.435524765252697,0.0,0.0,0.0,0.0,317,WINDOWS
t(,0,0,0,1,0,1,0,0,0,0,1,0,0,2.81615136376692,0.0,0.0,2.435524765252697,0.0,3.9833295172900325,0.0,0.0,0,WINDOWS
tu,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,2.435524765252697,0.0,0.0,0.0,1.9208170383762733,11,WINDOWS
t\,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,2.435524765252697,6.05448776280647,0.0,0.0,0.0,0,WINDOWS
t',0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,2.435524765252697,1.913,0.0,0.0,0.0,1,WINDOWS
tG,1,1,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,1.9588170383762733,4.913,0.0,0.0,0.0,0,WINDOWS
tw,1,0,0,1,1,0,1,0,0,0,0,0,0,0.0,1.9208170383762733,0.0,2.435524765252697,0.0,0.0,0.0,0.0,1,WINDOWS
tr,1,1,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.951,0.0,0.0,0.0,0.0,7,WINDOWS
tx,1,0,0,1,1,0,1,0,0,0,0,0,0,0.0,2.1287534527055074,0.0,2.435524765252697,0.0,0.0,0.0,0.0,34,WINDOWS
tH,0,0,0,0,0,1,0,0,0,0,0,0,1,2.81615136376692,0.0,0.0,2.435524765252697,0.0,0.0,0.0,1.913,0,WINDOWS
tF,1,1,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,2.4735247652526966,4.913,0.0,0.0,0.0,0,WINDOWS
t#,1,0,0,1,1,0,0,1,0,1,0,0,0,0.0,0.0,3.975162683964177,2.435524765252697,4.913,0.0,0.0,0.0,0,WINDOWS
t?,0,0,0,1,0,1,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,2.435524765252697,2.1287534527055074,0.0,0.0,0.0,0,WINDOWS
*b,0,0,0,1,0,0,0,0,1,0,0,0,0,2.81615136376692,0.0,0.0,3.4078108255508943,0.0,0.0,3.975162683964177,0.0,0,WINDOWS
*],1,0,0,1,1,0,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,0.0,3.908723446592381,0.0,3.975162683964177,0.0,0,WINDOWS
*a,0,0,0,0,0,1,0,0,0,0,0,0,0,2.85415136376692,0.0,0.0,0.0,0.0,0.0,3.975162683964177,0.0,0,WINDOWS
*K,1,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,4.013162683964177,0.0,0,WINDOWS
*j,1,0,0,0,0,0,0,0,0,0,0,0,1,2.81615136376692,0.0,0.0,0.0,0.0,0.0,3.975162683964177,0.038,0,WINDOWS
*@,0,0,0,1,0,0,1,0,0,1,0,0,0,2.81615136376692,3.975162683964177,0.0,0.0,4.913,0.0,3.975162683964177,0.0,0,WINDOWS
*M,1,0,0,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,3.975162683964177,2.1287534527055074,0,WINDOWS
*{,1,0,0,1,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,2.435524765252697,0.0,3.975162683964177,0.0,0,WINDOWS
*~,0,0,0,1,0,1,0,0,0,1,0,0,0,7.732483558277664,0.0,0.0,0.0,4.913,0.0,3.975162683964177,0.0,0,WINDOWS
*y,1,0,0,1,1,0,0,0,0,0,0,0,1,2.81615136376692,0.0,0.0,0.0,0.0,0.0,3.975162683964177,2.9316352569043667,0,WINDOWS
*5,0,0,0,1,0,0,0,0,1,0,0,0,0,2.81615136376692,0.0,0.0,3.80711793394688,0.0,0.0,3.975162683964177,0.0,0,WINDOWS
*:,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.038,0.0,3.975162683964177,0.0,0,WINDOWS
*D,0,0,0,0,0,0,0,1,0,1,0,0,0,2.81615136376692,0.0,0.038,0.0,4.913,0.0,3.975162683964177,0.0,0,WINDOWS
*`,0,0,0,1,0,1,0,0,0,0,0,0,0,7.732483558277664,0.0,0.0,0.0,0.0,0.0,3.975162683964177,0.0,0,WINDOWS
*1,0,0,0,1,0,1,0,0,0,0,0,0,0,6.791314047731097,0.0,0.0,0.0,0.0,0.0,3.975162683964177,0.0,0,WINDOWS
*Y,1,0,0,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,3.975162683964177,2.9316352569043667,0,WINDOWS
*C,0,0,0,1,0,0,0,1,0,1,0,0,0,2.81615136376692,0.0,2.1287534527055074,0.0,4.913,0.0,3.975162683964177,0.0,0,WINDOWS
*},1,0,0,1,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,3.908723446592381,0.0,3.975162683964177,0.0,0,WINDOWS
*),1,0,0,1,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,3.975162683964177,0.0,3.975162683964177,0.0,0,WINDOWS
*<,1,1,0,1,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,6.09264358259653,0.0,0,WINDOWS
*-,1,0,0,1,1,0,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,0.0,3.8110127219504575,0.0,3.975162683964177,0.0,0,WINDOWS
*W,0,0,0,1,0,0,1,0,0,1,0,0,0,2.81615136376692,1.9208170383762733,0.0,0.0,4.913,0.0,3.975162683964177,0.0,0,WINDOWS
*%,0,0,0,1,0,0,0,0,1,1,0,0,0,2.81615136376692,0.0,0.0,3.80711793394688,4.913,0.0,3.975162683964177,0.0,0,WINDOWS
*>,1,0,0,1,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,2.1287534527055074,3.975162683964177,0.0,0,WINDOWS
*=,1,0,0,1,1,0,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,0.0,4.265957544725349,0.0,3.975162683964177,0.0,0,WINDOWS
*^,1,0,0,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,3.975162683964177,4.916332194510744,0,WINDOWS
*k,1,1,0,0,0,0,0,0,0,0,0,1,0,2.81615136376692,0.0,0.0,0.0,0.0,0.0,4.013162683964177,0.0,0,WINDOWS
*0,1,0,0,1,1,0,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,0.0,3.975162683964177,0.0,3.975162683964177,0.0,0,WINDOWS
*R,0,0,0,1,0,0,0,0,1,1,0,0,0,2.81615136376692,0.0,0.0,1.9208170383762733,4.913,0.0,3.975162683964177,0.0,0,WINDOWS
*.,1,0,0,1,1,0,0,0,0,0,1,0,0,2.81615136376692,0.0,0.0,0.0,0.0,2.1287534527055074,3.975162683964177,0.0,0,WINDOWS
*d,0,0,0,0,0,0,0,1,0,0,0,0,0,2.81615136376692,0.0,0.038,0.0,0.0,0.0,3.975162683964177,0.0,0,WINDOWS
*A,0,0,0,0,0,1,0,0,0,1,0,0,0,2.85415136376692,0.0,0.0,0.0,4.913,0.0,3.975162683964177,0.0,0,WINDOWS
*$,0,0,0,1,0,0,0,0,1,1,0,0,0,2.81615136376692,0.0,0.0,3.975162683964177,4.913,0.0,3.975162683964177,0.0,0,WINDOWS
*L,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.038,3.975162683964177,0.0,0,WINDOWS
*X,0,0,0,1,0,0,1,0,0,1,0,0,0,2.81615136376692,2.1287534527055074,0.0,0.0,4.913,0.0,3.975162683964177,0.0,0,WINDOWS
*/,1,0,0,1,1,0,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,0.0,2.1287534527055074,0.0,3.975162683964177,0.0,0,WINDOWS
*m,1,0,0,1,1,0,0,0,0,0,0,0,1,2.81615136376692,0.0,0.0,0.0,0.0,0.0,3.975162683964177,2.1287534527055074,0,WINDOWS
*o,1,0,0,1,1,0,0,0,0,0,1,0,0,2.81615136376692,0.0,0.0,0.0,0.0,1.9208170383762733,3.975162683964177,0.0,0,WINDOWS
*U,1,0,0,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,3.975162683964177,1.9208170383762733,0,WINDOWS
*&,1,0,0,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,3.975162683964177,3.975162683964177,0,WINDOWS
*g,0,0,0,0,0,0,0,0,1,0,0,0,0,2.81615136376692,0.0,0.0,1.913,0.0,0.0,3.975162683964177,0.0,0,WINDOWS
*4,0,0,0,1,0,0,0,0,1,0,0,0,0,2.81615136376692,0.0,0.0,3.975162683964177,0.0,0.0,3.975162683964177,0.0,0,WINDOWS
*[,1,0,0,1,1,0,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,0.0,2.435524765252697,0.0,3.975162683964177,0.0,0,WINDOWS
*n,1,0,0,1,1,0,0,0,0,0,0,0,1,2.81615136376692,0.0,0.0,0.0,0.0,0.0,3.975162683964177,2.139933633585989,0,WINDOWS
*O,1,0,0,1,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.9208170383762733,3.975162683964177,0.0,0,WINDOWS
*8,1,1,1,1,1,0,0,0,0,0,0,1,0,2.81615136376692,0.0,0.0,0.0,0.0,0.0,0.076,0.0,0,WINDOWS
*|,1,0,0,1,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,6.05448776280647,0.0,3.975162683964177,0.0,0,WINDOWS
*+,1,0,0,1,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,4.265957544725349,0.0,3.975162683964177,0.0,0,WINDOWS
*t,0,0,0,1,0,0,0,0,1,0,0,0,0,2.81615136376692,0.0,0.0,2.435524765252697,0.0,0.0,3.975162683964177,0.0,0,WINDOWS
**,1,1,1,1,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.076,0.0,0,WINDOWS
*h,1,0,0,0,0,0,0,0,0,0,0,0,1,2.81615136376692,0.0,0.0,0.0,0.0,0.0,3.975162683964177,1.913,0,WINDOWS
*z,0,0,0,1,0,1,0,0,0,0,0,0,0,4.944904816472428,0.0,0.0,0.0,0.0,0.0,3.975162683964177,0.0,0,WINDOWS
