,Distance,SameHand,SameKey,SameFinger,Reach,Hurde,Frequency
NL,0.0,True,False,False,True,False,
Nq,0.0,False,False,False,True,False,5.0
Nl,0.0,True,False,False,True,False,2539.0
N6,0.0,True,False,True,True,False,
Nd,0.0,False,False,False,True,False,212.0
N),0.0,True,False,False,True,False,
NI,0.0,True,False,False,True,False,
N@,0.0,False,False,False,True,False,
N!,0.0,False,False,False,True,False,
NT,0.0,False,False,False,True,False,1.0
NZ,0.0,False,False,False,False,False,
ND,0.0,False,False,False,True,False,
N8,0.0,True,False,False,True,False,
Ne,0.0,False,False,False,True,False,
Nc,0.0,False,False,False,False,False,1352.0
NM,0.0,True,False,True,False,False,
Nb,0.0,False,False,False,False,False,103.0
Ny,0.0,True,False,True,True,False,12.0
N_,0.0,True,False,False,True,False,
N<,0.0,True,False,False,False,False,
NO,0.0,True,False,False,True,False,24.0
N\,0.0,True,False,False,True,False,
Ns,0.0,False,False,False,True,False,10.0
N/,0.0,True,False,False,False,False,
"N""",0.0,True,False,False,True,False,1.0
NC,0.0,False,False,False,False,False,
N],0.0,True,False,False,True,False,
N+,0.0,True,False,False,True,False,
Nm,0.0,True,False,True,False,False,70.0
NP,0.0,True,False,False,True,False,2.0
Na,0.0,False,False,False,True,False,161.0
NX,0.0,False,False,False,False,False,
N$,0.0,False,False,False,True,False,
N:,0.0,True,False,False,True,False,
"N,",0.0,True,False,False,False,False,
Ng,0.0,False,False,False,True,False,148.0
Nx,0.0,False,False,False,False,False,18.0
NS,0.0,False,False,False,True,False,84.0
N~,0.0,False,False,False,True,False,
NB,0.0,False,False,False,False,False,
Nj,0.0,True,False,True,True,False,1.0
N?,0.0,True,False,False,False,False,
N4,0.0,False,False,False,True,False,
N0,0.0,True,False,False,True,False,
NF,0.0,False,False,False,True,False,
Np,0.0,True,False,False,True,False,1.0
N-,0.0,True,False,False,True,False,
NJ,0.0,True,False,True,True,False,
Nf,0.0,False,False,False,True,False,322.0
Nu,0.0,True,False,True,True,False,6.0
NW,0.0,False,False,False,True,False,10.0
Nw,0.0,False,False,False,True,False,2.0
NA,0.0,False,False,False,True,False,
N2,0.0,False,False,False,True,False,
N1,0.0,False,False,False,True,False,
N&,0.0,True,False,True,True,False,
Ni,0.0,True,False,False,True,False,53.0
N.,0.0,True,False,False,False,False,
NV,0.0,False,False,False,False,False,
N>,0.0,True,False,False,False,False,
qK,0.0,False,False,False,True,True,3.0
q',0.0,False,False,False,True,True,
qY,0.0,False,False,False,True,False,
qz,0.0,True,False,True,True,False,16.0
qH,0.0,False,False,False,True,True,
qt,0.0,True,False,False,True,False,1.0
q`,0.0,True,False,True,True,True,
q9,0.0,False,False,False,True,True,
qo,0.0,False,False,False,True,False,4.0
qQ,0.0,True,True,True,True,False,
qh,0.0,False,False,False,True,True,86.0
qU,0.0,False,False,False,True,False,
q*,0.0,False,False,False,True,True,
q%,0.0,True,False,False,True,True,
q},0.0,False,False,False,True,False,
q3,0.0,True,False,False,True,True,
qv,0.0,True,False,False,True,False,15.0
q=,0.0,False,False,False,True,True,
q#,0.0,True,False,False,True,True,
qR,0.0,True,False,False,True,False,
q{,0.0,False,False,False,True,False,
qn,0.0,False,False,False,True,False,
q|,0.0,False,False,False,True,False,
q5,0.0,True,False,False,True,True,
q[,0.0,False,False,False,True,False,
qG,0.0,True,False,False,True,True,
qk,0.0,False,False,False,True,True,36.0
qE,0.0,True,False,False,True,False,
qr,0.0,True,False,False,True,False,2.0
q;,0.0,False,False,False,True,True,
q(,0.0,False,False,False,True,True,
q7,0.0,False,False,False,True,True,
q^,0.0,False,False,False,True,True,
qL,0.0,False,False,False,True,True,
qN,0.0,False,False,False,True,False,
ql,0.0,False,False,False,True,True,126.0
q6,0.0,False,False,False,True,True,
qd,0.0,True,False,False,True,True,540.0
q),0.0,False,False,False,True,True,
qI,0.0,False,False,False,True,False,
q@,0.0,True,False,False,True,True,
q!,0.0,True,False,True,True,True,
qT,0.0,True,False,False,True,False,2.0
qZ,0.0,True,False,True,True,False,
qD,0.0,True,False,False,True,True,
q8,0.0,False,False,False,True,True,
qe,0.0,True,False,False,True,False,
qc,0.0,True,False,False,True,False,53.0
qM,0.0,False,False,False,True,False,
qb,0.0,True,False,False,True,False,2.0
qy,0.0,False,False,False,True,False,10.0
q_,0.0,False,False,False,True,True,
q<,0.0,False,False,False,True,False,
qO,0.0,False,False,False,True,False,
q\,0.0,False,False,False,True,False,
qs,0.0,True,False,False,True,True,382.0
q/,0.0,False,False,False,True,False,
"q""",0.0,False,False,False,True,True,1.0
qC,0.0,True,False,False,True,False,
q],0.0,False,False,False,True,False,
q+,0.0,False,False,False,True,True,
qm,0.0,False,False,False,True,False,31.0
qP,0.0,False,False,False,True,False,3.0
qa,0.0,True,False,True,True,True,42.0
qX,0.0,True,False,False,True,False,
q$,0.0,True,False,False,True,True,
q:,0.0,False,False,False,True,True,
"q,",0.0,False,False,False,True,False,2.0
qg,0.0,True,False,False,True,True,216.0
qx,0.0,True,False,False,True,False,34.0
qS,0.0,True,False,False,True,True,5.0
q~,0.0,True,False,True,True,True,
qB,0.0,True,False,False,True,False,
qj,0.0,False,False,False,True,True,603.0
q?,0.0,False,False,False,True,False,
q4,0.0,True,False,False,True,True,
q0,0.0,False,False,False,True,True,
qF,0.0,True,False,False,True,True,
qp,0.0,False,False,False,True,False,58.0
q-,0.0,False,False,False,True,True,
qJ,0.0,False,False,False,True,True,
qf,0.0,True,False,False,True,True,126.0
qu,0.0,False,False,False,True,False,15.0
qW,0.0,True,False,False,True,False,1.0
qw,0.0,True,False,False,True,False,
qA,0.0,True,False,True,True,True,
q2,0.0,True,False,False,True,True,
q1,0.0,True,False,True,True,True,
q&,0.0,False,False,False,True,True,
qi,0.0,False,False,False,True,False,190.0
q.,0.0,False,False,False,True,False,
qV,0.0,True,False,False,True,False,
q>,0.0,False,False,False,True,False,
lK,0.0,True,False,False,True,False,602.0
l',0.0,True,False,False,True,False,6.0
lY,0.0,True,False,False,True,True,
lz,0.0,False,False,False,True,False,637.0
lH,0.0,True,False,False,True,False,
lt,0.0,False,False,False,True,True,613.0
l`,0.0,False,False,False,True,True,
l9,0.0,True,False,True,True,True,2.0
lo,0.0,True,False,True,True,True,1085.0
lQ,0.0,False,False,False,True,True,17.0
lh,0.0,True,False,False,True,False,3634.0
lU,0.0,True,False,False,True,True,6.0
l*,0.0,True,False,False,True,True,
l%,0.0,False,False,False,True,True,
l},0.0,True,False,False,True,True,
l3,0.0,False,False,False,True,True,4.0
lv,0.0,False,False,False,True,False,2229.0
l=,0.0,True,False,False,True,True,
l#,0.0,False,False,False,True,True,
lR,0.0,False,False,False,True,True,398.0
l{,0.0,True,False,False,True,True,
ln,0.0,True,False,False,True,False,96.0
l|,0.0,True,False,False,True,True,
l5,0.0,False,False,False,True,True,2.0
l[,0.0,True,False,False,True,True,1.0
lG,0.0,False,False,False,True,False,
lk,0.0,True,False,False,True,False,5363.0
lE,0.0,False,False,False,True,True,46.0
lr,0.0,False,False,False,True,True,1664.0
l;,0.0,True,False,False,True,False,8.0
l(,0.0,True,False,True,True,True,
l7,0.0,True,False,False,True,True,5.0
l^,0.0,True,False,False,True,True,
lL,0.0,True,True,True,True,False,
lN,0.0,True,False,False,True,False,98.0
lq,0.0,False,False,False,True,True,430.0
l6,0.0,True,False,False,True,True,5.0
ld,0.0,False,False,False,True,False,2217.0
l),0.0,True,False,False,True,True,
lI,0.0,True,False,False,True,True,
l@,0.0,False,False,False,True,True,
l!,0.0,False,False,False,True,True,
lT,0.0,False,False,False,True,True,169.0
lZ,0.0,False,False,False,True,False,
lD,0.0,False,False,False,True,False,39.0
l8,0.0,True,False,False,True,True,1.0
le,0.0,False,False,False,True,True,5.0
lc,0.0,False,False,False,True,False,932.0
lM,0.0,True,False,False,True,False,
lb,0.0,False,False,False,True,False,1139.0
ly,0.0,True,False,False,True,True,652.0
l_,0.0,True,False,False,True,True,
l<,0.0,True,False,False,True,False,
lO,0.0,True,False,True,True,True,300.0
l\,0.0,True,False,False,True,True,
ls,0.0,False,False,False,True,False,2194.0
l/,0.0,True,False,False,True,False,3.0
"l""",0.0,True,False,False,True,False,107.0
lC,0.0,False,False,False,True,False,
l],0.0,True,False,False,True,True,1.0
l+,0.0,True,False,False,True,True,
lm,0.0,True,False,False,True,False,796.0
lP,0.0,True,False,False,True,True,584.0
la,0.0,False,False,False,True,False,2972.0
lX,0.0,False,False,False,True,False,
l$,0.0,False,False,False,True,True,
l:,0.0,True,False,False,True,False,45.0
"l,",0.0,True,False,False,True,False,466.0
lg,0.0,False,False,False,True,False,1655.0
lx,0.0,False,False,False,True,False,678.0
lS,0.0,False,False,False,True,False,725.0
l~,0.0,False,False,False,True,True,
lB,0.0,False,False,False,True,False,
lj,0.0,True,False,False,True,False,8796.0
l?,0.0,True,False,False,True,False,8.0
l4,0.0,False,False,False,True,True,3.0
l0,0.0,True,False,False,True,True,
lF,0.0,False,False,False,True,False,8931.0
lp,0.0,True,False,False,True,True,633.0
l-,0.0,True,False,False,True,True,11.0
lJ,0.0,True,False,False,True,False,271.0
lf,0.0,False,False,False,True,False,3455.0
lu,0.0,True,False,False,True,True,2417.0
lW,0.0,False,False,False,True,True,93.0
lw,0.0,False,False,False,True,True,341.0
lA,0.0,False,False,False,True,False,11.0
l2,0.0,False,False,False,True,True,44.0
l1,0.0,False,False,False,True,True,80.0
l&,0.0,True,False,False,True,True,
li,0.0,True,False,False,True,True,1541.0
l.,0.0,True,False,True,True,False,805.0
lV,0.0,False,False,False,True,False,
l>,0.0,True,False,True,True,False,
6K,0.0,True,False,False,True,True,
6',0.0,True,False,False,True,True,
6Y,0.0,True,False,True,True,True,
6z,0.0,False,False,False,True,False,1.0
6H,0.0,True,False,True,True,True,72.0
6t,0.0,False,False,False,True,True,
6`,0.0,False,False,False,True,False,
69,0.0,True,False,False,True,False,19.0
6o,0.0,True,False,False,True,True,7.0
6Q,0.0,False,False,False,True,True,
6h,0.0,True,False,True,True,True,3.0
6U,0.0,True,False,True,True,True,
6*,0.0,True,False,False,True,False,
6%,0.0,False,False,False,True,False,
6},0.0,True,False,False,True,True,
63,0.0,False,False,False,True,False,14.0
6v,0.0,False,False,False,True,False,21.0
6=,0.0,True,False,False,True,False,
6#,0.0,False,False,False,True,False,
6R,0.0,False,False,False,True,True,
6{,0.0,True,False,False,True,True,
6n,0.0,True,False,True,True,False,
6|,0.0,True,False,False,True,True,
65,0.0,False,False,False,True,False,17.0
6[,0.0,True,False,False,True,True,
6G,0.0,False,False,False,True,True,
6k,0.0,True,False,False,True,True,11.0
6E,0.0,False,False,False,True,True,
6r,0.0,False,False,False,True,True,8.0
6;,0.0,True,False,False,True,True,
6(,0.0,True,False,False,True,False,
67,0.0,True,False,True,True,False,8.0
6^,0.0,True,True,True,True,False,
6L,0.0,True,False,False,True,True,
6N,0.0,True,False,True,True,False,
6q,0.0,False,False,False,True,True,
6l,0.0,True,False,False,True,True,
6d,0.0,False,False,False,True,True,1.0
6),0.0,True,False,False,True,False,
6I,0.0,True,False,False,True,True,
6@,0.0,False,False,False,True,False,
6!,0.0,False,False,False,True,False,
6T,0.0,False,False,False,True,True,
6Z,0.0,False,False,False,True,False,
6D,0.0,False,False,False,True,True,
68,0.0,True,False,False,True,False,14.0
6e,0.0,False,False,False,True,True,8.0
6c,0.0,False,False,False,True,False,
6M,0.0,True,False,True,True,False,
6b,0.0,False,False,False,True,False,
6y,0.0,True,False,True,True,True,
6_,0.0,True,False,False,True,False,
6<,0.0,True,False,False,True,False,
6O,0.0,True,False,False,True,True,
6\,0.0,True,False,False,True,True,
6s,0.0,False,False,False,True,True,
6/,0.0,True,False,False,True,False,
"6""",0.0,True,False,False,True,True,
6C,0.0,False,False,False,True,False,
6],0.0,True,False,False,True,True,
6+,0.0,True,False,False,True,False,
6m,0.0,True,False,True,True,False,1.0
6P,0.0,True,False,False,True,True,
6a,0.0,False,False,False,True,True,13.0
6X,0.0,False,False,False,True,False,
6$,0.0,False,False,False,True,False,
6:,0.0,True,False,False,True,True,1.0
"6,",0.0,True,False,False,True,False,5.0
6g,0.0,False,False,False,True,True,3.0
6x,0.0,False,False,False,True,False,5.0
6S,0.0,False,False,False,True,True,1.0
6~,0.0,False,False,False,True,False,
6B,0.0,False,False,False,True,False,
6j,0.0,True,False,True,True,True,12.0
6?,0.0,True,False,False,True,False,
64,0.0,False,False,False,True,False,15.0
60,0.0,True,False,False,True,False,39.0
6F,0.0,False,False,False,True,True,
6p,0.0,True,False,False,True,True,1.0
6-,0.0,True,False,False,True,False,3.0
6J,0.0,True,False,True,True,True,
6f,0.0,False,False,False,True,True,2.0
6u,0.0,True,False,True,True,True,1.0
6W,0.0,False,False,False,True,True,
6w,0.0,False,False,False,True,True,2.0
6A,0.0,False,False,False,True,True,
62,0.0,False,False,False,True,False,21.0
61,0.0,False,False,False,True,False,14.0
6&,0.0,True,False,True,True,False,
6i,0.0,True,False,False,True,True,1.0
6.,0.0,True,False,False,True,False,4.0
6V,0.0,False,False,False,True,False,
6>,0.0,True,False,False,True,False,
dK,0.0,False,False,False,True,False,303.0
d',0.0,False,False,False,True,False,5.0
dY,0.0,False,False,False,True,True,
dz,0.0,True,False,False,True,False,516.0
dH,0.0,False,False,False,True,False,1.0
dt,0.0,True,False,False,True,True,235.0
d`,0.0,True,False,False,True,True,
d9,0.0,False,False,False,True,True,7.0
do,0.0,False,False,False,True,True,780.0
dQ,0.0,True,False,False,True,True,11.0
dh,0.0,False,False,False,True,False,2220.0
dU,0.0,False,False,False,True,True,14.0
d*,0.0,False,False,False,True,True,
d%,0.0,True,False,False,True,True,
d},0.0,False,False,False,True,True,
d3,0.0,True,False,True,True,True,20.0
dv,0.0,True,False,False,True,False,1607.0
d=,0.0,False,False,False,True,True,
d#,0.0,True,False,True,True,True,
dR,0.0,True,False,False,True,True,162.0
d{,0.0,False,False,False,True,True,
dn,0.0,False,False,False,True,False,92.0
d|,0.0,False,False,False,True,True,
d5,0.0,True,False,False,True,True,6.0
d[,0.0,False,False,False,True,True,
dG,0.0,True,False,False,True,False,
dk,0.0,False,False,False,True,False,2806.0
dE,0.0,True,False,True,True,True,25.0
dr,0.0,True,False,False,True,True,1434.0
d;,0.0,False,False,False,True,False,4.0
d(,0.0,False,False,False,True,True,
d7,0.0,False,False,False,True,True,7.0
d^,0.0,False,False,False,True,True,
dL,0.0,False,False,False,True,False,
dN,0.0,False,False,False,True,False,26.0
dq,0.0,True,False,False,True,True,177.0
dl,0.0,False,False,False,True,False,4689.0
d6,0.0,False,False,False,True,True,10.0
d),0.0,False,False,False,True,True,
dI,0.0,False,False,False,True,True,
d@,0.0,True,False,False,True,True,
d!,0.0,True,False,False,True,True,
dT,0.0,True,False,False,True,True,67.0
dZ,0.0,True,False,False,True,False,
dD,0.0,True,True,True,True,False,
d8,0.0,False,False,False,True,True,7.0
de,0.0,True,False,True,True,True,14.0
dc,0.0,True,False,True,True,False,719.0
dM,0.0,False,False,False,True,False,
db,0.0,True,False,False,True,False,442.0
dy,0.0,False,False,False,True,True,856.0
d_,0.0,False,False,False,True,True,
d<,0.0,False,False,False,True,False,
dO,0.0,False,False,False,True,True,382.0
d\,0.0,False,False,False,True,True,
ds,0.0,True,False,False,True,False,2567.0
d/,0.0,False,False,False,True,False,3.0
"d""",0.0,False,False,False,True,False,62.0
dC,0.0,True,False,True,True,False,
d],0.0,False,False,False,True,True,
d+,0.0,False,False,False,True,True,
dm,0.0,False,False,False,True,False,317.0
dP,0.0,False,False,False,True,True,336.0
da,0.0,True,False,False,True,False,2011.0
dX,0.0,True,False,False,True,False,
d$,0.0,True,False,False,True,True,
d:,0.0,False,False,False,True,False,11.0
"d,",0.0,False,False,False,True,False,209.0
dg,0.0,True,False,False,True,False,453.0
dx,0.0,True,False,False,True,False,749.0
dS,0.0,True,False,False,True,False,251.0
d~,0.0,True,False,False,True,True,
dB,0.0,True,False,False,True,False,
dj,0.0,False,False,False,True,False,5049.0
d?,0.0,False,False,False,True,False,
d4,0.0,True,False,False,True,True,13.0
d0,0.0,False,False,False,True,True,
dF,0.0,True,False,False,True,False,1.0
dp,0.0,False,False,False,True,True,545.0
d-,0.0,False,False,False,True,True,9.0
dJ,0.0,False,False,False,True,False,364.0
df,0.0,True,False,False,True,False,1411.0
du,0.0,False,False,False,True,True,2053.0
dW,0.0,True,False,False,True,True,203.0
dw,0.0,True,False,False,True,True,198.0
dA,0.0,True,False,False,True,False,1.0
d2,0.0,True,False,False,True,True,71.0
d1,0.0,True,False,False,True,True,143.0
d&,0.0,False,False,False,True,True,
di,0.0,False,False,False,True,True,1273.0
d.,0.0,False,False,False,True,False,27.0
dV,0.0,True,False,False,True,False,
d>,0.0,False,False,False,True,False,
)K,0.0,True,False,False,True,True,
)',0.0,True,False,True,True,True,
)Y,0.0,True,False,False,True,True,
)z,0.0,False,False,False,True,False,
)H,0.0,True,False,False,True,True,
)t,0.0,False,False,False,True,True,
)`,0.0,False,False,False,True,False,
)9,0.0,True,False,False,True,False,
)o,0.0,True,False,False,True,True,
)Q,0.0,False,False,False,True,True,
)h,0.0,True,False,False,True,True,
)U,0.0,True,False,False,True,True,
)*,0.0,True,False,False,True,False,
)%,0.0,False,False,False,True,False,
)},0.0,True,False,True,True,True,
)3,0.0,False,False,False,True,False,
)v,0.0,False,False,False,True,False,
)=,0.0,True,False,True,True,False,
)#,0.0,False,False,False,True,False,
)R,0.0,False,False,False,True,True,
){,0.0,True,False,True,True,True,
)n,0.0,True,False,False,True,False,
)|,0.0,True,False,True,True,True,
)5,0.0,False,False,False,True,False,
)[,0.0,True,False,True,True,True,
)G,0.0,False,False,False,True,True,
)k,0.0,True,False,False,True,True,
)E,0.0,False,False,False,True,True,
)r,0.0,False,False,False,True,True,
);,0.0,True,False,True,True,True,
)(,0.0,True,False,False,True,False,
)7,0.0,True,False,False,True,False,
)^,0.0,True,False,False,True,False,
)L,0.0,True,False,False,True,True,
)N,0.0,True,False,False,True,False,
)q,0.0,False,False,False,True,True,
)l,0.0,True,False,False,True,True,
)6,0.0,True,False,False,True,False,
)d,0.0,False,False,False,True,True,
)I,0.0,True,False,False,True,True,
)@,0.0,False,False,False,True,False,
)!,0.0,False,False,False,True,False,
)T,0.0,False,False,False,True,True,
)Z,0.0,False,False,False,True,False,
)D,0.0,False,False,False,True,True,
)8,0.0,True,False,False,True,False,
)e,0.0,False,False,False,True,True,
)c,0.0,False,False,False,True,False,
)M,0.0,True,False,False,True,False,
)b,0.0,False,False,False,True,False,
)y,0.0,True,False,False,True,True,
)_,0.0,True,False,True,True,False,
)<,0.0,True,False,False,True,False,
)O,0.0,True,False,False,True,True,
)\,0.0,True,False,True,True,True,
)s,0.0,False,False,False,True,True,
)/,0.0,True,False,True,True,False,
")""",0.0,True,False,True,True,True,
)C,0.0,False,False,False,True,False,
)],0.0,True,False,True,True,True,
)+,0.0,True,False,True,True,False,
)m,0.0,True,False,False,True,False,
)P,0.0,True,False,True,True,True,
)a,0.0,False,False,False,True,True,
)X,0.0,False,False,False,True,False,
)$,0.0,False,False,False,True,False,
):,0.0,True,False,True,True,True,
"),",0.0,True,False,False,True,False,
)g,0.0,False,False,False,True,True,
)x,0.0,False,False,False,True,False,
)S,0.0,False,False,False,True,True,
)~,0.0,False,False,False,True,False,
)B,0.0,False,False,False,True,False,
)j,0.0,True,False,False,True,True,
)?,0.0,True,False,True,True,False,
)4,0.0,False,False,False,True,False,
)0,0.0,True,True,True,True,False,
)F,0.0,False,False,False,True,True,
)p,0.0,True,False,True,True,True,
)-,0.0,True,False,True,True,False,
)J,0.0,True,False,False,True,True,
)f,0.0,False,False,False,True,True,
)u,0.0,True,False,False,True,True,
)W,0.0,False,False,False,True,True,
)w,0.0,False,False,False,True,True,
)A,0.0,False,False,False,True,True,
)2,0.0,False,False,False,True,False,
)1,0.0,False,False,False,True,False,
)&,0.0,True,False,False,True,False,
)i,0.0,True,False,False,True,True,
).,0.0,True,False,False,True,False,
)V,0.0,False,False,False,True,False,
)>,0.0,True,False,False,True,False,
IK,0.0,True,False,True,True,True,
I',0.0,True,False,False,True,True,
IY,0.0,True,False,False,True,False,
Iz,0.0,False,False,False,True,False,
IH,0.0,True,False,False,True,True,
It,0.0,False,False,False,True,False,
I`,0.0,False,False,False,True,True,
I9,0.0,True,False,False,True,True,
Io,0.0,True,False,False,True,False,
IQ,0.0,False,False,False,True,False,
Ih,0.0,True,False,False,True,True,
IU,0.0,True,False,False,True,False,
I*,0.0,True,False,True,True,True,
I%,0.0,False,False,False,True,True,
I},0.0,True,False,False,True,False,
I3,0.0,False,False,False,True,True,
Iv,0.0,False,False,False,True,False,
I=,0.0,True,False,False,True,True,
I#,0.0,False,False,False,True,True,
IR,0.0,False,False,False,True,False,
I{,0.0,True,False,False,True,False,
In,0.0,True,False,False,True,False,
I|,0.0,True,False,False,True,False,
I5,0.0,False,False,False,True,True,
I[,0.0,True,False,False,True,False,
IG,0.0,False,False,False,True,True,
Ik,0.0,True,False,True,True,True,
IE,0.0,False,False,False,True,False,
Ir,0.0,False,False,False,True,False,
I;,0.0,True,False,False,True,True,
I(,0.0,True,False,False,True,True,
I7,0.0,True,False,False,True,True,
I^,0.0,True,False,False,True,True,
IL,0.0,True,False,False,True,True,
IN,0.0,True,False,False,True,False,
Iq,0.0,False,False,False,True,False,
Il,0.0,True,False,False,True,True,
I6,0.0,True,False,False,True,True,
Id,0.0,False,False,False,True,True,
I),0.0,True,False,False,True,True,
I@,0.0,False,False,False,True,True,
I!,0.0,False,False,False,True,True,
IT,0.0,False,False,False,True,False,
IZ,0.0,False,False,False,True,False,
ID,0.0,False,False,False,True,True,
I8,0.0,True,False,True,True,True,
Ie,0.0,False,False,False,True,False,
Ic,0.0,False,False,False,True,False,
IM,0.0,True,False,False,True,False,
Ib,0.0,False,False,False,True,False,
Iy,0.0,True,False,False,True,False,
I_,0.0,True,False,False,True,True,
I<,0.0,True,False,True,True,False,
IO,0.0,True,False,False,True,False,
I\,0.0,True,False,False,True,False,
Is,0.0,False,False,False,True,True,
I/,0.0,True,False,False,True,False,
"I""",0.0,True,False,False,True,True,
IC,0.0,False,False,False,True,False,
I],0.0,True,False,False,True,False,
I+,0.0,True,False,False,True,True,
Im,0.0,True,False,False,True,False,
IP,0.0,True,False,False,True,False,
Ia,0.0,False,False,False,True,True,
IX,0.0,False,False,False,True,False,
I$,0.0,False,False,False,True,True,
I:,0.0,True,False,False,True,True,
"I,",0.0,True,False,True,True,False,
Ig,0.0,False,False,False,True,True,
Ix,0.0,False,False,False,True,False,
IS,0.0,False,False,False,True,True,
I~,0.0,False,False,False,True,True,
IB,0.0,False,False,False,True,False,
Ij,0.0,True,False,False,True,True,
I?,0.0,True,False,False,True,False,
I4,0.0,False,False,False,True,True,
I0,0.0,True,False,False,True,True,
IF,0.0,False,False,False,True,True,
Ip,0.0,True,False,False,True,False,
I-,0.0,True,False,False,True,True,
IJ,0.0,True,False,False,True,True,
If,0.0,False,False,False,True,True,
Iu,0.0,True,False,False,True,False,
IW,0.0,False,False,False,True,False,
Iw,0.0,False,False,False,True,False,
IA,0.0,False,False,False,True,True,
I2,0.0,False,False,False,True,True,
I1,0.0,False,False,False,True,True,
I&,0.0,True,False,False,True,True,
Ii,0.0,True,True,True,True,False,
I.,0.0,True,False,False,True,False,
IV,0.0,False,False,False,True,False,
I>,0.0,True,False,False,True,False,
@K,0.0,False,False,False,True,True,
@',0.0,False,False,False,True,True,
@Y,0.0,False,False,False,True,True,
@z,0.0,True,False,False,True,False,
@H,0.0,False,False,False,True,True,
@t,0.0,True,False,False,True,True,
@`,0.0,True,False,False,True,False,
@9,0.0,False,False,False,True,False,
@o,0.0,False,False,False,True,True,
@Q,0.0,True,False,False,True,True,
@h,0.0,False,False,False,True,True,
@U,0.0,False,False,False,True,True,
@*,0.0,False,False,False,True,False,
@%,0.0,True,False,False,True,False,
@},0.0,False,False,False,True,True,
@3,0.0,True,False,False,True,False,
@v,0.0,True,False,False,True,False,
@=,0.0,False,False,False,True,False,
@#,0.0,True,False,False,True,False,
@R,0.0,True,False,False,True,True,
@{,0.0,False,False,False,True,True,
@n,0.0,False,False,False,True,False,
@|,0.0,False,False,False,True,True,
@5,0.0,True,False,False,True,False,
@[,0.0,False,False,False,True,True,
@G,0.0,True,False,False,True,True,
@k,0.0,False,False,False,True,True,
@E,0.0,True,False,False,True,True,
@r,0.0,True,False,False,True,True,
@;,0.0,False,False,False,True,True,
@(,0.0,False,False,False,True,False,
@7,0.0,False,False,False,True,False,
@^,0.0,False,False,False,True,False,
@L,0.0,False,False,False,True,True,
@N,0.0,False,False,False,True,False,
@q,0.0,True,False,False,True,True,
@l,0.0,False,False,False,True,True,
@6,0.0,False,False,False,True,False,
@d,0.0,True,False,False,True,True,
@),0.0,False,False,False,True,False,
@I,0.0,False,False,False,True,True,
@!,0.0,True,False,False,True,False,
@T,0.0,True,False,False,True,True,
@Z,0.0,True,False,False,True,False,
@D,0.0,True,False,False,True,True,
@8,0.0,False,False,False,True,False,
@e,0.0,True,False,False,True,True,
@c,0.0,True,False,False,True,False,
@M,0.0,False,False,False,True,False,
@b,0.0,True,False,False,True,False,
@y,0.0,False,False,False,True,True,
@_,0.0,False,False,False,True,False,
@<,0.0,False,False,False,True,False,
@O,0.0,False,False,False,True,True,
@\,0.0,False,False,False,True,True,
@s,0.0,True,False,True,True,True,
@/,0.0,False,False,False,True,False,
"@""",0.0,False,False,False,True,True,
@C,0.0,True,False,False,True,False,
@],0.0,False,False,False,True,True,
@+,0.0,False,False,False,True,False,
@m,0.0,False,False,False,True,False,
@P,0.0,False,False,False,True,True,
@a,0.0,True,False,False,True,True,
@X,0.0,True,False,True,True,False,
@$,0.0,True,False,False,True,False,
@:,0.0,False,False,False,True,True,
"@,",0.0,False,False,False,True,False,
@g,0.0,True,False,False,True,True,
@x,0.0,True,False,True,True,False,
@S,0.0,True,False,True,True,True,
@~,0.0,True,False,False,True,False,
@B,0.0,True,False,False,True,False,
@j,0.0,False,False,False,True,True,
@?,0.0,False,False,False,True,False,
@4,0.0,True,False,False,True,False,
@0,0.0,False,False,False,True,False,
@F,0.0,True,False,False,True,True,
@p,0.0,False,False,False,True,True,
@-,0.0,False,False,False,True,False,
@J,0.0,False,False,False,True,True,
@f,0.0,True,False,False,True,True,
@u,0.0,False,False,False,True,True,
@W,0.0,True,False,True,True,True,
@w,0.0,True,False,True,True,True,
@A,0.0,True,False,False,True,True,
@2,0.0,True,True,True,True,False,
@1,0.0,True,False,False,True,False,
@&,0.0,False,False,False,True,False,
@i,0.0,False,False,False,True,True,
@.,0.0,False,False,False,True,False,
@V,0.0,True,False,False,True,False,
@>,0.0,False,False,False,True,False,
!K,0.0,False,False,False,True,True,
!',0.0,False,False,False,True,True,
!Y,0.0,False,False,False,True,True,
!z,0.0,True,False,True,True,False,
!H,0.0,False,False,False,True,True,
!t,0.0,True,False,False,True,True,
!`,0.0,True,False,True,True,False,
!9,0.0,False,False,False,True,False,
!o,0.0,False,False,False,True,True,
!Q,0.0,True,False,True,True,True,
!h,0.0,False,False,False,True,True,
!U,0.0,False,False,False,True,True,
!*,0.0,False,False,False,True,False,
!%,0.0,True,False,False,True,False,
!},0.0,False,False,False,True,True,
!3,0.0,True,False,False,True,False,
!v,0.0,True,False,False,True,False,
!=,0.0,False,False,False,True,False,
!#,0.0,True,False,False,True,False,
!R,0.0,True,False,False,True,True,
!{,0.0,False,False,False,True,True,
!n,0.0,False,False,False,True,False,
!|,0.0,False,False,False,True,True,
!5,0.0,True,False,False,True,False,
![,0.0,False,False,False,True,True,
!G,0.0,True,False,False,True,True,
!k,0.0,False,False,False,True,True,
!E,0.0,True,False,False,True,True,
