,Distance,SameHand,SameKey,SameFinger,Reach,Hurde,Frequency
na,0.0,False,False,False,True,False,5640.0
n.,0.0,True,False,False,False,False,7.0
nW,0.0,False,False,False,True,False,473.0
nE,0.0,False,False,False,True,False,889.0
n;,0.0,True,False,False,True,False,
n/,0.0,True,False,False,False,False,1.0
nt,0.0,False,False,False,True,False,26.0
nQ,0.0,False,False,False,True,False,3.0
nF,0.0,False,False,False,True,False,
nm,0.0,True,False,True,False,False,54.0
nf,0.0,False,False,False,True,False,1085.0
nX,0.0,False,False,False,False,False,
no,0.0,True,False,False,True,False,221.0
nY,0.0,True,False,True,True,False,
nH,0.0,True,False,True,True,False,
n$,0.0,False,False,False,True,False,
n^,0.0,True,False,True,True,False,
n{,0.0,True,False,False,True,False,
nx,0.0,False,False,False,False,False,935.0
n*,0.0,True,False,False,True,False,
nJ,0.0,True,False,True,True,False,61.0
n[,0.0,True,False,False,True,False,
n6,0.0,True,False,True,True,False,
nP,0.0,True,False,False,True,False,74.0
n|,0.0,True,False,False,True,False,
nz,0.0,False,False,False,False,False,27.0
nV,0.0,False,False,False,False,False,
n_,0.0,True,False,False,True,False,
nT,0.0,False,False,False,True,False,1.0
nR,0.0,False,False,False,True,False,53.0
n%,0.0,False,False,False,True,False,
n?,0.0,True,False,False,False,False,
nu,0.0,True,False,True,True,False,1111.0
nG,0.0,False,False,False,True,False,
n},0.0,True,False,False,True,False,
n&,0.0,True,False,True,True,False,
nI,0.0,True,False,False,True,False,
nC,0.0,False,False,False,False,False,
nB,0.0,False,False,False,False,False,
n2,0.0,False,False,False,True,False,1.0
n8,0.0,True,False,False,True,False,1.0
nA,0.0,False,False,False,True,False,
nj,0.0,True,False,True,True,False,13768.0
ny,0.0,True,False,True,True,False,206.0
ni,0.0,True,False,False,True,False,1001.0
nc,0.0,False,False,False,False,False,141.0
nd,0.0,False,False,False,True,False,5977.0
nh,0.0,True,False,True,True,False,932.0
n#,0.0,False,False,False,True,False,
nZ,0.0,False,False,False,False,False,
n9,0.0,True,False,False,True,False,
n@,0.0,False,False,False,True,False,
nv,0.0,False,False,False,False,False,428.0
n<,0.0,True,False,False,False,False,
nq,0.0,False,False,False,True,False,8.0
nk,0.0,True,False,False,True,False,1067.0
nS,0.0,False,False,False,True,False,8923.0
n',0.0,True,False,False,True,False,2.0
nb,0.0,False,False,False,False,False,52.0
nN,0.0,True,True,True,False,False,
ng,0.0,False,False,False,True,False,10226.0
"n""",0.0,True,False,False,True,False,23.0
nM,0.0,True,False,True,False,False,
n=,0.0,True,False,False,True,False,
GK,0.0,False,False,False,True,False,
G(,0.0,False,False,False,True,True,
G\,0.0,False,False,False,True,True,
G+,0.0,False,False,False,True,True,
G],0.0,False,False,False,True,True,
GL,0.0,False,False,False,True,False,
GU,0.0,False,False,False,True,True,
Gw,0.0,True,False,False,True,True,
G`,0.0,True,False,False,True,True,
G1,0.0,True,False,False,True,True,
G),0.0,False,False,False,True,True,
Ge,0.0,True,False,False,True,True,
Gs,0.0,True,False,False,True,False,
G:,0.0,False,False,False,True,False,
GD,0.0,True,False,False,True,False,
"G,",0.0,False,False,False,True,False,
G3,0.0,True,False,False,True,True,
Gl,0.0,False,False,False,True,False,
G7,0.0,False,False,False,True,True,
G!,0.0,True,False,False,True,True,
Gp,0.0,False,False,False,True,True,
G>,0.0,False,False,False,True,False,
G~,0.0,True,False,False,True,True,
GO,0.0,False,False,False,True,True,
G5,0.0,True,False,True,True,True,
G0,0.0,False,False,False,True,True,
Gr,0.0,True,False,True,True,True,
G4,0.0,True,False,True,True,True,
G-,0.0,False,False,False,True,True,
Ga,0.0,True,False,False,True,False,
G.,0.0,False,False,False,True,False,
GW,0.0,True,False,False,True,True,
GE,0.0,True,False,False,True,True,
G;,0.0,False,False,False,True,False,
G/,0.0,False,False,False,True,False,
Gt,0.0,True,False,True,True,True,
GQ,0.0,True,False,False,True,True,
GF,0.0,True,False,True,True,False,
Gm,0.0,False,False,False,True,False,
Gf,0.0,True,False,True,True,False,
GX,0.0,True,False,False,True,False,
Go,0.0,False,False,False,True,True,
GY,0.0,False,False,False,True,True,
GH,0.0,False,False,False,True,False,
G$,0.0,True,False,True,True,True,
G^,0.0,False,False,False,True,True,
G{,0.0,False,False,False,True,True,
Gx,0.0,True,False,False,True,False,
G*,0.0,False,False,False,True,True,
GJ,0.0,False,False,False,True,False,
G[,0.0,False,False,False,True,True,
G6,0.0,False,False,False,True,True,
GP,0.0,False,False,False,True,True,
G|,0.0,False,False,False,True,True,
Gz,0.0,True,False,False,True,False,
GV,0.0,True,False,True,True,False,
G_,0.0,False,False,False,True,True,
GT,0.0,True,False,True,True,True,
GR,0.0,True,False,True,True,True,
G%,0.0,True,False,True,True,True,
G?,0.0,False,False,False,True,False,
Gu,0.0,False,False,False,True,True,
Gn,0.0,False,False,False,True,False,
G},0.0,False,False,False,True,True,
G&,0.0,False,False,False,True,True,
GI,0.0,False,False,False,True,True,
GC,0.0,True,False,False,True,False,
GB,0.0,True,False,True,True,False,
G2,0.0,True,False,False,True,True,
G8,0.0,False,False,False,True,True,
GA,0.0,True,False,False,True,False,
Gj,0.0,False,False,False,True,False,
Gy,0.0,False,False,False,True,True,
Gi,0.0,False,False,False,True,True,
Gc,0.0,True,False,False,True,False,
Gd,0.0,True,False,False,True,False,
Gh,0.0,False,False,False,True,False,
G#,0.0,True,False,False,True,True,
GZ,0.0,True,False,False,True,False,
G9,0.0,False,False,False,True,True,
G@,0.0,True,False,False,True,True,
Gv,0.0,True,False,True,True,False,
G<,0.0,False,False,False,True,False,
Gq,0.0,True,False,False,True,True,
Gk,0.0,False,False,False,True,False,
GS,0.0,True,False,False,True,False,
G',0.0,False,False,False,True,False,
Gb,0.0,True,False,True,True,False,
GN,0.0,False,False,False,True,False,
Gg,0.0,True,True,True,True,False,
"G""",0.0,False,False,False,True,False,
GM,0.0,False,False,False,True,False,
G=,0.0,False,False,False,True,True,
}K,0.0,True,False,False,True,True,
}(,0.0,True,False,False,True,True,
}\,0.0,True,False,True,True,False,
}+,0.0,True,False,True,True,True,
}],0.0,True,True,True,True,False,
}L,0.0,True,False,False,True,True,
}U,0.0,True,False,False,True,False,
}w,0.0,False,False,False,True,False,
}`,0.0,False,False,False,True,True,
}1,0.0,False,False,False,True,True,
}),0.0,True,False,True,True,True,
}e,0.0,False,False,False,True,False,
}s,0.0,False,False,False,True,True,
}:,0.0,True,False,True,True,True,
}D,0.0,False,False,False,True,True,
"},",0.0,True,False,False,True,False,
}3,0.0,False,False,False,True,True,
}l,0.0,True,False,False,True,True,
}7,0.0,True,False,False,True,True,
}!,0.0,False,False,False,True,True,
}p,0.0,True,False,True,True,False,
}>,0.0,True,False,False,True,False,
}~,0.0,False,False,False,True,True,
}O,0.0,True,False,False,True,False,
}5,0.0,False,False,False,True,True,
}0,0.0,True,False,True,True,True,
}r,0.0,False,False,False,True,False,
}4,0.0,False,False,False,True,True,
}-,0.0,True,False,True,True,True,
}a,0.0,False,False,False,True,True,
}.,0.0,True,False,False,True,False,
}W,0.0,False,False,False,True,False,
}E,0.0,False,False,False,True,False,
};,0.0,True,False,True,True,True,
}/,0.0,True,False,True,True,False,
}t,0.0,False,False,False,True,False,
}Q,0.0,False,False,False,True,False,
}F,0.0,False,False,False,True,True,
}m,0.0,True,False,False,True,False,
}f,0.0,False,False,False,True,True,
}X,0.0,False,False,False,True,False,
}o,0.0,True,False,False,True,False,
}Y,0.0,True,False,False,True,False,
}H,0.0,True,False,False,True,True,
}$,0.0,False,False,False,True,True,
}^,0.0,True,False,False,True,True,
}{,0.0,True,False,True,True,False,
}x,0.0,False,False,False,True,False,
}*,0.0,True,False,False,True,True,
}J,0.0,True,False,False,True,True,
}[,0.0,True,False,True,True,False,
}6,0.0,True,False,False,True,True,
}P,0.0,True,False,True,True,False,
}|,0.0,True,False,True,True,False,
}z,0.0,False,False,False,True,False,
}V,0.0,False,False,False,True,False,
}_,0.0,True,False,True,True,True,
}T,0.0,False,False,False,True,False,
}R,0.0,False,False,False,True,False,
}%,0.0,False,False,False,True,True,
}?,0.0,True,False,True,True,False,
}u,0.0,True,False,False,True,False,
}n,0.0,True,False,False,True,False,
}G,0.0,False,False,False,True,True,
}&,0.0,True,False,False,True,True,
}I,0.0,True,False,False,True,False,
}C,0.0,False,False,False,True,False,
}B,0.0,False,False,False,True,False,
}2,0.0,False,False,False,True,True,
}8,0.0,True,False,False,True,True,
}A,0.0,False,False,False,True,True,
}j,0.0,True,False,False,True,True,
}y,0.0,True,False,False,True,False,
}i,0.0,True,False,False,True,False,
}c,0.0,False,False,False,True,False,
}d,0.0,False,False,False,True,True,
}h,0.0,True,False,False,True,True,
}#,0.0,False,False,False,True,True,
}Z,0.0,False,False,False,True,False,
}9,0.0,True,False,False,True,True,
}@,0.0,False,False,False,True,True,
}v,0.0,False,False,False,True,False,
}<,0.0,True,False,False,True,False,
}q,0.0,False,False,False,True,False,
}k,0.0,True,False,False,True,True,
}S,0.0,False,False,False,True,True,
}',0.0,True,False,True,True,True,
}b,0.0,False,False,False,True,False,
}N,0.0,True,False,False,True,False,
}g,0.0,False,False,False,True,True,
"}""",0.0,True,False,True,True,True,
}M,0.0,True,False,False,True,False,
}=,0.0,True,False,True,True,True,
&K,0.0,True,False,False,True,True,
&(,0.0,True,False,False,True,False,
&\,0.0,True,False,False,True,True,
&+,0.0,True,False,False,True,False,
&],0.0,True,False,False,True,True,
&L,0.0,True,False,False,True,True,
&U,0.0,True,False,True,True,True,
&w,0.0,False,False,False,True,True,
&`,0.0,False,False,False,True,False,
&1,0.0,False,False,False,True,False,
&),0.0,True,False,False,True,False,
&e,0.0,False,False,False,True,True,
&s,0.0,False,False,False,True,True,
&:,0.0,True,False,False,True,True,
&D,0.0,False,False,False,True,True,
"&,",0.0,True,False,False,True,False,
&3,0.0,False,False,False,True,False,
&l,0.0,True,False,False,True,True,
&7,0.0,True,True,True,True,False,
&!,0.0,False,False,False,True,False,
&p,0.0,True,False,False,True,True,
&>,0.0,True,False,False,True,False,
&~,0.0,False,False,False,True,False,
&O,0.0,True,False,False,True,True,
&5,0.0,False,False,False,True,False,
&0,0.0,True,False,False,True,False,
&r,0.0,False,False,False,True,True,
&4,0.0,False,False,False,True,False,
&-,0.0,True,False,False,True,False,
&a,0.0,False,False,False,True,True,
&.,0.0,True,False,False,True,False,
&W,0.0,False,False,False,True,True,
&E,0.0,False,False,False,True,True,
&;,0.0,True,False,False,True,True,
&/,0.0,True,False,False,True,False,
&t,0.0,False,False,False,True,True,
&Q,0.0,False,False,False,True,True,
&F,0.0,False,False,False,True,True,
&m,0.0,True,False,True,True,False,
&f,0.0,False,False,False,True,True,
&X,0.0,False,False,False,True,False,
&o,0.0,True,False,False,True,True,
&Y,0.0,True,False,True,True,True,
&H,0.0,True,False,True,True,True,
&$,0.0,False,False,False,True,False,
&^,0.0,True,False,True,True,False,
&{,0.0,True,False,False,True,True,
&x,0.0,False,False,False,True,False,
&*,0.0,True,False,False,True,False,
&J,0.0,True,False,True,True,True,
&[,0.0,True,False,False,True,True,
&6,0.0,True,False,True,True,False,
&P,0.0,True,False,False,True,True,
&|,0.0,True,False,False,True,True,
&z,0.0,False,False,False,True,False,
&V,0.0,False,False,False,True,False,
&_,0.0,True,False,False,True,False,
&T,0.0,False,False,False,True,True,
&R,0.0,False,False,False,True,True,
&%,0.0,False,False,False,True,False,
&?,0.0,True,False,False,True,False,
&u,0.0,True,False,True,True,True,
&n,0.0,True,False,True,True,False,
&G,0.0,False,False,False,True,True,
&},0.0,True,False,False,True,True,
&I,0.0,True,False,False,True,True,
&C,0.0,False,False,False,True,False,
&B,0.0,False,False,False,True,False,
&2,0.0,False,False,False,True,False,
&8,0.0,True,False,False,True,False,
&A,0.0,False,False,False,True,True,
&j,0.0,True,False,True,True,True,
&y,0.0,True,False,True,True,True,
&i,0.0,True,False,False,True,True,
&c,0.0,False,False,False,True,False,
&d,0.0,False,False,False,True,True,
&h,0.0,True,False,True,True,True,
&#,0.0,False,False,False,True,False,
&Z,0.0,False,False,False,True,False,
&9,0.0,True,False,False,True,False,
&@,0.0,False,False,False,True,False,
&v,0.0,False,False,False,True,False,
&<,0.0,True,False,False,True,False,
&q,0.0,False,False,False,True,True,
&k,0.0,True,False,False,True,True,
&S,0.0,False,False,False,True,True,
&',0.0,True,False,False,True,True,
&b,0.0,False,False,False,True,False,
&N,0.0,True,False,True,True,False,
&g,0.0,False,False,False,True,True,
"&""",0.0,True,False,False,True,True,
&M,0.0,True,False,True,True,False,
&=,0.0,True,False,False,True,False,
IK,0.0,True,False,True,True,True,
I(,0.0,True,False,False,True,True,
I\,0.0,True,False,False,True,False,
I+,0.0,True,False,False,True,True,
I],0.0,True,False,False,True,False,
IL,0.0,True,False,False,True,True,
IU,0.0,True,False,False,True,False,
Iw,0.0,False,False,False,True,False,
I`,0.0,False,False,False,True,True,
I1,0.0,False,False,False,True,True,
I),0.0,True,False,False,True,True,
Ie,0.0,False,False,False,True,False,
Is,0.0,False,False,False,True,True,
I:,0.0,True,False,False,True,True,
ID,0.0,False,False,False,True,True,
"I,",0.0,True,False,True,True,False,
I3,0.0,False,False,False,True,True,
Il,0.0,True,False,False,True,True,
I7,0.0,True,False,False,True,True,
I!,0.0,False,False,False,True,True,
Ip,0.0,True,False,False,True,False,
I>,0.0,True,False,False,True,False,
I~,0.0,False,False,False,True,True,
IO,0.0,True,False,False,True,False,
I5,0.0,False,False,False,True,True,
I0,0.0,True,False,False,True,True,
Ir,0.0,False,False,False,True,False,
I4,0.0,False,False,False,True,True,
I-,0.0,True,False,False,True,True,
Ia,0.0,False,False,False,True,True,
I.,0.0,True,False,False,True,False,
IW,0.0,False,False,False,True,False,
IE,0.0,False,False,False,True,False,
I;,0.0,True,False,False,True,True,
I/,0.0,True,False,False,True,False,
It,0.0,False,False,False,True,False,
IQ,0.0,False,False,False,True,False,
IF,0.0,False,False,False,True,True,
Im,0.0,True,False,False,True,False,
If,0.0,False,False,False,True,True,
IX,0.0,False,False,False,True,False,
Io,0.0,True,False,False,True,False,
IY,0.0,True,False,False,True,False,
IH,0.0,True,False,False,True,True,
I$,0.0,False,False,False,True,True,
I^,0.0,True,False,False,True,True,
I{,0.0,True,False,False,True,False,
Ix,0.0,False,False,False,True,False,
I*,0.0,True,False,True,True,True,
IJ,0.0,True,False,False,True,True,
I[,0.0,True,False,False,True,False,
I6,0.0,True,False,False,True,True,
IP,0.0,True,False,False,True,False,
I|,0.0,True,False,False,True,False,
Iz,0.0,False,False,False,True,False,
IV,0.0,False,False,False,True,False,
I_,0.0,True,False,False,True,True,
IT,0.0,False,False,False,True,False,
IR,0.0,False,False,False,True,False,
I%,0.0,False,False,False,True,True,
I?,0.0,True,False,False,True,False,
Iu,0.0,True,False,False,True,False,
In,0.0,True,False,False,True,False,
IG,0.0,False,False,False,True,True,
I},0.0,True,False,False,True,False,
I&,0.0,True,False,False,True,True,
IC,0.0,False,False,False,True,False,
IB,0.0,False,False,False,True,False,
I2,0.0,False,False,False,True,True,
I8,0.0,True,False,True,True,True,
IA,0.0,False,False,False,True,True,
Ij,0.0,True,False,False,True,True,
Iy,0.0,True,False,False,True,False,
Ii,0.0,True,True,True,True,False,
Ic,0.0,False,False,False,True,False,
Id,0.0,False,False,False,True,True,
Ih,0.0,True,False,False,True,True,
I#,0.0,False,False,False,True,True,
IZ,0.0,False,False,False,True,False,
I9,0.0,True,False,False,True,True,
I@,0.0,False,False,False,True,True,
Iv,0.0,False,False,False,True,False,
I<,0.0,True,False,True,True,False,
Iq,0.0,False,False,False,True,False,
Ik,0.0,True,False,True,True,True,
IS,0.0,False,False,False,True,True,
I',0.0,True,False,False,True,True,
Ib,0.0,False,False,False,True,False,
IN,0.0,True,False,False,True,False,
Ig,0.0,False,False,False,True,True,
"I""",0.0,True,False,False,True,True,
IM,0.0,True,False,False,True,False,
I=,0.0,True,False,False,True,True,
CK,0.0,False,False,False,True,False,
C(,0.0,False,False,False,True,False,
C\,0.0,False,False,False,True,False,
C+,0.0,False,False,False,True,False,
C],0.0,False,False,False,True,False,
CL,0.0,False,False,False,True,False,
CU,0.0,False,False,False,True,False,
Cw,0.0,True,False,False,True,False,
C`,0.0,True,False,False,True,False,
C1,0.0,True,False,False,True,False,
C),0.0,False,False,False,True,False,
Ce,0.0,True,False,True,True,False,
Cs,0.0,True,False,False,True,False,
C:,0.0,False,False,False,True,False,
CD,0.0,True,False,True,True,False,
"C,",0.0,False,False,False,False,False,
C3,0.0,True,False,True,True,False,
Cl,0.0,False,False,False,True,False,
C7,0.0,False,False,False,True,False,
C!,0.0,True,False,False,True,False,
Cp,0.0,False,False,False,True,False,
C>,0.0,False,False,False,False,False,
C~,0.0,True,False,False,True,False,
CO,0.0,False,False,False,True,False,
C5,0.0,True,False,False,True,False,
C0,0.0,False,False,False,True,False,
Cr,0.0,True,False,False,True,False,
C4,0.0,True,False,False,True,False,
C-,0.0,False,False,False,True,False,
Ca,0.0,True,False,False,True,False,
C.,0.0,False,False,False,False,False,
CW,0.0,True,False,False,True,False,
CE,0.0,True,False,True,True,False,
C;,0.0,False,False,False,True,False,
C/,0.0,False,False,False,False,False,
Ct,0.0,True,False,False,True,False,
CQ,0.0,True,False,False,True,False,
CF,0.0,True,False,False,True,False,
Cm,0.0,False,False,False,False,False,
Cf,0.0,True,False,False,True,False,
CX,0.0,True,False,False,False,False,
Co,0.0,False,False,False,True,False,
CY,0.0,False,False,False,True,False,
CH,0.0,False,False,False,True,False,
C$,0.0,True,False,False,True,False,
C^,0.0,False,False,False,True,False,
C{,0.0,False,False,False,True,False,
Cx,0.0,True,False,False,False,False,
C*,0.0,False,False,False,True,False,
CJ,0.0,False,False,False,True,False,
C[,0.0,False,False,False,True,False,
C6,0.0,False,False,False,True,False,
CP,0.0,False,False,False,True,False,
C|,0.0,False,False,False,True,False,
Cz,0.0,True,False,False,False,False,
CV,0.0,True,False,False,False,False,
C_,0.0,False,False,False,True,False,
CT,0.0,True,False,False,True,False,
CR,0.0,True,False,False,True,False,
C%,0.0,True,False,False,True,False,
C?,0.0,False,False,False,False,False,
Cu,0.0,False,False,False,True,False,
Cn,0.0,False,False,False,False,False,
CG,0.0,True,False,False,True,False,
C},0.0,False,False,False,True,False,
C&,0.0,False,False,False,True,False,
CI,0.0,False,False,False,True,False,
CB,0.0,True,False,False,False,False,
C2,0.0,True,False,False,True,False,
C8,0.0,False,False,False,True,False,
CA,0.0,True,False,False,True,False,
Cj,0.0,False,False,False,True,False,
Cy,0.0,False,False,False,True,False,
Ci,0.0,False,False,False,True,False,
Cc,0.0,True,True,True,False,False,
Cd,0.0,True,False,True,True,False,
Ch,0.0,False,False,False,True,False,
C#,0.0,True,False,True,True,False,
CZ,0.0,True,False,False,False,False,
C9,0.0,False,False,False,True,False,
C@,0.0,True,False,False,True,False,
Cv,0.0,True,False,False,False,False,
C<,0.0,False,False,False,False,False,
Cq,0.0,True,False,False,True,False,
Ck,0.0,False,False,False,True,False,
CS,0.0,True,False,False,True,False,
C',0.0,False,False,False,True,False,
Cb,0.0,True,False,False,False,False,
CN,0.0,False,False,False,False,False,
Cg,0.0,True,False,False,True,False,
"C""",0.0,False,False,False,True,False,
CM,0.0,False,False,False,False,False,
C=,0.0,False,False,False,True,False,
BK,0.0,False,False,False,True,False,
B(,0.0,False,False,False,True,False,
B\,0.0,False,False,False,True,False,
B+,0.0,False,False,False,True,False,
B],0.0,False,False,False,True,False,
BL,0.0,False,False,False,True,False,
BU,0.0,False,False,False,True,False,
Bw,0.0,True,False,False,True,False,
B`,0.0,True,False,False,True,False,
B1,0.0,True,False,False,True,False,
B),0.0,False,False,False,True,False,
Be,0.0,True,False,False,True,False,
Bs,0.0,True,False,False,True,False,
B:,0.0,False,False,False,True,False,
BD,0.0,True,False,False,True,False,
"B,",0.0,False,False,False,False,False,
B3,0.0,True,False,False,True,False,
Bl,0.0,False,False,False,True,False,
B7,0.0,False,False,False,True,False,
B!,0.0,True,False,False,True,False,
Bp,0.0,False,False,False,True,False,
B>,0.0,False,False,False,False,False,
B~,0.0,True,False,False,True,False,
BO,0.0,False,False,False,True,False,
B5,0.0,True,False,True,True,False,
B0,0.0,False,False,False,True,False,
Br,0.0,True,False,True,True,False,
B4,0.0,True,False,True,True,False,
B-,0.0,False,False,False,True,False,
Ba,0.0,True,False,False,True,False,
B.,0.0,False,False,False,False,False,
BW,0.0,True,False,False,True,False,
BE,0.0,True,False,False,True,False,
B;,0.0,False,False,False,True,False,
B/,0.0,False,False,False,False,False,
Bt,0.0,True,False,True,True,False,
BQ,0.0,True,False,False,True,False,
BF,0.0,True,False,True,True,False,
Bm,0.0,False,False,False,False,False,
Bf,0.0,True,False,True,True,False,
BX,0.0,True,False,False,False,False,
Bo,0.0,False,False,False,True,False,
BY,0.0,False,False,False,True,False,
BH,0.0,False,False,False,True,False,
B$,0.0,True,False,True,True,False,
B^,0.0,False,False,False,True,False,
B{,0.0,False,False,False,True,False,
Bx,0.0,True,False,False,False,False,
B*,0.0,False,False,False,True,False,
BJ,0.0,False,False,False,True,False,
B[,0.0,False,False,False,True,False,
B6,0.0,False,False,False,True,False,
BP,0.0,False,False,False,True,False,
B|,0.0,False,False,False,True,False,
Bz,0.0,True,False,False,False,False,
BV,0.0,True,False,True,False,False,
B_,0.0,False,False,False,True,False,
BT,0.0,True,False,True,True,False,
BR,0.0,True,False,True,True,False,
B%,0.0,True,False,True,True,False,
B?,0.0,False,False,False,False,False,
Bu,0.0,False,False,False,True,False,
Bn,0.0,False,False,False,False,False,
BG,0.0,True,False,True,True,False,
B},0.0,False,False,False,True,False,
B&,0.0,False,False,False,True,False,
BI,0.0,False,False,False,True,False,
BC,0.0,True,False,False,False,False,
B2,0.0,True,False,False,True,False,
B8,0.0,False,False,False,True,False,
BA,0.0,True,False,False,True,False,
Bj,0.0,False,False,False,True,False,
By,0.0,False,False,False,True,False,
Bi,0.0,False,False,False,True,False,
Bc,0.0,True,False,False,False,False,
Bd,0.0,True,False,False,True,False,
Bh,0.0,False,False,False,True,False,
B#,0.0,True,False,False,True,False,
BZ,0.0,True,False,False,False,False,
B9,0.0,False,False,False,True,False,
B@,0.0,True,False,False,True,False,
Bv,0.0,True,False,True,False,False,
B<,0.0,False,False,False,False,False,
Bq,0.0,True,False,False,True,False,
Bk,0.0,False,False,False,True,False,
BS,0.0,True,False,False,True,False,
B',0.0,False,False,False,True,False,
Bb,0.0,True,True,True,False,False,
BN,0.0,False,False,False,False,False,
Bg,0.0,True,False,True,True,False,
"B""",0.0,False,False,False,True,False,
BM,0.0,False,False,False,False,False,
B=,0.0,False,False,False,True,False,
2K,0.0,False,False,False,True,True,108.0
2(,0.0,False,False,False,True,False,
2\,0.0,False,False,False,True,True,
2+,0.0,False,False,False,True,False,2.0
2],0.0,False,False,False,True,True,1.0
2L,0.0,False,False,False,True,True,
2U,0.0,False,False,False,True,True,
2w,0.0,True,False,True,True,True,180.0
2`,0.0,True,False,False,True,False,
21,0.0,True,False,False,True,False,3273.0
2),0.0,False,False,False,True,False,
2e,0.0,True,False,False,True,True,11.0
2s,0.0,True,False,True,True,True,220.0
2:,0.0,False,False,False,True,True,1076.0
2D,0.0,True,False,False,True,True,
"2,",0.0,False,False,False,True,False,7930.0
23,0.0,True,False,False,True,False,2644.0
2l,0.0,False,False,False,True,True,52.0
27,0.0,False,False,False,True,False,2537.0
2!,0.0,True,False,False,True,False,
2p,0.0,False,False,False,True,True,30.0
2>,0.0,False,False,False,True,False,
2~,0.0,True,False,False,True,False,
2O,0.0,False,False,False,True,True,67.0
25,0.0,True,False,False,True,False,2844.0
20,0.0,False,False,False,True,False,54908.0
2r,0.0,True,False,False,True,True,157.0
24,0.0,True,False,False,True,False,2765.0
2-,0.0,False,False,False,True,False,405.0
2a,0.0,True,False,False,True,True,444.0
2.,0.0,False,False,False,True,False,346.0
2W,0.0,True,False,True,True,True,3.0
2E,0.0,True,False,False,True,True,6.0
2;,0.0,False,False,False,True,True,
2/,0.0,False,False,False,True,False,113.0
2t,0.0,True,False,False,True,True,49.0
2Q,0.0,True,False,False,True,True,1.0
2F,0.0,True,False,False,True,True,
2m,0.0,False,False,False,True,False,72.0
2f,0.0,True,False,False,True,True,129.0
2X,0.0,True,False,True,True,False,
2o,0.0,False,False,False,True,True,145.0
2Y,0.0,False,False,False,True,True,
2H,0.0,False,False,False,True,True,
2$,0.0,True,False,False,True,False,
2^,0.0,False,False,False,True,False,
2{,0.0,False,False,False,True,True,
2x,0.0,True,False,True,True,False,82.0
2*,0.0,False,False,False,True,False,
2J,0.0,False,False,False,True,True,43.0
2[,0.0,False,False,False,True,True,6.0
26,0.0,False,False,False,True,False,2675.0
2P,0.0,False,False,False,True,True,43.0
2|,0.0,False,False,False,True,True,16.0
2z,0.0,True,False,False,True,False,31.0
2V,0.0,True,False,False,True,False,
2_,0.0,False,False,False,True,False,
2T,0.0,True,False,False,True,True,
2R,0.0,True,False,False,True,True,23.0
2%,0.0,True,False,False,True,False,
2?,0.0,False,False,False,True,False,
2u,0.0,False,False,False,True,True,270.0
2n,0.0,False,False,False,True,False,29.0
2G,0.0,True,False,False,True,True,
2},0.0,False,False,False,True,True,
2&,0.0,False,False,False,True,False,
2I,0.0,False,False,False,True,True,
2C,0.0,True,False,False,True,False,
2B,0.0,True,False,False,True,False,
28,0.0,False,False,False,True,False,2665.0
2A,0.0,True,False,False,True,True,
2j,0.0,False,False,False,True,True,676.0
2y,0.0,False,False,False,True,True,175.0
2i,0.0,False,False,False,True,True,891.0
2c,0.0,True,False,False,True,False,2.0
2d,0.0,True,False,False,True,True,297.0
2h,0.0,False,False,False,True,True,134.0
2#,0.0,True,False,False,True,False,
2Z,0.0,True,False,False,True,False,
29,0.0,False,False,False,True,False,2234.0
2@,0.0,True,True,True,True,False,3.0
2v,0.0,True,False,False,True,False,297.0
2<,0.0,False,False,False,True,False,
2q,0.0,True,False,False,True,True,11.0
2k,0.0,False,False,False,True,True,476.0
2S,0.0,True,False,True,True,True,19.0
2',0.0,False,False,False,True,True,3.0
2b,0.0,True,False,False,True,False,267.0
2N,0.0,False,False,False,True,False,1.0
2g,0.0,True,False,False,True,True,287.0
"2""",0.0,False,False,False,True,True,25.0
2M,0.0,False,False,False,True,False,
2=,0.0,False,False,False,True,False,
8K,0.0,True,False,True,True,True,57.0
8(,0.0,True,False,False,True,False,
8\,0.0,True,False,False,True,True,
8+,0.0,True,False,False,True,False,2.0
8],0.0,True,False,False,True,True,1.0
8L,0.0,True,False,False,True,True,
8U,0.0,True,False,False,True,True,
8w,0.0,False,False,False,True,True,196.0
8`,0.0,False,False,False,True,False,
81,0.0,False,False,False,True,False,960.0
8),0.0,True,False,False,True,False,
8e,0.0,False,False,False,True,True,11.0
8s,0.0,False,False,False,True,True,151.0
8:,0.0,True,False,False,True,True,724.0
8D,0.0,False,False,False,True,True,
"8,",0.0,True,False,True,True,False,4867.0
83,0.0,False,False,False,True,False,383.0
8l,0.0,True,False,False,True,True,17.0
87,0.0,True,False,False,True,False,338.0
8!,0.0,False,False,False,True,False,
8p,0.0,True,False,False,True,True,6.0
8>,0.0,True,False,False,True,False,
8~,0.0,False,False,False,True,False,
8O,0.0,True,False,False,True,True,9.0
85,0.0,False,False,False,True,False,433.0
80,0.0,True,False,False,True,False,1176.0
8r,0.0,False,False,False,True,True,51.0
84,0.0,False,False,False,True,False,425.0
8-,0.0,True,False,False,True,False,162.0
8a,0.0,False,False,False,True,True,265.0
8.,0.0,True,False,False,True,False,247.0
8W,0.0,False,False,False,True,True,
8E,0.0,False,False,False,True,True,5.0
8;,0.0,True,False,False,True,True,
8/,0.0,True,False,False,True,False,43.0
8t,0.0,False,False,False,True,True,40.0
