,Distance,SameHand,SameKey,SameFinger,Reach,Hurde,Frequency
LO,0.0,True,False,True,True,True,
L5,0.0,False,False,False,True,True,
Lr,0.0,False,False,False,True,True,
L:,0.0,True,False,False,True,False,
Qu,0.0,False,False,False,True,False,22.0
Q\,0.0,False,False,False,True,False,
QA,0.0,True,False,True,True,True,
"Q""",0.0,False,False,False,True,True,3.0
Q6,0.0,False,False,False,True,True,
Qh,0.0,False,False,False,True,True,90.0
Qo,0.0,False,False,False,True,False,7.0
Q/,0.0,False,False,False,True,False,
Qw,0.0,True,False,False,True,False,1.0
Q;,0.0,False,False,False,True,True,
QH,0.0,False,False,False,True,True,
Q_,0.0,False,False,False,True,True,
"Q,",0.0,False,False,False,True,False,2.0
QL,0.0,False,False,False,True,True,
Q@,0.0,True,False,False,True,True,
Q2,0.0,True,False,False,True,True,
Q=,0.0,False,False,False,True,True,
Qt,0.0,True,False,False,True,False,
Qx,0.0,True,False,False,True,False,24.0
Q],0.0,False,False,False,True,False,
Q),0.0,False,False,False,True,True,
Q',0.0,False,False,False,True,True,1.0
Q4,0.0,True,False,False,True,True,
Qd,0.0,True,False,False,True,True,169.0
Q(,0.0,False,False,False,True,True,
Q?,0.0,False,False,False,True,False,
Q8,0.0,False,False,False,True,True,
Q<,0.0,False,False,False,True,False,
QW,0.0,True,False,False,True,False,
Qi,0.0,False,False,False,True,False,7.0
Qq,0.0,True,True,True,True,False,1.0
QN,0.0,False,False,False,True,False,
Qp,0.0,False,False,False,True,False,4.0
Q7,0.0,False,False,False,True,True,
Qz,0.0,True,False,True,True,False,4.0
Q|,0.0,False,False,False,True,False,
QS,0.0,True,False,False,True,True,
QK,0.0,False,False,False,True,True,
Q},0.0,False,False,False,True,False,
QU,0.0,False,False,False,True,False,1.0
QB,0.0,True,False,False,True,False,
Q[,0.0,False,False,False,True,False,
QC,0.0,True,False,False,True,False,
Q{,0.0,False,False,False,True,False,
QD,0.0,True,False,False,True,True,
Q#,0.0,True,False,False,True,True,
Qc,0.0,True,False,False,True,False,1.0
Q>,0.0,False,False,False,True,False,
Qg,0.0,True,False,False,True,True,20.0
QF,0.0,True,False,False,True,True,
Qs,0.0,True,False,False,True,True,42.0
Qy,0.0,False,False,False,True,False,4.0
QX,0.0,True,False,False,True,False,
QY,0.0,False,False,False,True,False,
Q!,0.0,True,False,True,True,True,
QJ,0.0,False,False,False,True,True,3.0
Qb,0.0,True,False,False,True,False,1.0
Qa,0.0,True,False,True,True,True,178.0
QI,0.0,False,False,False,True,False,
QV,0.0,True,False,False,True,False,
QT,0.0,True,False,False,True,False,
Qv,0.0,True,False,False,True,False,51.0
Qk,0.0,False,False,False,True,True,37.0
Q1,0.0,True,False,True,True,True,
Q$,0.0,True,False,False,True,True,
Qe,0.0,True,False,False,True,False,
QM,0.0,False,False,False,True,False,
Q`,0.0,True,False,True,True,True,
Q-,0.0,False,False,False,True,True,
Q3,0.0,True,False,False,True,True,
QR,0.0,True,False,False,True,False,
Q^,0.0,False,False,False,True,True,
QE,0.0,True,False,False,True,False,1.0
QZ,0.0,True,False,True,True,False,
Qn,0.0,False,False,False,True,False,
Q.,0.0,False,False,False,True,False,
Q~,0.0,True,False,True,True,True,
QP,0.0,False,False,False,True,False,
Q9,0.0,False,False,False,True,True,
Q+,0.0,False,False,False,True,True,
Qj,0.0,False,False,False,True,True,311.0
QG,0.0,True,False,False,True,True,
Q*,0.0,False,False,False,True,True,
Ql,0.0,False,False,False,True,True,143.0
Qf,0.0,True,False,False,True,True,9.0
Q&,0.0,False,False,False,True,True,
Q%,0.0,True,False,False,True,True,
Q0,0.0,False,False,False,True,True,
Qm,0.0,False,False,False,True,False,5.0
QO,0.0,False,False,False,True,False,1.0
Q5,0.0,True,False,False,True,True,
Qr,0.0,True,False,False,True,False,9.0
Q:,0.0,False,False,False,True,True,
@u,0.0,False,False,False,True,True,
@\,0.0,False,False,False,True,True,
@A,0.0,True,False,False,True,True,
"@""",0.0,False,False,False,True,True,
@6,0.0,False,False,False,True,False,
@h,0.0,False,False,False,True,True,
@o,0.0,False,False,False,True,True,
@/,0.0,False,False,False,True,False,
@w,0.0,True,False,True,True,True,
@;,0.0,False,False,False,True,True,
@H,0.0,False,False,False,True,True,
@_,0.0,False,False,False,True,False,
"@,",0.0,False,False,False,True,False,
@L,0.0,False,False,False,True,True,
@Q,0.0,True,False,False,True,True,
@2,0.0,True,True,True,True,False,
@=,0.0,False,False,False,True,False,
@t,0.0,True,False,False,True,True,
@x,0.0,True,False,True,True,False,
@],0.0,False,False,False,True,True,
@),0.0,False,False,False,True,False,
@',0.0,False,False,False,True,True,
@4,0.0,True,False,False,True,False,
@d,0.0,True,False,False,True,True,
@(,0.0,False,False,False,True,False,
@?,0.0,False,False,False,True,False,
@8,0.0,False,False,False,True,False,
@<,0.0,False,False,False,True,False,
@W,0.0,True,False,True,True,True,
@i,0.0,False,False,False,True,True,
@q,0.0,True,False,False,True,True,
@N,0.0,False,False,False,True,False,
@p,0.0,False,False,False,True,True,
@7,0.0,False,False,False,True,False,
@z,0.0,True,False,False,True,False,
@|,0.0,False,False,False,True,True,
@S,0.0,True,False,True,True,True,
@K,0.0,False,False,False,True,True,
@},0.0,False,False,False,True,True,
@U,0.0,False,False,False,True,True,
@B,0.0,True,False,False,True,False,
@[,0.0,False,False,False,True,True,
@C,0.0,True,False,False,True,False,
@{,0.0,False,False,False,True,True,
@D,0.0,True,False,False,True,True,
@#,0.0,True,False,False,True,False,
@c,0.0,True,False,False,True,False,
@>,0.0,False,False,False,True,False,
@g,0.0,True,False,False,True,True,
@F,0.0,True,False,False,True,True,
@s,0.0,True,False,True,True,True,
@y,0.0,False,False,False,True,True,
@X,0.0,True,False,True,True,False,
@Y,0.0,False,False,False,True,True,
@!,0.0,True,False,False,True,False,
@J,0.0,False,False,False,True,True,
@b,0.0,True,False,False,True,False,
@a,0.0,True,False,False,True,True,
@I,0.0,False,False,False,True,True,
@V,0.0,True,False,False,True,False,
@T,0.0,True,False,False,True,True,
@v,0.0,True,False,False,True,False,
@k,0.0,False,False,False,True,True,
@1,0.0,True,False,False,True,False,
@$,0.0,True,False,False,True,False,
@e,0.0,True,False,False,True,True,
@M,0.0,False,False,False,True,False,
@`,0.0,True,False,False,True,False,
@-,0.0,False,False,False,True,False,
@3,0.0,True,False,False,True,False,
@R,0.0,True,False,False,True,True,
@^,0.0,False,False,False,True,False,
@E,0.0,True,False,False,True,True,
@Z,0.0,True,False,False,True,False,
@n,0.0,False,False,False,True,False,
@.,0.0,False,False,False,True,False,
@~,0.0,True,False,False,True,False,
@P,0.0,False,False,False,True,True,
@9,0.0,False,False,False,True,False,
@+,0.0,False,False,False,True,False,
@j,0.0,False,False,False,True,True,
@G,0.0,True,False,False,True,True,
@*,0.0,False,False,False,True,False,
@l,0.0,False,False,False,True,True,
@f,0.0,True,False,False,True,True,
@&,0.0,False,False,False,True,False,
@%,0.0,True,False,False,True,False,
@0,0.0,False,False,False,True,False,
@m,0.0,False,False,False,True,False,
@O,0.0,False,False,False,True,True,
@5,0.0,True,False,False,True,False,
@r,0.0,True,False,False,True,True,
@:,0.0,False,False,False,True,True,
2u,0.0,False,False,False,True,True,2.0
2\,0.0,False,False,False,True,True,
2A,0.0,True,False,False,True,True,
"2""",0.0,False,False,False,True,True,1.0
26,0.0,False,False,False,True,False,31.0
2h,0.0,False,False,False,True,True,3.0
2o,0.0,False,False,False,True,True,7.0
2/,0.0,False,False,False,True,False,1.0
2w,0.0,True,False,True,True,True,3.0
2;,0.0,False,False,False,True,True,
2H,0.0,False,False,False,True,True,69.0
2_,0.0,False,False,False,True,False,
"2,",0.0,False,False,False,True,False,10.0
2L,0.0,False,False,False,True,True,
2Q,0.0,True,False,False,True,True,
2@,0.0,True,True,True,True,False,
2=,0.0,False,False,False,True,False,
2t,0.0,True,False,False,True,True,
2x,0.0,True,False,True,True,False,5.0
2],0.0,False,False,False,True,True,
2),0.0,False,False,False,True,False,
2',0.0,False,False,False,True,True,
24,0.0,True,False,False,True,False,31.0
2d,0.0,True,False,False,True,True,3.0
2(,0.0,False,False,False,True,False,
2?,0.0,False,False,False,True,False,
28,0.0,False,False,False,True,False,27.0
2<,0.0,False,False,False,True,False,
2W,0.0,True,False,True,True,True,
2i,0.0,False,False,False,True,True,5.0
2q,0.0,True,False,False,True,True,2.0
2N,0.0,False,False,False,True,False,
2p,0.0,False,False,False,True,True,
27,0.0,False,False,False,True,False,26.0
2z,0.0,True,False,False,True,False,2.0
2|,0.0,False,False,False,True,True,
2S,0.0,True,False,True,True,True,
2K,0.0,False,False,False,True,True,1.0
2},0.0,False,False,False,True,True,
2U,0.0,False,False,False,True,True,
2B,0.0,True,False,False,True,False,
2[,0.0,False,False,False,True,True,
2C,0.0,True,False,False,True,False,
2{,0.0,False,False,False,True,True,
2D,0.0,True,False,False,True,True,
2#,0.0,True,False,False,True,False,
2c,0.0,True,False,False,True,False,
2>,0.0,False,False,False,True,False,
2g,0.0,True,False,False,True,True,
2F,0.0,True,False,False,True,True,
2s,0.0,True,False,True,True,True,1.0
2y,0.0,False,False,False,True,True,1.0
2X,0.0,True,False,True,True,False,
2Y,0.0,False,False,False,True,True,
2!,0.0,True,False,False,True,False,
2J,0.0,False,False,False,True,True,4.0
2b,0.0,True,False,False,True,False,
2a,0.0,True,False,False,True,True,17.0
2I,0.0,False,False,False,True,True,
2V,0.0,True,False,False,True,False,
2T,0.0,True,False,False,True,True,1.0
2v,0.0,True,False,False,True,False,19.0
2k,0.0,False,False,False,True,True,9.0
21,0.0,True,False,False,True,False,40.0
2$,0.0,True,False,False,True,False,
2e,0.0,True,False,False,True,True,14.0
2M,0.0,False,False,False,True,False,
2`,0.0,True,False,False,True,False,
2-,0.0,False,False,False,True,False,1.0
23,0.0,True,False,False,True,False,25.0
2R,0.0,True,False,False,True,True,
2^,0.0,False,False,False,True,False,
2E,0.0,True,False,False,True,True,1.0
2Z,0.0,True,False,False,True,False,
2n,0.0,False,False,False,True,False,
2.,0.0,False,False,False,True,False,6.0
2~,0.0,True,False,False,True,False,
2P,0.0,False,False,False,True,True,
29,0.0,False,False,False,True,False,25.0
2+,0.0,False,False,False,True,False,
2j,0.0,False,False,False,True,True,14.0
2G,0.0,True,False,False,True,True,
2*,0.0,False,False,False,True,False,
2l,0.0,False,False,False,True,True,1.0
2f,0.0,True,False,False,True,True,1.0
2&,0.0,False,False,False,True,False,
2%,0.0,True,False,False,True,False,
20,0.0,False,False,False,True,False,259.0
2m,0.0,False,False,False,True,False,3.0
2O,0.0,False,False,False,True,True,
25,0.0,True,False,False,True,False,29.0
2r,0.0,True,False,False,True,True,1.0
2:,0.0,False,False,False,True,True,2.0
=u,0.0,True,False,False,True,True,
=\,0.0,True,False,True,True,True,
=A,0.0,False,False,False,True,True,
"=""",0.0,True,False,True,True,True,
=6,0.0,True,False,False,True,False,
=h,0.0,True,False,False,True,True,
=o,0.0,True,False,False,True,True,
=/,0.0,True,False,True,True,False,
=w,0.0,False,False,False,True,True,
=;,0.0,True,False,True,True,True,
=H,0.0,True,False,False,True,True,
=_,0.0,True,False,True,True,False,
"=,",0.0,True,False,False,True,False,
=L,0.0,True,False,False,True,True,
=Q,0.0,False,False,False,True,True,
=@,0.0,False,False,False,True,False,
=2,0.0,False,False,False,True,False,
=t,0.0,False,False,False,True,True,
=x,0.0,False,False,False,True,False,
=],0.0,True,False,True,True,True,
=),0.0,True,False,True,True,False,
=',0.0,True,False,True,True,True,
=4,0.0,False,False,False,True,False,
=d,0.0,False,False,False,True,True,
=(,0.0,True,False,False,True,False,
=?,0.0,True,False,True,True,False,
=8,0.0,True,False,False,True,False,
=<,0.0,True,False,False,True,False,
=W,0.0,False,False,False,True,True,
=i,0.0,True,False,False,True,True,
=q,0.0,False,False,False,True,True,
=N,0.0,True,False,False,True,False,
=p,0.0,True,False,True,True,True,
=7,0.0,True,False,False,True,False,
=z,0.0,False,False,False,True,False,
=|,0.0,True,False,True,True,True,
=S,0.0,False,False,False,True,True,
=K,0.0,True,False,False,True,True,
=},0.0,True,False,True,True,True,
=U,0.0,True,False,False,True,True,
=B,0.0,False,False,False,True,False,
=[,0.0,True,False,True,True,True,
=C,0.0,False,False,False,True,False,
={,0.0,True,False,True,True,True,
=D,0.0,False,False,False,True,True,
=#,0.0,False,False,False,True,False,
=c,0.0,False,False,False,True,False,
=>,0.0,True,False,False,True,False,
=g,0.0,False,False,False,True,True,
=F,0.0,False,False,False,True,True,
=s,0.0,False,False,False,True,True,
=y,0.0,True,False,False,True,True,
=X,0.0,False,False,False,True,False,
=Y,0.0,True,False,False,True,True,
=!,0.0,False,False,False,True,False,
=J,0.0,True,False,False,True,True,
=b,0.0,False,False,False,True,False,
=a,0.0,False,False,False,True,True,
=I,0.0,True,False,False,True,True,
=V,0.0,False,False,False,True,False,
=T,0.0,False,False,False,True,True,
=v,0.0,False,False,False,True,False,
=k,0.0,True,False,False,True,True,
=1,0.0,False,False,False,True,False,
=$,0.0,False,False,False,True,False,
=e,0.0,False,False,False,True,True,
=M,0.0,True,False,False,True,False,
=`,0.0,False,False,False,True,False,
=-,0.0,True,False,True,True,False,
=3,0.0,False,False,False,True,False,
=R,0.0,False,False,False,True,True,
=^,0.0,True,False,False,True,False,
=E,0.0,False,False,False,True,True,
=Z,0.0,False,False,False,True,False,
=n,0.0,True,False,False,True,False,
=.,0.0,True,False,False,True,False,
=~,0.0,False,False,False,True,False,
=P,0.0,True,False,True,True,True,
=9,0.0,True,False,False,True,False,
=+,0.0,True,True,True,True,False,
=j,0.0,True,False,False,True,True,
=G,0.0,False,False,False,True,True,
=*,0.0,True,False,False,True,False,
=l,0.0,True,False,False,True,True,1.0
=f,0.0,False,False,False,True,True,
=&,0.0,True,False,False,True,False,
=%,0.0,False,False,False,True,False,
=0,0.0,True,False,True,True,False,
=m,0.0,True,False,False,True,False,
=O,0.0,True,False,False,True,True,1.0
=5,0.0,False,False,False,True,False,
=r,0.0,False,False,False,True,True,
=:,0.0,True,False,True,True,True,
tu,0.0,False,False,False,True,False,11.0
t\,0.0,False,False,False,True,False,
tA,0.0,True,False,False,True,True,
"t""",0.0,False,False,False,True,True,9.0
t6,0.0,False,False,False,True,True,
th,0.0,False,False,False,True,True,53.0
to,0.0,False,False,False,True,False,18.0
t/,0.0,False,False,False,True,False,
tw,0.0,True,False,False,True,False,1.0
t;,0.0,False,False,False,True,True,3.0
tH,0.0,False,False,False,True,True,
t_,0.0,False,False,False,True,True,
"t,",0.0,False,False,False,True,False,19.0
tL,0.0,False,False,False,True,True,
tQ,0.0,True,False,False,True,False,
t@,0.0,True,False,False,True,True,
t2,0.0,True,False,False,True,True,
t=,0.0,False,False,False,True,True,
tx,0.0,True,False,False,True,False,34.0
t],0.0,False,False,False,True,False,
t),0.0,False,False,False,True,True,
t',0.0,False,False,False,True,True,1.0
t4,0.0,True,False,True,True,True,1.0
td,0.0,True,False,False,True,True,536.0
t(,0.0,False,False,False,True,True,
t?,0.0,False,False,False,True,False,
t8,0.0,False,False,False,True,True,
t<,0.0,False,False,False,True,False,
tW,0.0,True,False,False,True,False,
ti,0.0,False,False,False,True,False,39.0
tq,0.0,True,False,False,True,False,
tN,0.0,False,False,False,True,False,1.0
tp,0.0,False,False,False,True,False,4.0
t7,0.0,False,False,False,True,True,
tz,0.0,True,False,False,True,False,1.0
t|,0.0,False,False,False,True,False,
tS,0.0,True,False,False,True,True,11.0
tK,0.0,False,False,False,True,True,17.0
t},0.0,False,False,False,True,False,
tU,0.0,False,False,False,True,False,
tB,0.0,True,False,True,True,False,
t[,0.0,False,False,False,True,False,
tC,0.0,True,False,False,True,False,
t{,0.0,False,False,False,True,False,
tD,0.0,True,False,False,True,True,1.0
t#,0.0,True,False,False,True,True,
tc,0.0,True,False,False,True,False,115.0
t>,0.0,False,False,False,True,False,
tg,0.0,True,False,True,True,True,87.0
tF,0.0,True,False,True,True,True,
ts,0.0,True,False,False,True,True,202.0
ty,0.0,False,False,False,True,False,50.0
tX,0.0,True,False,False,True,False,
tY,0.0,False,False,False,True,False,
t!,0.0,True,False,False,True,True,
tJ,0.0,False,False,False,True,True,24.0
tb,0.0,True,False,True,True,False,17.0
ta,0.0,True,False,False,True,True,101.0
tI,0.0,False,False,False,True,False,
tV,0.0,True,False,True,True,False,
tT,0.0,True,True,True,True,False,
tv,0.0,True,False,True,True,False,108.0
tk,0.0,False,False,False,True,True,251.0
t1,0.0,True,False,False,True,True,2.0
t$,0.0,True,False,True,True,True,
te,0.0,True,False,False,True,False,317.0
tM,0.0,False,False,False,True,False,
t`,0.0,True,False,False,True,True,
t-,0.0,False,False,False,True,True,1.0
t3,0.0,True,False,False,True,True,
tR,0.0,True,False,True,True,False,13.0
t^,0.0,False,False,False,True,True,
tE,0.0,True,False,False,True,False,
tZ,0.0,True,False,False,True,False,
tn,0.0,False,False,False,True,False,
t.,0.0,False,False,False,True,False,7.0
t~,0.0,True,False,False,True,True,
tP,0.0,False,False,False,True,False,2.0
t9,0.0,False,False,False,True,True,
t+,0.0,False,False,False,True,True,
tj,0.0,False,False,False,True,True,442.0
tG,0.0,True,False,True,True,True,
t*,0.0,False,False,False,True,True,
tl,0.0,False,False,False,True,True,805.0
tf,0.0,True,False,True,True,True,157.0
t&,0.0,False,False,False,True,True,
t%,0.0,True,False,True,True,True,
t0,0.0,False,False,False,True,True,
tm,0.0,False,False,False,True,False,
tO,0.0,False,False,False,True,False,5.0
t5,0.0,True,False,True,True,True,
tr,0.0,True,False,True,True,False,7.0
t:,0.0,False,False,False,True,True,
xu,0.0,False,False,False,True,False,473.0
x\,0.0,False,False,False,True,False,
xA,0.0,True,False,False,True,False,
"x""",0.0,False,False,False,True,False,8.0
x6,0.0,False,False,False,True,False,
xh,0.0,False,False,False,True,False,461.0
xo,0.0,False,False,False,True,False,34.0
x/,0.0,False,False,False,False,False,
xw,0.0,True,False,True,True,False,73.0
x;,0.0,False,False,False,True,False,
xH,0.0,False,False,False,True,False,
x_,0.0,False,False,False,True,False,
"x,",0.0,False,False,False,False,False,21.0
xL,0.0,False,False,False,True,False,
xQ,0.0,True,False,False,True,False,120.0
x@,0.0,True,False,True,True,False,
x2,0.0,True,False,True,True,False,3.0
x=,0.0,False,False,False,True,False,
xt,0.0,True,False,False,True,False,42.0
x],0.0,False,False,False,True,False,
x),0.0,False,False,False,True,False,
x',0.0,False,False,False,True,False,
x4,0.0,True,False,False,True,False,
xd,0.0,True,False,False,True,False,912.0
x(,0.0,False,False,False,True,False,
x?,0.0,False,False,False,False,False,
x8,0.0,False,False,False,True,False,
x<,0.0,False,False,False,False,False,
xW,0.0,True,False,True,True,False,59.0
xi,0.0,False,False,False,True,False,65.0
xq,0.0,True,False,False,True,False,35.0
xN,0.0,False,False,False,False,False,
xp,0.0,False,False,False,True,False,81.0
x7,0.0,False,False,False,True,False,1.0
xz,0.0,True,False,False,False,False,107.0
x|,0.0,False,False,False,True,False,
xS,0.0,True,False,True,True,False,21.0
xK,0.0,False,False,False,True,False,8.0
x},0.0,False,False,False,True,False,
xU,0.0,False,False,False,True,False,1.0
xB,0.0,True,False,False,False,False,
x[,0.0,False,False,False,True,False,
xC,0.0,True,False,False,False,False,
x{,0.0,False,False,False,True,False,
xD,0.0,True,False,False,True,False,
x#,0.0,True,False,False,True,False,
xc,0.0,True,False,False,False,False,18.0
x>,0.0,False,False,False,False,False,
xg,0.0,True,False,False,True,False,415.0
xF,0.0,True,False,False,True,False,
xs,0.0,True,False,True,True,False,348.0
xy,0.0,False,False,False,True,False,33.0
xX,0.0,True,True,True,False,False,
xY,0.0,False,False,False,True,False,
x!,0.0,True,False,False,True,False,
xJ,0.0,False,False,False,True,False,20.0
xb,0.0,True,False,False,False,False,30.0
xa,0.0,True,False,False,True,False,92.0
xI,0.0,False,False,False,True,False,
xV,0.0,True,False,False,False,False,
xT,0.0,True,False,False,True,False,5.0
xv,0.0,True,False,False,False,False,231.0
xk,0.0,False,False,False,True,False,234.0
x1,0.0,True,False,False,True,False,5.0
x$,0.0,True,False,False,True,False,
xe,0.0,True,False,False,True,False,
xM,0.0,False,False,False,False,False,
x`,0.0,True,False,False,True,False,
x-,0.0,False,False,False,True,False,3.0
x3,0.0,True,False,False,True,False,
xR,0.0,True,False,False,True,False,3.0
x^,0.0,False,False,False,True,False,
xE,0.0,True,False,False,True,False,8.0
xZ,0.0,True,False,False,False,False,
xn,0.0,False,False,False,False,False,45.0
x.,0.0,False,False,False,False,False,4.0
x~,0.0,True,False,False,True,False,
xP,0.0,False,False,False,True,False,26.0
x9,0.0,False,False,False,True,False,1.0
x+,0.0,False,False,False,True,False,
xj,0.0,False,False,False,True,False,907.0
xG,0.0,True,False,False,True,False,
x*,0.0,False,False,False,True,False,
xl,0.0,False,False,False,True,False,665.0
xf,0.0,True,False,False,True,False,160.0
x&,0.0,False,False,False,True,False,
x%,0.0,True,False,False,True,False,
x0,0.0,False,False,False,True,False,
xm,0.0,False,False,False,False,False,103.0
xO,0.0,False,False,False,True,False,12.0
x5,0.0,True,False,False,True,False,1.0
xr,0.0,True,False,False,True,False,34.0
x:,0.0,False,False,False,True,False,7.0
]u,0.0,True,False,False,True,False,
]\,0.0,True,False,True,True,False,
]A,0.0,False,False,False,True,True,
"]""",0.0,True,False,True,True,True,
]6,0.0,True,False,False,True,True,
]h,0.0,True,False,False,True,True,
]o,0.0,True,False,False,True,False,
]/,0.0,True,False,True,True,False,
]w,0.0,False,False,False,True,False,
];,0.0,True,False,True,True,True,
]H,0.0,True,False,False,True,True,
]_,0.0,True,False,True,True,True,
"],",0.0,True,False,False,True,False,
]L,0.0,True,False,False,True,True,
]Q,0.0,False,False,False,True,False,
]@,0.0,False,False,False,True,True,
]2,0.0,False,False,False,True,True,1.0
]=,0.0,True,False,True,True,True,
]t,0.0,False,False,False,True,False,
]x,0.0,False,False,False,True,False,
]),0.0,True,False,True,True,True,
]',0.0,True,False,True,True,True,
]4,0.0,False,False,False,True,True,
]d,0.0,False,False,False,True,True,
](,0.0,True,False,False,True,True,
]?,0.0,True,False,True,True,False,
]8,0.0,True,False,False,True,True,
]<,0.0,True,False,False,True,False,
]W,0.0,False,False,False,True,False,
]i,0.0,True,False,False,True,False,
]q,0.0,False,False,False,True,False,
]N,0.0,True,False,False,True,False,
]p,0.0,True,False,True,True,False,
]7,0.0,True,False,False,True,True,
]z,0.0,False,False,False,True,False,
]|,0.0,True,False,True,True,False,
]S,0.0,False,False,False,True,True,
]K,0.0,True,False,False,True,True,
]},0.0,True,True,True,True,False,
]U,0.0,True,False,False,True,False,
]B,0.0,False,False,False,True,False,
][,0.0,True,False,True,True,False,
]C,0.0,False,False,False,True,False,
]{,0.0,True,False,True,True,False,
]D,0.0,False,False,False,True,True,
]#,0.0,False,False,False,True,True,
]c,0.0,False,False,False,True,False,
]>,0.0,True,False,False,True,False,
]g,0.0,False,False,False,True,True,
]F,0.0,False,False,False,True,True,
]s,0.0,False,False,False,True,True,
]y,0.0,True,False,False,True,False,
]X,0.0,False,False,False,True,False,
]Y,0.0,True,False,False,True,False,
]!,0.0,False,False,False,True,True,
]J,0.0,True,False,False,True,True,1.0
]b,0.0,False,False,False,True,False,
]a,0.0,False,False,False,True,True,
]I,0.0,True,False,False,True,False,
]V,0.0,False,False,False,True,False,
]T,0.0,False,False,False,True,False,
]v,0.0,False,False,False,True,False,
]k,0.0,True,False,False,True,True,
]1,0.0,False,False,False,True,True,
]$,0.0,False,False,False,True,True,
]e,0.0,False,False,False,True,False,
]M,0.0,True,False,False,True,False,
]`,0.0,False,False,False,True,True,
]-,0.0,True,False,True,True,True,
]3,0.0,False,False,False,True,True,
]R,0.0,False,False,False,True,False,
]^,0.0,True,False,False,True,True,
]E,0.0,False,False,False,True,False,
]Z,0.0,False,False,False,True,False,
]n,0.0,True,False,False,True,False,
].,0.0,True,False,False,True,False,
]~,0.0,False,False,False,True,True,
]P,0.0,True,False,True,True,False,
]9,0.0,True,False,False,True,True,
]+,0.0,True,False,True,True,True,
]j,0.0,True,False,False,True,True,
]G,0.0,False,False,False,True,True,
]*,0.0,True,False,False,True,True,
]l,0.0,True,False,False,True,True,
]f,0.0,False,False,False,True,True,
]&,0.0,True,False,False,True,True,
]%,0.0,False,False,False,True,True,
]0,0.0,True,False,True,True,True,
]m,0.0,True,False,False,True,False,
]O,0.0,True,False,False,True,False,
]5,0.0,False,False,False,True,True,
]r,0.0,False,False,False,True,False,
]:,0.0,True,False,True,True,True,
)u,0.0,True,False,False,True,True,
)\,0.0,True,False,True,True,True,
)A,0.0,False,False,False,True,True,
")""",0.0,True,False,True,True,True,
)6,0.0,True,False,False,True,False,
)h,0.0,True,False,False,True,True,
)o,0.0,True,False,False,True,True,
)/,0.0,True,False,True,True,False,
)w,0.0,False,False,False,True,True,
);,0.0,True,False,True,True,True,
)H,0.0,True,False,False,True,True,
)_,0.0,True,False,True,True,False,
"),",0.0,True,False,False,True,False,
)L,0.0,True,False,False,True,True,
)Q,0.0,False,False,False,True,True,
)@,0.0,False,False,False,True,False,
)2,0.0,False,False,False,True,False,
)=,0.0,True,False,True,True,False,
)t,0.0,False,False,False,True,True,
)x,0.0,False,False,False,True,False,
)],0.0,True,False,True,True,True,
)',0.0,True,False,True,True,True,
)4,0.0,False,False,False,True,False,
)d,0.0,False,False,False,True,True,
)(,0.0,True,False,False,True,False,
)?,0.0,True,False,True,True,False,
)8,0.0,True,False,False,True,False,
)<,0.0,True,False,False,True,False,
)W,0.0,False,False,False,True,True,
)i,0.0,True,False,False,True,True,
)q,0.0,False,False,False,True,True,
)N,0.0,True,False,False,True,False,
)p,0.0,True,False,True,True,True,
)7,0.0,True,False,False,True,False,
)z,0.0,False,False,False,True,False,
)|,0.0,True,False,True,True,True,
)S,0.0,False,False,False,True,True,
)K,0.0,True,False,False,True,True,
)},0.0,True,False,True,True,True,
)U,0.0,True,False,False,True,True,
)B,0.0,False,False,False,True,False,
)[,0.0,True,False,True,True,True,
)C,0.0,False,False,False,True,False,
){,0.0,True,False,True,True,True,
)D,0.0,False,False,False,True,True,
)#,0.0,False,False,False,True,False,
)c,0.0,False,False,False,True,False,
)>,0.0,True,False,False,True,False,
)g,0.0,False,False,False,True,True,
)F,0.0,False,False,False,True,True,
)s,0.0,False,False,False,True,True,
)y,0.0,True,False,False,True,True,
)X,0.0,False,False,False,True,False,
)Y,0.0,True,False,False,True,True,
)!,0.0,False,False,False,True,False,
)J,0.0,True,False,False,True,True,
)b,0.0,False,False,False,True,False,
)a,0.0,False,False,False,True,True,
)I,0.0,True,False,False,True,True,
)V,0.0,False,False,False,True,False,
)T,0.0,False,False,False,True,True,
)v,0.0,False,False,False,True,False,
)k,0.0,True,False,False,True,True,
)1,0.0,False,False,False,True,False,
)$,0.0,False,False,False,True,False,
)e,0.0,False,False,False,True,True,
)M,0.0,True,False,False,True,False,
)`,0.0,False,False,False,True,False,
)-,0.0,True,False,True,True,False,
)3,0.0,False,False,False,True,False,
)R,0.0,False,False,False,True,True,
)^,0.0,True,False,False,True,False,
)E,0.0,False,False,False,True,True,
)Z,0.0,False,False,False,True,False,
)n,0.0,True,False,False,True,False,
).,0.0,True,False,False,True,False,
)~,0.0,False,False,False,True,False,
)P,0.0,True,False,True,True,True,
)9,0.0,True,False,False,True,False,
)+,0.0,True,False,True,True,False,
)j,0.0,True,False,False,True,True,
)G,0.0,False,False,False,True,True,
)*,0.0,True,False,False,True,False,
)l,0.0,True,False,False,True,True,
)f,0.0,False,False,False,True,True,
)&,0.0,True,False,False,True,False,
)%,0.0,False,False,False,True,False,
)0,0.0,True,True,True,True,False,
)m,0.0,True,False,False,True,False,
)O,0.0,True,False,False,True,True,
)5,0.0,False,False,False,True,False,
