,SameHand,SameFinger,SameKey,Reach,Hurdle,Press_L_Little,Press_L_Ring,Press_L_Middle,Press_L_Index,Press_R_Little,Press_R_Ring,Press_R_Middle,Press_R_Index,Dist_L_Little,Dist_L_Ring,Dist_L_Middle,Dist_L_Index,Dist_R_Little,Dist_R_Ring,Dist_R_Middle,Dist_R_Index,Frequency,Keyboard
q0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.9208170383762733,0.0,0.0,0.0,3.975162683964177,0.0,0.0,0.0,0,WINDOWS
q1,1,1,0,1,1,1,0,0,0,0,0,0,0,2.1667534527055072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,WINDOWS
qQ,1,1,1,1,0,1,0,0,0,1,0,0,0,0.076,0.0,0.0,0.0,4.913,0.0,0.0,0.0,0,WINDOWS
qu,0,0,0,1,0,0,0,0,0,0,0,0,1,1.9208170383762733,0.0,0.0,0.0,0.0,0.0,0.0,1.9208170383762733,15,WINDOWS
qv,1,0,0,1,1,0,0,0,1,0,0,0,0,1.9208170383762733,0.0,0.0,2.1287534527055074,0.0,0.0,0.0,0.0,15,WINDOWS
q$,1,0,0,1,1,0,0,0,1,1,0,0,0,1.9208170383762733,0.0,0.0,3.975162683964177,4.913,0.0,0.0,0.0,0,WINDOWS
q%,1,0,0,1,1,0,0,0,1,1,0,0,0,1.9208170383762733,0.0,0.0,3.80711793394688,4.913,0.0,0.0,0.0,0,WINDOWS
qP,0,0,0,1,0,1,0,0,0,1,0,0,0,4.7369684021431935,0.0,0.0,0.0,1.9208170383762733,0.0,0.0,0.0,3,WINDOWS
q.,0,0,0,1,0,0,0,0,0,0,1,0,0,1.9208170383762733,0.0,0.0,0.0,0.0,2.1287534527055074,0.0,0.0,0,WINDOWS
qF,1,0,0,0,0,0,0,0,1,1,0,0,0,1.9208170383762733,0.0,0.0,0.038,4.913,0.0,0.0,0.0,0,WINDOWS
qZ,1,1,0,1,1,1,0,0,0,1,0,0,0,4.013162683964177,0.0,0.0,0.0,4.913,0.0,0.0,0.0,0,WINDOWS
qz,1,1,0,1,1,1,0,0,0,0,0,0,0,4.013162683964177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,WINDOWS
q_,0,0,0,1,0,1,0,0,0,1,0,0,0,4.7369684021431935,0.0,0.0,0.0,3.8110127219504575,0.0,0.0,0.0,0,WINDOWS
qD,1,0,0,0,0,0,0,1,0,1,0,0,0,1.9208170383762733,0.0,0.038,0.0,4.913,0.0,0.0,0.0,0,WINDOWS
qB,1,0,0,1,1,0,0,0,1,1,0,0,0,1.9208170383762733,0.0,0.0,3.4078108255508943,4.913,0.0,0.0,0.0,0,WINDOWS
qS,1,0,0,0,0,0,1,0,0,1,0,0,0,1.9208170383762733,0.038,0.0,0.0,4.913,0.0,0.0,0.0,5,WINDOWS
q:,0,0,0,0,0,1,0,0,0,1,0,0,0,4.7369684021431935,0.0,0.0,0.0,0.038,0.0,0.0,0.0,0,WINDOWS
q*,0,0,0,1,0,1,0,0,0,0,0,1,0,4.7369684021431935,0.0,0.0,0.0,0.0,0.0,3.975162683964177,0.0,0,WINDOWS
qC,1,0,0,1,1,0,0,1,0,1,0,0,0,1.9208170383762733,0.0,2.1287534527055074,0.0,4.913,0.0,0.0,0.0,0,WINDOWS
q>,0,0,0,1,0,1,0,0,0,0,1,0,0,4.7369684021431935,0.0,0.0,0.0,0.0,2.1287534527055074,0.0,0.0,0,WINDOWS
q3,1,0,0,1,1,0,0,1,0,0,0,0,0,1.9208170383762733,0.0,3.975162683964177,0.0,0.0,0.0,0.0,0.0,0,WINDOWS
qA,1,1,0,0,0,1,0,0,0,1,0,0,0,1.9588170383762733,0.0,0.0,0.0,4.913,0.0,0.0,0.0,0,WINDOWS
qa,1,1,0,0,0,1,0,0,0,0,0,0,0,1.9588170383762733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,WINDOWS
q5,1,0,0,1,1,0,0,0,1,0,0,0,0,1.9208170383762733,0.0,0.0,3.80711793394688,0.0,0.0,0.0,0.0,0,WINDOWS
qE,1,0,0,1,0,0,0,1,0,1,0,0,0,1.9208170383762733,0.0,1.9208170383762733,0.0,4.913,0.0,0.0,0.0,0,WINDOWS
qG,1,0,0,0,0,0,0,0,1,1,0,0,0,1.9208170383762733,0.0,0.0,1.913,4.913,0.0,0.0,0.0,0,WINDOWS
q7,0,0,0,1,0,0,0,0,0,0,0,0,1,1.9208170383762733,0.0,0.0,0.0,0.0,0.0,0.0,3.975162683964177,0,WINDOWS
qo,0,0,0,1,0,0,0,0,0,0,1,0,0,1.9208170383762733,0.0,0.0,0.0,0.0,1.9208170383762733,0.0,0.0,4,WINDOWS
q),0,0,0,1,0,1,0,0,0,1,0,0,0,4.7369684021431935,0.0,0.0,0.0,3.975162683964177,0.0,0.0,0.0,0,WINDOWS
qR,1,0,0,1,0,0,0,0,1,1,0,0,0,1.9208170383762733,0.0,0.0,1.9208170383762733,4.913,0.0,0.0,0.0,0,WINDOWS
qN,0,0,0,1,0,1,0,0,0,0,0,0,1,4.7369684021431935,0.0,0.0,0.0,0.0,0.0,0.0,2.139933633585989,0,WINDOWS
q8,0,0,0,1,0,0,0,0,0,0,0,1,0,1.9208170383762733,0.0,0.0,0.0,0.0,0.0,3.975162683964177,0.0,0,WINDOWS
q!,1,1,0,1,1,1,0,0,0,1,0,0,0,2.1667534527055072,0.0,0.0,0.0,4.913,0.0,0.0,0.0,0,WINDOWS
qU,0,0,0,1,0,1,0,0,0,0,0,0,1,4.7369684021431935,0.0,0.0,0.0,0.0,0.0,0.0,1.9208170383762733,0,WINDOWS
q~,1,1,0,1,1,1,0,0,0,1,0,0,0,3.445810825550894,0.0,0.0,0.0,4.913,0.0,0.0,0.0,0,WINDOWS
q@,1,0,0,1,1,0,1,0,0,1,0,0,0,1.9208170383762733,3.975162683964177,0.0,0.0,4.913,0.0,0.0,0.0,0,WINDOWS
q|,0,0,0,1,0,1,0,0,0,1,0,0,0,4.7369684021431935,0.0,0.0,0.0,6.05448776280647,0.0,0.0,0.0,0,WINDOWS
qM,0,0,0,1,0,1,0,0,0,0,0,0,1,4.7369684021431935,0.0,0.0,0.0,0.0,0.0,0.0,2.1287534527055074,0,WINDOWS
qr,1,0,0,1,0,0,0,0,1,0,0,0,0,1.9208170383762733,0.0,0.0,1.9208170383762733,0.0,0.0,0.0,0.0,2,WINDOWS
"q""",0,0,0,0,0,1,0,0,0,1,0,0,0,4.7369684021431935,0.0,0.0,0.0,1.913,0.0,0.0,0.0,1,WINDOWS
qi,0,0,0,1,0,0,0,0,0,0,0,1,0,1.9208170383762733,0.0,0.0,0.0,0.0,0.0,1.9208170383762733,0.0,192,WINDOWS
qn,0,0,0,1,0,0,0,0,0,0,0,0,1,1.9208170383762733,0.0,0.0,0.0,0.0,0.0,0.0,2.139933633585989,0,WINDOWS
q],0,0,0,1,0,0,0,0,0,1,0,0,0,1.9208170383762733,0.0,0.0,0.0,3.908723446592381,0.0,0.0,0.0,0,WINDOWS
q6,0,0,0,1,0,0,0,0,0,0,0,0,1,1.9208170383762733,0.0,0.0,0.0,0.0,0.0,0.0,4.916332194510744,0,WINDOWS
qK,0,0,0,0,0,1,0,0,0,0,0,1,0,4.7369684021431935,0.0,0.0,0.0,0.0,0.0,0.038,0.0,3,WINDOWS
qb,1,0,0,1,1,0,0,0,1,0,0,0,0,1.9208170383762733,0.0,0.0,3.4078108255508943,0.0,0.0,0.0,0.0,2,WINDOWS
qW,1,0,0,1,0,0,1,0,0,1,0,0,0,1.9208170383762733,1.9208170383762733,0.0,0.0,4.913,0.0,0.0,0.0,1,WINDOWS
qI,0,0,0,1,0,1,0,0,0,0,0,1,0,4.7369684021431935,0.0,0.0,0.0,0.0,0.0,1.9208170383762733,0.0,0,WINDOWS
qO,0,0,0,1,0,1,0,0,0,0,1,0,0,4.7369684021431935,0.0,0.0,0.0,0.0,1.9208170383762733,0.0,0.0,0,WINDOWS
qy,0,0,0,1,0,0,0,0,0,0,0,0,1,1.9208170383762733,0.0,0.0,0.0,0.0,0.0,0.0,2.9316352569043667,10,WINDOWS
qY,0,0,0,1,0,1,0,0,0,0,0,0,1,4.7369684021431935,0.0,0.0,0.0,0.0,0.0,0.0,2.9316352569043667,0,WINDOWS
qJ,0,0,0,0,0,1,0,0,0,0,0,0,1,4.7369684021431935,0.0,0.0,0.0,0.0,0.0,0.0,0.038,0,WINDOWS
qj,0,0,0,0,0,0,0,0,0,0,0,0,1,1.9208170383762733,0.0,0.0,0.0,0.0,0.0,0.0,0.038,604,WINDOWS
qV,1,0,0,1,1,0,0,0,1,1,0,0,0,1.9208170383762733,0.0,0.0,2.1287534527055074,4.913,0.0,0.0,0.0,0,WINDOWS
q=,0,0,0,1,0,0,0,0,0,1,0,0,0,1.9208170383762733,0.0,0.0,0.0,4.265957544725349,0.0,0.0,0.0,0,WINDOWS
q2,1,0,0,1,1,0,1,0,0,0,0,0,0,1.9208170383762733,3.975162683964177,0.0,0.0,0.0,0.0,0.0,0.0,0,WINDOWS
;s,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.038,0.0,0.0,0.038,0.0,0.0,0.0,1,WINDOWS
;/,1,1,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,2.1667534527055072,0.0,0.0,0.0,0,WINDOWS
;&,1,0,0,1,0,1,0,0,0,0,0,0,1,2.81615136376692,0.0,0.0,0.0,0.038,0.0,0.0,3.975162683964177,0,WINDOWS
;h,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.038,0.0,0.0,1.913,3,WINDOWS
;k,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.038,0.0,0.038,0.0,6,WINDOWS
";,",1,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.038,0.0,2.1287534527055074,0.0,0,WINDOWS
;c,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,2.1287534527055074,0.0,0.038,0.0,0.0,0.0,0,WINDOWS
;f,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.038,0.038,0.0,0.0,0.0,2,WINDOWS
;9,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.038,3.9833295172900325,0.0,0.0,0,WINDOWS
;<,1,0,0,1,0,1,0,0,0,0,0,1,0,2.81615136376692,0.0,0.0,0.0,0.038,0.0,2.1287534527055074,0.0,0,WINDOWS
;l,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.038,0.038,0.0,0.0,5,WINDOWS
;m,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.038,0.0,0.0,2.1287534527055074,0,WINDOWS
;H,1,0,0,0,0,1,0,0,0,0,0,0,1,2.81615136376692,0.0,0.0,0.0,0.038,0.0,0.0,1.913,0,WINDOWS
;{,1,1,0,1,0,1,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,0.0,2.4735247652526966,0.0,0.0,0.0,0,WINDOWS
;e,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,1.9208170383762733,0.0,0.038,0.0,0.0,0.0,0,WINDOWS
;`,0,0,0,1,0,1,0,0,0,0,0,0,0,4.916332194510744,0.0,0.0,0.0,0.038,0.0,0.0,0.0,0,WINDOWS
;(,1,0,0,1,0,1,0,0,0,0,1,0,0,2.81615136376692,0.0,0.0,0.0,0.038,3.9833295172900325,0.0,0.0,0,WINDOWS
;[,1,1,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,2.4735247652526966,0.0,0.0,0.0,0,WINDOWS
;#,0,0,0,1,0,0,0,1,0,1,0,0,0,0.0,0.0,3.975162683964177,0.0,4.9510000000000005,0.0,0.0,0.0,0,WINDOWS
;+,1,1,0,1,0,1,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,0.0,4.303957544725349,0.0,0.0,0.0,0,WINDOWS
;?,1,1,0,1,0,1,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,0.0,2.1667534527055072,0.0,0.0,0.0,0,WINDOWS
;-,1,1,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,3.8490127219504573,0.0,0.0,0.0,0,WINDOWS
;x,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,2.1287534527055074,0.0,0.0,0.038,0.0,0.0,0.0,5,WINDOWS
;',1,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.951,0.0,0.0,0.0,0,WINDOWS
;t,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2.435524765252697,0.038,0.0,0.0,0.0,0,WINDOWS
;\,1,1,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,6.092487762806471,0.0,0.0,0.0,0,WINDOWS
;q,0,0,0,1,0,1,0,0,0,0,0,0,0,1.9208170383762733,0.0,0.0,0.0,0.038,0.0,0.0,0.0,0,WINDOWS
;;,1,1,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.076,0.0,0.0,0.0,0,WINDOWS
;^,1,0,0,1,0,1,0,0,0,0,0,0,1,2.81615136376692,0.0,0.0,0.0,0.038,0.0,0.0,4.916332194510744,0,WINDOWS
;g,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.913,0.038,0.0,0.0,0.0,4,WINDOWS
;T,0,0,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,2.435524765252697,4.9510000000000005,0.0,0.0,0.0,0,WINDOWS
;p,1,1,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.9588170383762733,0.0,0.0,0.0,0,WINDOWS
;X,0,0,0,1,0,0,1,0,0,1,0,0,0,0.0,2.1287534527055074,0.0,0.0,4.9510000000000005,0.0,0.0,0.0,0,WINDOWS
;L,1,0,0,0,0,1,0,0,0,0,1,0,0,2.81615136376692,0.0,0.0,0.0,0.038,0.038,0.0,0.0,0,WINDOWS
;4,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,3.975162683964177,0.038,0.0,0.0,0.0,0,WINDOWS
;d,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.038,0.0,0.038,0.0,0.0,0.0,3,WINDOWS
;},1,1,0,1,0,1,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,0.0,3.946723446592381,0.0,0.0,0.0,0,WINDOWS
;w,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,1.9208170383762733,0.0,0.0,0.038,0.0,0.0,0.0,0,WINDOWS
;0,1,1,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,4.013162683964177,0.0,0.0,0.0,0,WINDOWS
;1,0,0,0,1,0,1,0,0,0,0,0,0,0,3.975162683964177,0.0,0.0,0.0,0.038,0.0,0.0,0.0,1,WINDOWS
;Q,0,0,0,1,0,1,0,0,0,1,0,0,0,1.9208170383762733,0.0,0.0,0.0,4.9510000000000005,0.0,0.0,0.0,0,WINDOWS
;u,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.038,0.0,0.0,1.9208170383762733,2,WINDOWS
;v,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2.1287534527055074,0.038,0.0,0.0,0.0,2,WINDOWS
;$,0,0,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,3.975162683964177,4.9510000000000005,0.0,0.0,0.0,0,WINDOWS
;%,0,0,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,3.80711793394688,4.9510000000000005,0.0,0.0,0.0,0,WINDOWS
;P,1,1,0,1,0,1,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,0.0,1.9588170383762733,0.0,0.0,0.0,0,WINDOWS
;.,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.038,2.1287534527055074,0.0,0.0,0,WINDOWS
;F,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,0.038,4.9510000000000005,0.0,0.0,0.0,0,WINDOWS
;Z,0,0,0,1,0,1,0,0,0,1,0,0,0,2.1287534527055074,0.0,0.0,0.0,4.9510000000000005,0.0,0.0,0.0,0,WINDOWS
;z,0,0,0,1,0,1,0,0,0,0,0,0,0,2.1287534527055074,0.0,0.0,0.0,0.038,0.0,0.0,0.0,0,WINDOWS
;_,1,1,0,1,0,1,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,0.0,3.8490127219504573,0.0,0.0,0.0,0,WINDOWS
;D,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0.038,0.0,4.9510000000000005,0.0,0.0,0.0,0,WINDOWS
;B,0,0,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,3.4078108255508943,4.9510000000000005,0.0,0.0,0.0,0,WINDOWS
;S,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,0.038,0.0,0.0,4.9510000000000005,0.0,0.0,0.0,1,WINDOWS
;:,1,1,1,0,0,1,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,0.0,0.076,0.0,0.0,0.0,0,WINDOWS
;*,1,0,0,1,0,1,0,0,0,0,0,1,0,2.81615136376692,0.0,0.0,0.0,0.038,0.0,3.975162683964177,0.0,0,WINDOWS
;C,0,0,0,1,0,0,0,1,0,1,0,0,0,0.0,0.0,2.1287534527055074,0.0,4.9510000000000005,0.0,0.0,0.0,0,WINDOWS
;>,1,0,0,1,0,1,0,0,0,0,1,0,0,2.81615136376692,0.0,0.0,0.0,0.038,2.1287534527055074,0.0,0.0,0,WINDOWS
;3,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,3.975162683964177,0.0,0.038,0.0,0.0,0.0,0,WINDOWS
;A,0,0,0,0,0,1,0,0,0,1,0,0,0,0.038,0.0,0.0,0.0,4.9510000000000005,0.0,0.0,0.0,0,WINDOWS
;a,0,0,0,0,0,1,0,0,0,0,0,0,0,0.038,0.0,0.0,0.0,0.038,0.0,0.0,0.0,4,WINDOWS
;5,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,3.80711793394688,0.038,0.0,0.0,0.0,0,WINDOWS
;E,0,0,0,1,0,0,0,1,0,1,0,0,0,0.0,0.0,1.9208170383762733,0.0,4.9510000000000005,0.0,0.0,0.0,0,WINDOWS
;G,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,1.913,4.9510000000000005,0.0,0.0,0.0,0,WINDOWS
;7,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.038,0.0,0.0,3.975162683964177,0,WINDOWS
;o,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.038,1.9208170383762733,0.0,0.0,4,WINDOWS
;),1,1,0,1,0,1,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,0.0,4.013162683964177,0.0,0.0,0.0,0,WINDOWS
;R,0,0,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,1.9208170383762733,4.9510000000000005,0.0,0.0,0.0,1,WINDOWS
;N,1,0,0,1,0,1,0,0,0,0,0,0,1,2.81615136376692,0.0,0.0,0.0,0.038,0.0,0.0,2.139933633585989,0,WINDOWS
;8,1,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.038,0.0,3.975162683964177,0.0,0,WINDOWS
;!,0,0,0,1,0,1,0,0,0,1,0,0,0,3.975162683964177,0.0,0.0,0.0,4.9510000000000005,0.0,0.0,0.0,0,WINDOWS
;U,1,0,0,1,0,1,0,0,0,0,0,0,1,2.81615136376692,0.0,0.0,0.0,0.038,0.0,0.0,1.9208170383762733,0,WINDOWS
;~,0,0,0,1,0,1,0,0,0,1,0,0,0,4.916332194510744,0.0,0.0,0.0,4.9510000000000005,0.0,0.0,0.0,0,WINDOWS
;@,0,0,0,1,0,0,1,0,0,1,0,0,0,0.0,3.975162683964177,0.0,0.0,4.9510000000000005,0.0,0.0,0.0,0,WINDOWS
;|,1,1,0,1,0,1,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,0.0,6.092487762806471,0.0,0.0,0.0,0,WINDOWS
;M,1,0,0,1,0,1,0,0,0,0,0,0,1,2.81615136376692,0.0,0.0,0.0,0.038,0.0,0.0,2.1287534527055074,0,WINDOWS
;r,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.9208170383762733,0.038,0.0,0.0,0.0,0,WINDOWS
";""",1,1,0,0,0,1,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,0.0,1.951,0.0,0.0,0.0,1,WINDOWS
;i,1,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.038,0.0,1.9208170383762733,0.0,0,WINDOWS
;n,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.038,0.0,0.0,2.139933633585989,1,WINDOWS
;],1,1,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,3.946723446592381,0.0,0.0,0.0,0,WINDOWS
;6,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.038,0.0,0.0,4.916332194510744,0,WINDOWS
;K,1,0,0,0,0,1,0,0,0,0,0,1,0,2.81615136376692,0.0,0.0,0.0,0.038,0.0,0.038,0.0,2,WINDOWS
;b,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,3.4078108255508943,0.038,0.0,0.0,0.0,0,WINDOWS
;W,0,0,0,1,0,0,1,0,0,1,0,0,0,0.0,1.9208170383762733,0.0,0.0,4.9510000000000005,0.0,0.0,0.0,0,WINDOWS
;I,1,0,0,1,0,1,0,0,0,0,0,1,0,2.81615136376692,0.0,0.0,0.0,0.038,0.0,1.9208170383762733,0.0,0,WINDOWS
;O,1,0,0,1,0,1,0,0,0,0,1,0,0,2.81615136376692,0.0,0.0,0.0,0.038,1.9208170383762733,0.0,0.0,2,WINDOWS
;y,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.038,0.0,0.0,2.9316352569043667,1,WINDOWS
;Y,1,0,0,1,0,1,0,0,0,0,0,0,1,2.81615136376692,0.0,0.0,0.0,0.038,0.0,0.0,2.9316352569043667,0,WINDOWS
;J,1,0,0,0,0,1,0,0,0,0,0,0,1,2.81615136376692,0.0,0.0,0.0,0.038,0.0,0.0,0.038,0,WINDOWS
;j,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.038,0.0,0.0,0.038,21,WINDOWS
;V,0,0,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,2.1287534527055074,4.9510000000000005,0.0,0.0,0.0,0,WINDOWS
;=,1,1,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,4.303957544725349,0.0,0.0,0.0,0,WINDOWS
;2,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,3.975162683964177,0.0,0.0,0.038,0.0,0.0,0.0,0,WINDOWS
^s,0,0,0,0,0,0,1,0,0,0,0,0,0,2.81615136376692,0.038,0.0,0.0,0.0,0.0,0.0,4.916332194510744,0,WINDOWS
^/,1,0,0,1,1,0,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,0.0,2.1287534527055074,0.0,0.0,4.916332194510744,0,WINDOWS
^&,1,1,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.951,0,WINDOWS
^h,1,1,0,0,0,0,0,0,0,0,0,0,1,2.81615136376692,0.0,0.0,0.0,0.0,0.0,0.0,4.013162683964177,0,WINDOWS
^k,1,0,0,0,0,0,0,0,0,0,0,1,0,2.81615136376692,0.0,0.0,0.0,0.0,0.0,0.038,4.916332194510744,0,WINDOWS
"^,",1,0,0,1,1,0,0,0,0,0,0,1,0,2.81615136376692,0.0,0.0,0.0,0.0,0.0,2.1287534527055074,4.916332194510744,0,WINDOWS
^c,0,0,0,1,0,0,0,1,0,0,0,0,0,2.81615136376692,0.0,2.1287534527055074,0.0,0.0,0.0,0.0,4.916332194510744,0,WINDOWS
^f,0,0,0,0,0,0,0,0,1,0,0,0,0,2.81615136376692,0.0,0.0,0.038,0.0,0.0,0.0,4.916332194510744,0,WINDOWS
^9,1,0,0,1,0,0,0,0,0,0,1,0,0,2.81615136376692,0.0,0.0,0.0,0.0,3.9833295172900325,0.0,4.916332194510744,0,WINDOWS
^<,1,0,0,1,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,2.1287534527055074,4.916332194510744,0,WINDOWS
^l,1,0,0,0,0,0,0,0,0,0,1,0,0,2.81615136376692,0.0,0.0,0.0,0.0,0.038,0.0,4.916332194510744,0,WINDOWS
^m,1,1,0,1,1,0,0,0,0,0,0,0,1,2.81615136376692,0.0,0.0,0.0,0.0,0.0,0.0,7.001721984024482,0,WINDOWS
^H,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.013162683964177,0,WINDOWS
^{,1,0,0,1,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,2.435524765252697,0.0,0.0,4.916332194510744,0,WINDOWS
^e,0,0,0,1,0,0,0,1,0,0,0,0,0,2.81615136376692,0.0,1.9208170383762733,0.0,0.0,0.0,0.0,4.916332194510744,0,WINDOWS
^`,0,0,0,1,0,1,0,0,0,0,0,0,0,7.732483558277664,0.0,0.0,0.0,0.0,0.0,0.0,4.916332194510744,0,WINDOWS
^(,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,3.9833295172900325,0.0,4.916332194510744,0,WINDOWS
^[,1,0,0,1,1,0,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,0.0,2.435524765252697,0.0,0.0,4.916332194510744,0,WINDOWS
^#,0,0,0,1,0,0,0,1,0,1,0,0,0,2.81615136376692,0.0,3.975162683964177,0.0,4.913,0.0,0.0,4.916332194510744,0,WINDOWS
^+,1,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,4.265957544725349,0.0,0.0,4.916332194510744,0,WINDOWS
^?,1,0,0,1,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,2.1287534527055074,0.0,0.0,4.916332194510744,0,WINDOWS
^-,1,0,0,1,0,0,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,0.0,3.8110127219504575,0.0,0.0,4.916332194510744,0,WINDOWS
^x,0,0,0,1,0,0,1,0,0,0,0,0,0,2.81615136376692,2.1287534527055074,0.0,0.0,0.0,0.0,0.0,4.916332194510744,0,WINDOWS
^',1,0,0,0,0,0,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,0.0,1.913,0.0,0.0,4.916332194510744,0,WINDOWS
^t,0,0,0,1,0,0,0,0,1,0,0,0,0,2.81615136376692,0.0,0.0,2.435524765252697,0.0,0.0,0.0,4.916332194510744,0,WINDOWS
^\,1,0,0,1,1,0,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,0.0,6.05448776280647,0.0,0.0,4.916332194510744,0,WINDOWS
^q,0,0,0,1,0,1,0,0,0,0,0,0,0,4.7369684021431935,0.0,0.0,0.0,0.0,0.0,0.0,4.916332194510744,0,WINDOWS
^;,1,0,0,0,0,0,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,0.0,0.038,0.0,0.0,4.916332194510744,0,WINDOWS
^^,1,1,1,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076,0,WINDOWS
