,SameHand,SameFinger,SameKey,Reach,Hurdle,Press_L_Little,Press_L_Ring,Press_L_Middle,Press_L_Index,Press_R_Little,Press_R_Ring,Press_R_Middle,Press_R_Index,Dist_L_Little,Dist_L_Ring,Dist_L_Middle,Dist_L_Index,Dist_R_Little,Dist_R_Ring,Dist_R_Middle,Dist_R_Index,Frequency,Keyboard
|$,0,0,0,1,0,0,0,0,1,1,0,0,0,2.81615136376692,0.0,0.0,3.975162683964177,10.96748776280647,0.0,0.0,0.0,0,WINDOWS
|[,1,1,0,1,1,0,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,0.0,4.276000000000001,0.0,0.0,0.0,0,WINDOWS
|1,0,0,0,1,0,1,0,0,0,0,0,0,0,6.791314047731097,0.0,0.0,0.0,6.05448776280647,0.0,0.0,0.0,1,WINDOWS
|z,0,0,0,1,0,1,0,0,0,0,0,0,0,4.944904816472428,0.0,0.0,0.0,6.05448776280647,0.0,0.0,0.0,0,WINDOWS
|m,1,0,0,1,1,0,0,0,0,0,0,0,1,2.81615136376692,0.0,0.0,0.0,6.05448776280647,0.0,0.0,2.1287534527055074,0,WINDOWS
|Q,0,0,0,1,0,1,0,0,0,1,0,0,0,4.7369684021431935,0.0,0.0,0.0,10.96748776280647,0.0,0.0,0.0,0,WINDOWS
|},1,1,0,1,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,2.401,0.0,0.0,0.0,0,WINDOWS
|a,0,0,0,0,0,1,0,0,0,0,0,0,0,2.85415136376692,0.0,0.0,0.0,6.05448776280647,0.0,0.0,0.0,0,WINDOWS
|`,0,0,0,1,0,1,0,0,0,0,0,0,0,7.732483558277664,0.0,0.0,0.0,6.05448776280647,0.0,0.0,0.0,0,WINDOWS
||,1,1,1,1,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.076,0.0,0.0,0.0,2,WINDOWS
|!,0,0,0,1,0,1,0,0,0,1,0,0,0,6.791314047731097,0.0,0.0,0.0,10.96748776280647,0.0,0.0,0.0,0,WINDOWS
|g,0,0,0,0,0,0,0,0,1,0,0,0,0,2.81615136376692,0.0,0.0,1.913,6.05448776280647,0.0,0.0,0.0,0,WINDOWS
|@,0,0,0,1,0,0,1,0,0,1,0,0,0,2.81615136376692,3.975162683964177,0.0,0.0,10.96748776280647,0.0,0.0,0.0,0,WINDOWS
|N,1,0,0,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,6.05448776280647,0.0,0.0,2.139933633585989,0,WINDOWS
|/,1,1,0,1,1,0,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,0.0,6.151822989521667,0.0,0.0,0.0,0,WINDOWS
|*,1,0,0,1,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,6.05448776280647,0.0,3.975162683964177,0.0,0,WINDOWS
|;,1,1,0,0,0,0,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,0.0,6.092487762806471,0.0,0.0,0.0,0,WINDOWS
|),1,1,0,1,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,7.322766520317874,0.0,0.0,0.0,0,WINDOWS
|\,1,1,1,1,1,0,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,0.0,0.076,0.0,0.0,0.0,0,WINDOWS
|w,0,0,0,1,0,0,1,0,0,0,0,0,0,2.81615136376692,1.9208170383762733,0.0,0.0,6.05448776280647,0.0,0.0,0.0,0,WINDOWS
|>,1,0,0,1,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,6.05448776280647,2.1287534527055074,0.0,0.0,0,WINDOWS
|O,1,0,0,1,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,6.05448776280647,1.9208170383762733,0.0,0.0,0,WINDOWS
|H,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,6.05448776280647,0.0,0.0,1.913,0,WINDOWS
|U,1,0,0,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,6.05448776280647,0.0,0.0,1.9208170383762733,0,WINDOWS
|C,0,0,0,1,0,0,0,1,0,1,0,0,0,2.81615136376692,0.0,2.1287534527055074,0.0,10.96748776280647,0.0,0.0,0.0,0,WINDOWS
|x,0,0,0,1,0,0,1,0,0,0,0,0,0,2.81615136376692,2.1287534527055074,0.0,0.0,6.05448776280647,0.0,0.0,0.0,0,WINDOWS
|Z,0,0,0,1,0,1,0,0,0,1,0,0,0,4.944904816472428,0.0,0.0,0.0,10.96748776280647,0.0,0.0,0.0,0,WINDOWS
|5,0,0,0,1,0,0,0,0,1,0,0,0,0,2.81615136376692,0.0,0.0,3.80711793394688,6.05448776280647,0.0,0.0,0.0,0,WINDOWS
|M,1,0,0,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,6.05448776280647,0.0,0.0,2.1287534527055074,0,WINDOWS
|R,0,0,0,1,0,0,0,0,1,1,0,0,0,2.81615136376692,0.0,0.0,1.9208170383762733,10.96748776280647,0.0,0.0,0.0,0,WINDOWS
|d,0,0,0,0,0,0,0,1,0,0,0,0,0,2.81615136376692,0.0,0.038,0.0,6.05448776280647,0.0,0.0,0.0,0,WINDOWS
|-,1,1,0,1,1,0,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,0.0,5.5332199882357695,0.0,0.0,0.0,0,WINDOWS
|%,0,0,0,1,0,0,0,0,1,1,0,0,0,2.81615136376692,0.0,0.0,3.80711793394688,10.96748776280647,0.0,0.0,0.0,0,WINDOWS
|o,1,0,0,1,1,0,0,0,0,0,1,0,0,2.81615136376692,0.0,0.0,0.0,6.05448776280647,1.9208170383762733,0.0,0.0,0,WINDOWS
|u,1,0,0,1,1,0,0,0,0,0,0,0,1,2.81615136376692,0.0,0.0,0.0,6.05448776280647,0.0,0.0,1.9208170383762733,1,WINDOWS
|&,1,0,0,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,6.05448776280647,0.0,0.0,3.975162683964177,0,WINDOWS
|p,1,1,0,1,1,0,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,0.0,6.151000000000001,0.0,0.0,0.0,0,WINDOWS
|9,1,0,0,1,1,0,0,0,0,0,1,0,0,2.81615136376692,0.0,0.0,0.0,6.05448776280647,3.9833295172900325,0.0,0.0,0,WINDOWS
|W,0,0,0,1,0,0,1,0,0,1,0,0,0,2.81615136376692,1.9208170383762733,0.0,0.0,10.96748776280647,0.0,0.0,0.0,0,WINDOWS
|4,0,0,0,1,0,0,0,0,1,0,0,0,0,2.81615136376692,0.0,0.0,3.975162683964177,6.05448776280647,0.0,0.0,0.0,0,WINDOWS
|(,1,0,0,1,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,6.05448776280647,3.9833295172900325,0.0,0.0,0,WINDOWS
|h,1,0,0,0,0,0,0,0,0,0,0,0,1,2.81615136376692,0.0,0.0,0.0,6.05448776280647,0.0,0.0,1.913,0,WINDOWS
|l,1,0,0,0,0,0,0,0,0,0,1,0,0,2.81615136376692,0.0,0.0,0.0,6.05448776280647,0.038,0.0,0.0,0,WINDOWS
|~,0,0,0,1,0,1,0,0,0,1,0,0,0,7.732483558277664,0.0,0.0,0.0,10.96748776280647,0.0,0.0,0.0,0,WINDOWS
|=,1,1,0,1,1,0,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,0.0,4.246281765060966,0.0,0.0,0.0,0,WINDOWS
|.,1,0,0,1,1,0,0,0,0,0,1,0,0,2.81615136376692,0.0,0.0,0.0,6.05448776280647,2.1287534527055074,0.0,0.0,0,WINDOWS
|<,1,0,0,1,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,6.05448776280647,0.0,2.1287534527055074,0.0,0,WINDOWS
|:,1,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,6.092487762806471,0.0,0.0,0.0,0,WINDOWS
|{,1,1,0,1,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,4.276000000000001,0.0,0.0,0.0,0,WINDOWS
|B,0,0,0,1,0,0,0,0,1,1,0,0,0,2.81615136376692,0.0,0.0,3.4078108255508943,10.96748776280647,0.0,0.0,0.0,0,WINDOWS
|8,1,0,0,1,1,0,0,0,0,0,0,1,0,2.81615136376692,0.0,0.0,0.0,6.05448776280647,0.0,3.975162683964177,0.0,0,WINDOWS
|D,0,0,0,0,0,0,0,1,0,1,0,0,0,2.81615136376692,0.0,0.038,0.0,10.96748776280647,0.0,0.0,0.0,0,WINDOWS
|3,0,0,0,1,0,0,0,1,0,0,0,0,0,2.81615136376692,0.0,3.975162683964177,0.0,6.05448776280647,0.0,0.0,0.0,0,WINDOWS
|c,0,0,0,1,0,0,0,1,0,0,0,0,0,2.81615136376692,0.0,2.1287534527055074,0.0,6.05448776280647,0.0,0.0,0.0,0,WINDOWS
|J,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,6.05448776280647,0.0,0.0,0.038,0,WINDOWS
|V,0,0,0,1,0,0,0,0,1,1,0,0,0,2.81615136376692,0.0,0.0,2.1287534527055074,10.96748776280647,0.0,0.0,0.0,0,WINDOWS
|^,1,0,0,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,6.05448776280647,0.0,0.0,4.916332194510744,0,WINDOWS
|j,1,0,0,0,0,0,0,0,0,0,0,0,1,2.81615136376692,0.0,0.0,0.0,6.05448776280647,0.0,0.0,0.038,1,WINDOWS
|_,1,1,0,1,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,5.5332199882357695,0.0,0.0,0.0,0,WINDOWS
|K,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,6.05448776280647,0.0,0.038,0.0,0,WINDOWS
|],1,1,0,1,1,0,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,0.0,2.401,0.0,0.0,0.0,0,WINDOWS
|#,0,0,0,1,0,0,0,1,0,1,0,0,0,2.81615136376692,0.0,3.975162683964177,0.0,10.96748776280647,0.0,0.0,0.0,0,WINDOWS
|I,1,0,0,1,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,6.05448776280647,0.0,1.9208170383762733,0.0,0,WINDOWS
|E,0,0,0,1,0,0,0,1,0,1,0,0,0,2.81615136376692,0.0,1.9208170383762733,0.0,10.96748776280647,0.0,0.0,0.0,0,WINDOWS
|F,0,0,0,0,0,0,0,0,1,1,0,0,0,2.81615136376692,0.0,0.0,0.038,10.96748776280647,0.0,0.0,0.0,0,WINDOWS
|+,1,1,0,1,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,4.246281765060966,0.0,0.0,0.0,0,WINDOWS
|k,1,0,0,0,0,0,0,0,0,0,0,1,0,2.81615136376692,0.0,0.0,0.0,6.05448776280647,0.0,0.038,0.0,0,WINDOWS
|e,0,0,0,1,0,0,0,1,0,0,0,0,0,2.81615136376692,0.0,1.9208170383762733,0.0,6.05448776280647,0.0,0.0,0.0,0,WINDOWS
!v,1,0,0,1,1,0,0,0,1,0,0,0,0,3.975162683964177,0.0,0.0,2.1287534527055074,4.913,0.0,0.0,0.0,0,WINDOWS
!X,1,0,0,1,1,0,1,0,0,0,0,0,0,3.975162683964177,2.1287534527055074,0.0,0.0,0.0,0.0,0.0,0.0,0,WINDOWS
!G,1,0,0,0,0,0,0,0,1,0,0,0,0,3.975162683964177,0.0,0.0,1.913,0.0,0.0,0.0,0.0,0,WINDOWS
!A,1,1,0,0,0,1,0,0,0,0,0,0,0,4.013162683964177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,WINDOWS
!n,0,0,0,1,0,0,0,0,0,0,0,0,1,3.975162683964177,0.0,0.0,0.0,4.913,0.0,0.0,2.139933633585989,0,WINDOWS
!2,1,0,0,1,1,0,1,0,0,0,0,0,0,3.975162683964177,3.975162683964177,0.0,0.0,4.913,0.0,0.0,0.0,0,WINDOWS
!T,1,0,0,1,1,0,0,0,1,0,0,0,0,3.975162683964177,0.0,0.0,2.435524765252697,0.0,0.0,0.0,0.0,0,WINDOWS
!y,0,0,0,1,0,0,0,0,0,0,0,0,1,3.975162683964177,0.0,0.0,0.0,4.913,0.0,0.0,2.9316352569043667,0,WINDOWS
!Y,0,0,0,1,0,1,0,0,0,0,0,0,1,6.791314047731097,0.0,0.0,0.0,4.913,0.0,0.0,2.9316352569043667,0,WINDOWS
!L,0,0,0,0,0,1,0,0,0,0,1,0,0,6.791314047731097,0.0,0.0,0.0,4.913,0.038,0.0,0.0,0,WINDOWS
!s,1,0,0,0,0,0,1,0,0,0,0,0,0,3.975162683964177,0.038,0.0,0.0,4.913,0.0,0.0,0.0,0,WINDOWS
!',0,0,0,0,0,0,0,0,0,1,0,0,0,3.975162683964177,0.0,0.0,0.0,6.8260000000000005,0.0,0.0,0.0,0,WINDOWS
!f,1,0,0,0,0,0,0,0,1,0,0,0,0,3.975162683964177,0.0,0.0,0.038,4.913,0.0,0.0,0.0,0,WINDOWS
!b,1,0,0,1,1,0,0,0,1,0,0,0,0,3.975162683964177,0.0,0.0,3.4078108255508943,4.913,0.0,0.0,0.0,0,WINDOWS
!S,1,0,0,0,0,0,1,0,0,0,0,0,0,3.975162683964177,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0,WINDOWS
!q,1,1,0,1,1,1,0,0,0,0,0,0,0,2.1667534527055072,0.0,0.0,0.0,4.913,0.0,0.0,0.0,0,WINDOWS
!r,1,0,0,1,1,0,0,0,1,0,0,0,0,3.975162683964177,0.0,0.0,1.9208170383762733,4.913,0.0,0.0,0.0,0,WINDOWS
!0,0,0,0,1,0,0,0,0,0,1,0,0,0,3.975162683964177,0.0,0.0,0.0,8.888162683964177,0.0,0.0,0.0,0,WINDOWS
!P,0,0,0,1,0,1,0,0,0,1,0,0,0,6.791314047731097,0.0,0.0,0.0,6.8338170383762735,0.0,0.0,0.0,0,WINDOWS
"!""",0,0,0,0,0,1,0,0,0,1,0,0,0,6.791314047731097,0.0,0.0,0.0,6.8260000000000005,0.0,0.0,0.0,0,WINDOWS
!i,0,0,0,1,0,0,0,0,0,0,0,1,0,3.975162683964177,0.0,0.0,0.0,4.913,0.0,1.9208170383762733,0.0,0,WINDOWS
!7,0,0,0,1,0,0,0,0,0,0,0,0,1,3.975162683964177,0.0,0.0,0.0,4.913,0.0,0.0,3.975162683964177,0,WINDOWS
"!,",0,0,0,1,0,0,0,0,0,0,0,1,0,3.975162683964177,0.0,0.0,0.0,4.913,0.0,2.1287534527055074,0.0,0,WINDOWS
!?,0,0,0,1,0,1,0,0,0,1,0,0,0,6.791314047731097,0.0,0.0,0.0,7.041753452705508,0.0,0.0,0.0,0,WINDOWS
!t,1,0,0,1,1,0,0,0,1,0,0,0,0,3.975162683964177,0.0,0.0,2.435524765252697,4.913,0.0,0.0,0.0,0,WINDOWS
!6,0,0,0,1,0,0,0,0,0,0,0,0,1,3.975162683964177,0.0,0.0,0.0,4.913,0.0,0.0,4.916332194510744,0,WINDOWS
!$,1,0,0,1,1,0,0,0,1,0,0,0,0,3.975162683964177,0.0,0.0,3.975162683964177,0.0,0.0,0.0,0.0,0,WINDOWS
![,0,0,0,1,0,0,0,0,0,1,0,0,0,3.975162683964177,0.0,0.0,0.0,7.348524765252697,0.0,0.0,0.0,0,WINDOWS
!1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.076,0.0,0.0,0.0,4.913,0.0,0.0,0.0,0,WINDOWS
!z,1,1,0,1,1,1,0,0,0,0,0,0,0,6.09264358259653,0.0,0.0,0.0,4.913,0.0,0.0,0.0,0,WINDOWS
!m,0,0,0,1,0,0,0,0,0,0,0,0,1,3.975162683964177,0.0,0.0,0.0,4.913,0.0,0.0,2.1287534527055074,0,WINDOWS
!Q,1,1,0,1,1,1,0,0,0,0,0,0,0,2.1667534527055072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,WINDOWS
!},0,0,0,1,0,1,0,0,0,1,0,0,0,6.791314047731097,0.0,0.0,0.0,8.821723446592381,0.0,0.0,0.0,0,WINDOWS
!a,1,1,0,0,0,1,0,0,0,0,0,0,0,4.013162683964177,0.0,0.0,0.0,4.913,0.0,0.0,0.0,0,WINDOWS
!`,1,1,0,1,1,1,0,0,0,0,0,0,0,1.951,0.0,0.0,0.0,4.913,0.0,0.0,0.0,0,WINDOWS
!|,0,0,0,1,0,1,0,0,0,1,0,0,0,6.791314047731097,0.0,0.0,0.0,10.96748776280647,0.0,0.0,0.0,0,WINDOWS
!!,1,1,1,1,1,1,0,0,0,0,0,0,0,0.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,WINDOWS
!g,1,0,0,0,0,0,0,0,1,0,0,0,0,3.975162683964177,0.0,0.0,1.913,4.913,0.0,0.0,0.0,0,WINDOWS
!@,1,0,0,1,1,0,1,0,0,0,0,0,0,3.975162683964177,3.975162683964177,0.0,0.0,0.0,0.0,0.0,0.0,0,WINDOWS
!N,0,0,0,1,0,1,0,0,0,0,0,0,1,6.791314047731097,0.0,0.0,0.0,4.913,0.0,0.0,2.139933633585989,0,WINDOWS
!/,0,0,0,1,0,0,0,0,0,1,0,0,0,3.975162683964177,0.0,0.0,0.0,7.041753452705508,0.0,0.0,0.0,0,WINDOWS
!*,0,0,0,1,0,1,0,0,0,0,0,1,0,6.791314047731097,0.0,0.0,0.0,4.913,0.0,3.975162683964177,0.0,0,WINDOWS
!;,0,0,0,0,0,0,0,0,0,1,0,0,0,3.975162683964177,0.0,0.0,0.0,4.9510000000000005,0.0,0.0,0.0,0,WINDOWS
!),0,0,0,1,0,1,0,0,0,1,0,0,0,6.791314047731097,0.0,0.0,0.0,8.888162683964177,0.0,0.0,0.0,0,WINDOWS
!\,0,0,0,1,0,0,0,0,0,1,0,0,0,3.975162683964177,0.0,0.0,0.0,10.96748776280647,0.0,0.0,0.0,0,WINDOWS
!w,1,0,0,1,1,0,1,0,0,0,0,0,0,3.975162683964177,1.9208170383762733,0.0,0.0,4.913,0.0,0.0,0.0,0,WINDOWS
!>,0,0,0,1,0,1,0,0,0,0,1,0,0,6.791314047731097,0.0,0.0,0.0,4.913,2.1287534527055074,0.0,0.0,0,WINDOWS
!O,0,0,0,1,0,1,0,0,0,0,1,0,0,6.791314047731097,0.0,0.0,0.0,4.913,1.9208170383762733,0.0,0.0,0,WINDOWS
!H,0,0,0,0,0,1,0,0,0,0,0,0,1,6.791314047731097,0.0,0.0,0.0,4.913,0.0,0.0,1.913,0,WINDOWS
!U,0,0,0,1,0,1,0,0,0,0,0,0,1,6.791314047731097,0.0,0.0,0.0,4.913,0.0,0.0,1.9208170383762733,0,WINDOWS
!C,1,0,0,1,1,0,0,1,0,0,0,0,0,3.975162683964177,0.0,2.1287534527055074,0.0,0.0,0.0,0.0,0.0,0,WINDOWS
!x,1,0,0,1,1,0,1,0,0,0,0,0,0,3.975162683964177,2.1287534527055074,0.0,0.0,4.913,0.0,0.0,0.0,0,WINDOWS
!Z,1,1,0,1,1,1,0,0,0,0,0,0,0,6.09264358259653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,WINDOWS
!5,1,0,0,1,1,0,0,0,1,0,0,0,0,3.975162683964177,0.0,0.0,3.80711793394688,4.913,0.0,0.0,0.0,0,WINDOWS
!M,0,0,0,1,0,1,0,0,0,0,0,0,1,6.791314047731097,0.0,0.0,0.0,4.913,0.0,0.0,2.1287534527055074,0,WINDOWS
!R,1,0,0,1,1,0,0,0,1,0,0,0,0,3.975162683964177,0.0,0.0,1.9208170383762733,0.0,0.0,0.0,0.0,0,WINDOWS
!d,1,0,0,0,0,0,0,1,0,0,0,0,0,3.975162683964177,0.0,0.038,0.0,4.913,0.0,0.0,0.0,0,WINDOWS
!-,0,0,0,1,0,0,0,0,0,1,0,0,0,3.975162683964177,0.0,0.0,0.0,8.724012721950459,0.0,0.0,0.0,0,WINDOWS
!%,1,0,0,1,1,0,0,0,1,0,0,0,0,3.975162683964177,0.0,0.0,3.80711793394688,0.0,0.0,0.0,0.0,0,WINDOWS
!o,0,0,0,1,0,0,0,0,0,0,1,0,0,3.975162683964177,0.0,0.0,0.0,4.913,1.9208170383762733,0.0,0.0,0,WINDOWS
!u,0,0,0,1,0,0,0,0,0,0,0,0,1,3.975162683964177,0.0,0.0,0.0,4.913,0.0,0.0,1.9208170383762733,0,WINDOWS
!&,0,0,0,1,0,1,0,0,0,0,0,0,1,6.791314047731097,0.0,0.0,0.0,4.913,0.0,0.0,3.975162683964177,0,WINDOWS
!p,0,0,0,1,0,0,0,0,0,1,0,0,0,3.975162683964177,0.0,0.0,0.0,6.8338170383762735,0.0,0.0,0.0,0,WINDOWS
!9,0,0,0,1,0,0,0,0,0,0,1,0,0,3.975162683964177,0.0,0.0,0.0,4.913,3.9833295172900325,0.0,0.0,0,WINDOWS
!W,1,0,0,1,1,0,1,0,0,0,0,0,0,3.975162683964177,1.9208170383762733,0.0,0.0,0.0,0.0,0.0,0.0,0,WINDOWS
!4,1,0,0,1,1,0,0,0,1,0,0,0,0,3.975162683964177,0.0,0.0,3.975162683964177,4.913,0.0,0.0,0.0,0,WINDOWS
!(,0,0,0,1,0,1,0,0,0,0,1,0,0,6.791314047731097,0.0,0.0,0.0,4.913,3.9833295172900325,0.0,0.0,0,WINDOWS
!h,0,0,0,0,0,0,0,0,0,0,0,0,1,3.975162683964177,0.0,0.0,0.0,4.913,0.0,0.0,1.913,0,WINDOWS
!l,0,0,0,0,0,0,0,0,0,0,1,0,0,3.975162683964177,0.0,0.0,0.0,4.913,0.038,0.0,0.0,0,WINDOWS
!~,1,1,0,1,1,1,0,0,0,0,0,0,0,1.951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,WINDOWS
!=,0,0,0,1,0,0,0,0,0,1,0,0,0,3.975162683964177,0.0,0.0,0.0,9.17895754472535,0.0,0.0,0.0,0,WINDOWS
!.,0,0,0,1,0,0,0,0,0,0,1,0,0,3.975162683964177,0.0,0.0,0.0,4.913,2.1287534527055074,0.0,0.0,0,WINDOWS
!<,0,0,0,1,0,1,0,0,0,0,0,1,0,6.791314047731097,0.0,0.0,0.0,4.913,0.0,2.1287534527055074,0.0,0,WINDOWS
!:,0,0,0,0,0,1,0,0,0,1,0,0,0,6.791314047731097,0.0,0.0,0.0,4.9510000000000005,0.0,0.0,0.0,0,WINDOWS
!{,0,0,0,1,0,1,0,0,0,1,0,0,0,6.791314047731097,0.0,0.0,0.0,7.348524765252697,0.0,0.0,0.0,0,WINDOWS
!B,1,0,0,1,1,0,0,0,1,0,0,0,0,3.975162683964177,0.0,0.0,3.4078108255508943,0.0,0.0,0.0,0.0,0,WINDOWS
!8,0,0,0,1,0,0,0,0,0,0,0,1,0,3.975162683964177,0.0,0.0,0.0,4.913,0.0,3.975162683964177,0.0,0,WINDOWS
!D,1,0,0,0,0,0,0,1,0,0,0,0,0,3.975162683964177,0.0,0.038,0.0,0.0,0.0,0.0,0.0,0,WINDOWS
!3,1,0,0,1,1,0,0,1,0,0,0,0,0,3.975162683964177,0.0,3.975162683964177,0.0,4.913,0.0,0.0,0.0,0,WINDOWS
!c,1,0,0,1,1,0,0,1,0,0,0,0,0,3.975162683964177,0.0,2.1287534527055074,0.0,4.913,0.0,0.0,0.0,0,WINDOWS
!J,0,0,0,0,0,1,0,0,0,0,0,0,1,6.791314047731097,0.0,0.0,0.0,4.913,0.0,0.0,0.038,0,WINDOWS
!V,1,0,0,1,1,0,0,0,1,0,0,0,0,3.975162683964177,0.0,0.0,2.1287534527055074,0.0,0.0,0.0,0.0,0,WINDOWS
!^,0,0,0,1,0,1,0,0,0,0,0,0,1,6.791314047731097,0.0,0.0,0.0,4.913,0.0,0.0,4.916332194510744,0,WINDOWS
!j,0,0,0,0,0,0,0,0,0,0,0,0,1,3.975162683964177,0.0,0.0,0.0,4.913,0.0,0.0,0.038,0,WINDOWS
!_,0,0,0,1,0,1,0,0,0,1,0,0,0,6.791314047731097,0.0,0.0,0.0,8.724012721950459,0.0,0.0,0.0,0,WINDOWS
!K,0,0,0,0,0,1,0,0,0,0,0,1,0,6.791314047731097,0.0,0.0,0.0,4.913,0.0,0.038,0.0,0,WINDOWS
!],0,0,0,1,0,0,0,0,0,1,0,0,0,3.975162683964177,0.0,0.0,0.0,8.821723446592381,0.0,0.0,0.0,0,WINDOWS
!#,1,0,0,1,1,0,0,1,0,0,0,0,0,3.975162683964177,0.0,3.975162683964177,0.0,0.0,0.0,0.0,0.0,0,WINDOWS
!I,0,0,0,1,0,1,0,0,0,0,0,1,0,6.791314047731097,0.0,0.0,0.0,4.913,0.0,1.9208170383762733,0.0,0,WINDOWS
!E,1,0,0,1,1,0,0,1,0,0,0,0,0,3.975162683964177,0.0,1.9208170383762733,0.0,0.0,0.0,0.0,0.0,0,WINDOWS
!F,1,0,0,0,0,0,0,0,1,0,0,0,0,3.975162683964177,0.0,0.0,0.038,0.0,0.0,0.0,0.0,0,WINDOWS
!+,0,0,0,1,0,1,0,0,0,1,0,0,0,6.791314047731097,0.0,0.0,0.0,9.17895754472535,0.0,0.0,0.0,0,WINDOWS
!k,0,0,0,0,0,0,0,0,0,0,0,1,0,3.975162683964177,0.0,0.0,0.0,4.913,0.0,0.038,0.0,0,WINDOWS
!e,1,0,0,1,1,0,0,1,0,0,0,0,0,3.975162683964177,0.0,1.9208170383762733,0.0,4.913,0.0,0.0,0.0,0,WINDOWS
gv,1,1,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2.177933633585989,0.0,0.0,0.0,0.0,795,WINDOWS
gX,1,0,0,1,0,0,1,0,0,1,0,0,0,0.0,2.1287534527055074,0.0,1.913,4.913,0.0,0.0,0.0,0,WINDOWS
gG,1,1,1,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,0.076,4.913,0.0,0.0,0.0,0,WINDOWS
gA,1,0,0,0,0,1,0,0,0,1,0,0,0,0.038,0.0,0.0,1.913,4.913,0.0,0.0,0.0,0,WINDOWS
gn,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.913,0.0,0.0,0.0,2.139933633585989,75,WINDOWS
g2,1,0,0,1,0,0,1,0,0,0,0,0,0,0.0,3.975162683964177,0.0,1.913,0.0,0.0,0.0,0.0,22,WINDOWS
gT,1,1,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,1.9588170383762733,4.913,0.0,0.0,0.0,44,WINDOWS
gy,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.913,0.0,0.0,0.0,2.9316352569043667,267,WINDOWS
gY,0,0,0,1,0,1,0,0,0,0,0,0,1,2.81615136376692,0.0,0.0,1.913,0.0,0.0,0.0,2.9316352569043667,0,WINDOWS
gL,0,0,0,0,0,1,0,0,0,0,1,0,0,2.81615136376692,0.0,0.0,1.913,0.0,0.038,0.0,0.0,0,WINDOWS
gs,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.038,0.0,1.913,0.0,0.0,0.0,0.0,1965,WINDOWS
g',0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,1.913,1.913,0.0,0.0,0.0,3,WINDOWS
gf,1,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.951,0.0,0.0,0.0,0.0,689,WINDOWS
gb,1,1,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2.1667534527055072,0.0,0.0,0.0,0.0,163,WINDOWS
gS,1,0,0,0,0,0,1,0,0,1,0,0,0,0.0,0.038,0.0,1.913,4.913,0.0,0.0,0.0,116,WINDOWS
gq,1,0,0,1,0,1,0,0,0,0,0,0,0,1.9208170383762733,0.0,0.0,1.913,0.0,0.0,0.0,0.0,281,WINDOWS
