,SameHand,SameFinger,SameKey,Reach,Hurdle,Press_L_Little,Press_L_Ring,Press_L_Middle,Press_L_Index,Press_R_Little,Press_R_Ring,Press_R_Middle,Press_R_Index,Dist_L_Little,Dist_L_Ring,Dist_L_Middle,Dist_L_Index,Dist_R_Little,Dist_R_Ring,Dist_R_Middle,Dist_R_Index,Frequency,Keyboard
",b",0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,3.4078108255508943,0.0,0.0,2.1287534527055074,0.0,901,WINDOWS
",W",0,0,0,1,0,0,1,0,0,1,0,0,0,0.0,1.9208170383762733,0.0,0.0,4.913,0.0,2.1287534527055074,0.0,25,WINDOWS
",I",1,1,0,1,1,1,0,0,0,0,0,1,0,2.81615136376692,0.0,0.0,0.0,0.0,0.0,4.013162683964177,0.0,0,WINDOWS
",O",1,0,0,1,1,1,0,0,0,0,1,0,0,2.81615136376692,0.0,0.0,0.0,0.0,1.9208170383762733,2.1287534527055074,0.0,122,WINDOWS
",y",1,0,0,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2.1287534527055074,2.9316352569043667,1485,WINDOWS
",Y",1,0,0,1,1,1,0,0,0,0,0,0,1,2.81615136376692,0.0,0.0,0.0,0.0,0.0,2.1287534527055074,2.9316352569043667,0,WINDOWS
",J",1,0,0,0,0,1,0,0,0,0,0,0,1,2.81615136376692,0.0,0.0,0.0,0.0,0.0,2.1287534527055074,0.038,275,WINDOWS
",j",1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2.1287534527055074,0.038,8053,WINDOWS
",V",0,0,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,2.1287534527055074,4.913,0.0,2.1287534527055074,0.0,0,WINDOWS
",=",1,0,0,1,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,4.265957544725349,0.0,2.1287534527055074,0.0,0,WINDOWS
",2",0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,3.975162683964177,0.0,0.0,0.0,0.0,2.1287534527055074,0.0,48836,WINDOWS
cs,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.038,2.1287534527055074,0.0,0.0,0.0,0.0,0.0,40751,WINDOWS
c/,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,2.1287534527055074,0.0,2.1287534527055074,0.0,0.0,0.0,124,WINDOWS
c&,0,0,0,1,0,1,0,0,0,0,0,0,1,2.81615136376692,0.0,2.1287534527055074,0.0,0.0,0.0,0.0,3.975162683964177,0,WINDOWS
ch,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,2.1287534527055074,0.0,0.0,0.0,0.0,1.913,129719,WINDOWS
ck,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,2.1287534527055074,0.0,0.0,0.0,0.038,0.0,173111,WINDOWS
"c,",0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,2.1287534527055074,0.0,0.0,0.0,2.1287534527055074,0.0,401,WINDOWS
cc,1,1,1,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.076,0.0,0.0,0.0,0.0,0.0,84,WINDOWS
cf,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,2.1287534527055074,0.038,0.0,0.0,0.0,0.0,43595,WINDOWS
c9,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,2.1287534527055074,0.0,0.0,3.9833295172900325,0.0,0.0,152,WINDOWS
c<,0,0,0,1,0,1,0,0,0,0,0,1,0,2.81615136376692,0.0,2.1287534527055074,0.0,0.0,0.0,2.1287534527055074,0.0,0,WINDOWS
cl,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,2.1287534527055074,0.0,0.0,0.038,0.0,0.0,25769,WINDOWS
cm,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,2.1287534527055074,0.0,0.0,0.0,0.0,2.1287534527055074,15107,WINDOWS
cH,0,0,0,0,0,1,0,0,0,0,0,0,1,2.81615136376692,0.0,2.1287534527055074,0.0,0.0,0.0,0.0,1.913,86,WINDOWS
c{,0,0,0,1,0,1,0,0,0,1,0,0,0,2.81615136376692,0.0,2.1287534527055074,0.0,2.435524765252697,0.0,0.0,0.0,0,WINDOWS
ce,1,1,0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,4.013162683964177,0.0,0.0,0.0,0.0,0.0,2135,WINDOWS
c`,1,0,0,1,1,1,0,0,0,0,0,0,0,4.916332194510744,0.0,2.1287534527055074,0.0,0.0,0.0,0.0,0.0,0,WINDOWS
c(,0,0,0,1,0,1,0,0,0,0,1,0,0,2.81615136376692,0.0,2.1287534527055074,0.0,0.0,3.9833295172900325,0.0,0.0,0,WINDOWS
c[,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,2.1287534527055074,0.0,2.435524765252697,0.0,0.0,0.0,130,WINDOWS
c#,1,1,0,1,1,0,0,1,0,1,0,0,0,0.0,0.0,6.09264358259653,0.0,4.913,0.0,0.0,0.0,0,WINDOWS
c+,0,0,0,1,0,1,0,0,0,1,0,0,0,2.81615136376692,0.0,2.1287534527055074,0.0,4.265957544725349,0.0,0.0,0.0,32,WINDOWS
c?,0,0,0,1,0,1,0,0,0,1,0,0,0,2.81615136376692,0.0,2.1287534527055074,0.0,2.1287534527055074,0.0,0.0,0.0,40,WINDOWS
c-,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,2.1287534527055074,0.0,3.8110127219504575,0.0,0.0,0.0,4069,WINDOWS
cx,1,0,0,1,0,0,1,0,0,0,0,0,0,0.0,2.1287534527055074,2.1287534527055074,0.0,0.0,0.0,0.0,0.0,10626,WINDOWS
c',0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,2.1287534527055074,0.0,1.913,0.0,0.0,0.0,473,WINDOWS
ct,1,0,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0,2.1287534527055074,2.435524765252697,0.0,0.0,0.0,0.0,3638,WINDOWS
c\,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,2.1287534527055074,0.0,6.05448776280647,0.0,0.0,0.0,1,WINDOWS
cq,1,0,0,1,1,1,0,0,0,0,0,0,0,1.9208170383762733,0.0,2.1287534527055074,0.0,0.0,0.0,0.0,0.0,3779,WINDOWS
c;,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,2.1287534527055074,0.0,0.038,0.0,0.0,0.0,27,WINDOWS
c^,0,0,0,1,0,1,0,0,0,0,0,0,1,2.81615136376692,0.0,2.1287534527055074,0.0,0.0,0.0,0.0,4.916332194510744,0,WINDOWS
cg,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,2.1287534527055074,1.913,0.0,0.0,0.0,0.0,60787,WINDOWS
cT,1,0,0,1,1,0,0,0,1,1,0,0,0,0.0,0.0,2.1287534527055074,2.435524765252697,4.913,0.0,0.0,0.0,623,WINDOWS
cp,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,2.1287534527055074,0.0,1.9208170383762733,0.0,0.0,0.0,13697,WINDOWS
cX,1,0,0,1,0,0,1,0,0,1,0,0,0,0.0,2.1287534527055074,2.1287534527055074,0.0,4.913,0.0,0.0,0.0,0,WINDOWS
cL,0,0,0,0,0,1,0,0,0,0,1,0,0,2.81615136376692,0.0,2.1287534527055074,0.0,0.0,0.038,0.0,0.0,0,WINDOWS
c4,1,0,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0,2.1287534527055074,3.975162683964177,0.0,0.0,0.0,0.0,358,WINDOWS
cd,1,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,2.1667534527055072,0.0,0.0,0.0,0.0,0.0,22903,WINDOWS
c},0,0,0,1,0,1,0,0,0,1,0,0,0,2.81615136376692,0.0,2.1287534527055074,0.0,3.908723446592381,0.0,0.0,0.0,0,WINDOWS
cw,1,0,0,1,1,0,1,0,0,0,0,0,0,0.0,1.9208170383762733,2.1287534527055074,0.0,0.0,0.0,0.0,0.0,5941,WINDOWS
c0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,2.1287534527055074,0.0,3.975162683964177,0.0,0.0,0.0,56,WINDOWS
c1,1,0,0,1,1,1,0,0,0,0,0,0,0,3.975162683964177,0.0,2.1287534527055074,0.0,0.0,0.0,0.0,0.0,1204,WINDOWS
cQ,1,0,0,1,1,1,0,0,0,1,0,0,0,1.9208170383762733,0.0,2.1287534527055074,0.0,4.913,0.0,0.0,0.0,793,WINDOWS
cu,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,2.1287534527055074,0.0,0.0,0.0,0.0,1.9208170383762733,66611,WINDOWS
cv,1,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,2.1287534527055074,2.1287534527055074,0.0,0.0,0.0,0.0,63513,WINDOWS
c$,1,0,0,1,1,0,0,0,1,1,0,0,0,0.0,0.0,2.1287534527055074,3.975162683964177,4.913,0.0,0.0,0.0,0,WINDOWS
c%,1,0,0,1,1,0,0,0,1,1,0,0,0,0.0,0.0,2.1287534527055074,3.80711793394688,4.913,0.0,0.0,0.0,0,WINDOWS
cP,0,0,0,1,0,1,0,0,0,1,0,0,0,2.81615136376692,0.0,2.1287534527055074,0.0,1.9208170383762733,0.0,0.0,0.0,19619,WINDOWS
c.,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,2.1287534527055074,0.0,0.0,2.1287534527055074,0.0,0.0,7703,WINDOWS
cF,1,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,2.1287534527055074,0.038,4.913,0.0,0.0,0.0,23,WINDOWS
cZ,1,0,0,1,0,1,0,0,0,1,0,0,0,2.1287534527055074,0.0,2.1287534527055074,0.0,4.913,0.0,0.0,0.0,0,WINDOWS
cz,1,0,0,1,0,1,0,0,0,0,0,0,0,2.1287534527055074,0.0,2.1287534527055074,0.0,0.0,0.0,0.0,0.0,10314,WINDOWS
c_,0,0,0,1,0,1,0,0,0,1,0,0,0,2.81615136376692,0.0,2.1287534527055074,0.0,3.8110127219504575,0.0,0.0,0.0,0,WINDOWS
cD,1,1,0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,2.1667534527055072,0.0,4.913,0.0,0.0,0.0,2,WINDOWS
cB,1,0,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,2.1287534527055074,3.4078108255508943,4.913,0.0,0.0,0.0,0,WINDOWS
cS,1,0,0,0,0,0,1,0,0,1,0,0,0,0.0,0.038,2.1287534527055074,0.0,4.913,0.0,0.0,0.0,10570,WINDOWS
c:,0,0,0,0,0,1,0,0,0,1,0,0,0,2.81615136376692,0.0,2.1287534527055074,0.0,0.038,0.0,0.0,0.0,1384,WINDOWS
c*,0,0,0,1,0,1,0,0,0,0,0,1,0,2.81615136376692,0.0,2.1287534527055074,0.0,0.0,0.0,3.975162683964177,0.0,0,WINDOWS
cC,1,1,1,1,0,0,0,1,0,1,0,0,0,0.0,0.0,0.076,0.0,4.913,0.0,0.0,0.0,0,WINDOWS
c>,0,0,0,1,0,1,0,0,0,0,1,0,0,2.81615136376692,0.0,2.1287534527055074,0.0,0.0,2.1287534527055074,0.0,0.0,0,WINDOWS
c3,1,1,0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,6.09264358259653,0.0,0.0,0.0,0.0,0.0,439,WINDOWS
cA,1,0,0,0,0,1,0,0,0,1,0,0,0,0.038,0.0,2.1287534527055074,0.0,4.913,0.0,0.0,0.0,2,WINDOWS
ca,1,0,0,0,0,1,0,0,0,0,0,0,0,0.038,0.0,2.1287534527055074,0.0,0.0,0.0,0.0,0.0,109175,WINDOWS
c5,1,0,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0,2.1287534527055074,3.80711793394688,0.0,0.0,0.0,0.0,356,WINDOWS
cE,1,1,0,1,1,0,0,1,0,1,0,0,0,0.0,0.0,4.013162683964177,0.0,4.913,0.0,0.0,0.0,4052,WINDOWS
cG,1,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,2.1287534527055074,1.913,4.913,0.0,0.0,0.0,0,WINDOWS
c7,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,2.1287534527055074,0.0,0.0,0.0,0.0,3.975162683964177,211,WINDOWS
co,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,2.1287534527055074,0.0,0.0,1.9208170383762733,0.0,0.0,47173,WINDOWS
c),0,0,0,1,0,1,0,0,0,1,0,0,0,2.81615136376692,0.0,2.1287534527055074,0.0,3.975162683964177,0.0,0.0,0.0,0,WINDOWS
cR,1,0,0,1,1,0,0,0,1,1,0,0,0,0.0,0.0,2.1287534527055074,1.9208170383762733,4.913,0.0,0.0,0.0,4091,WINDOWS
cN,0,0,0,1,0,1,0,0,0,0,0,0,1,2.81615136376692,0.0,2.1287534527055074,0.0,0.0,0.0,0.0,2.139933633585989,22,WINDOWS
c8,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,2.1287534527055074,0.0,0.0,0.0,3.975162683964177,0.0,186,WINDOWS
c!,1,0,0,1,1,1,0,0,0,1,0,0,0,3.975162683964177,0.0,2.1287534527055074,0.0,4.913,0.0,0.0,0.0,0,WINDOWS
cU,0,0,0,1,0,1,0,0,0,0,0,0,1,2.81615136376692,0.0,2.1287534527055074,0.0,0.0,0.0,0.0,1.9208170383762733,0,WINDOWS
c~,1,0,0,1,1,1,0,0,0,1,0,0,0,4.916332194510744,0.0,2.1287534527055074,0.0,4.913,0.0,0.0,0.0,0,WINDOWS
c@,1,0,0,1,1,0,1,0,0,1,0,0,0,0.0,3.975162683964177,2.1287534527055074,0.0,4.913,0.0,0.0,0.0,42,WINDOWS
c|,0,0,0,1,0,1,0,0,0,1,0,0,0,2.81615136376692,0.0,2.1287534527055074,0.0,6.05448776280647,0.0,0.0,0.0,34,WINDOWS
cM,0,0,0,1,0,1,0,0,0,0,0,0,1,2.81615136376692,0.0,2.1287534527055074,0.0,0.0,0.0,0.0,2.1287534527055074,0,WINDOWS
cr,1,0,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0,2.1287534527055074,1.9208170383762733,0.0,0.0,0.0,0.0,49110,WINDOWS
"c""",0,0,0,0,0,1,0,0,0,1,0,0,0,2.81615136376692,0.0,2.1287534527055074,0.0,1.913,0.0,0.0,0.0,6803,WINDOWS
ci,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,2.1287534527055074,0.0,0.0,0.0,1.9208170383762733,0.0,103300,WINDOWS
cn,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,2.1287534527055074,0.0,0.0,0.0,0.0,2.139933633585989,4128,WINDOWS
c],0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,2.1287534527055074,0.0,3.908723446592381,0.0,0.0,0.0,79,WINDOWS
c6,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,2.1287534527055074,0.0,0.0,0.0,0.0,4.916332194510744,258,WINDOWS
cK,0,0,0,0,0,1,0,0,0,0,0,1,0,2.81615136376692,0.0,2.1287534527055074,0.0,0.0,0.0,0.038,0.0,42990,WINDOWS
cb,1,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,2.1287534527055074,3.4078108255508943,0.0,0.0,0.0,0.0,17063,WINDOWS
cW,1,0,0,1,1,0,1,0,0,1,0,0,0,0.0,1.9208170383762733,2.1287534527055074,0.0,4.913,0.0,0.0,0.0,1360,WINDOWS
cI,0,0,0,1,0,1,0,0,0,0,0,1,0,2.81615136376692,0.0,2.1287534527055074,0.0,0.0,0.0,1.9208170383762733,0.0,0,WINDOWS
cO,0,0,0,1,0,1,0,0,0,0,1,0,0,2.81615136376692,0.0,2.1287534527055074,0.0,0.0,1.9208170383762733,0.0,0.0,15442,WINDOWS
cy,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,2.1287534527055074,0.0,0.0,0.0,0.0,2.9316352569043667,57926,WINDOWS
cY,0,0,0,1,0,1,0,0,0,0,0,0,1,2.81615136376692,0.0,2.1287534527055074,0.0,0.0,0.0,0.0,2.9316352569043667,0,WINDOWS
cJ,0,0,0,0,0,1,0,0,0,0,0,0,1,2.81615136376692,0.0,2.1287534527055074,0.0,0.0,0.0,0.0,0.038,34355,WINDOWS
cj,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,2.1287534527055074,0.0,0.0,0.0,0.0,0.038,129305,WINDOWS
cV,1,0,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,2.1287534527055074,2.1287534527055074,4.913,0.0,0.0,0.0,0,WINDOWS
c=,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,2.1287534527055074,0.0,4.265957544725349,0.0,0.0,0.0,4,WINDOWS
c2,1,0,0,1,1,0,1,0,0,0,0,0,0,0.0,3.975162683964177,2.1287534527055074,0.0,0.0,0.0,0.0,0.0,726,WINDOWS
fs,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.038,0.0,0.038,0.0,0.0,0.0,0.0,72176,WINDOWS
f/,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.038,2.1287534527055074,0.0,0.0,0.0,121,WINDOWS
f&,0,0,0,1,0,1,0,0,0,0,0,0,1,2.81615136376692,0.0,0.0,0.038,0.0,0.0,0.0,3.975162683964177,0,WINDOWS
fh,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.038,0.0,0.0,0.0,1.913,213595,WINDOWS
fk,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.038,0.0,0.0,0.038,0.0,123589,WINDOWS
"f,",0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.038,0.0,0.0,2.1287534527055074,0.0,9712,WINDOWS
fc,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,2.1287534527055074,0.038,0.0,0.0,0.0,0.0,224542,WINDOWS
ff,1,1,1,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.076,0.0,0.0,0.0,0.0,18657,WINDOWS
f9,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.038,0.0,3.9833295172900325,0.0,0.0,113,WINDOWS
f<,0,0,0,1,0,1,0,0,0,0,0,1,0,2.81615136376692,0.0,0.0,0.038,0.0,0.0,2.1287534527055074,0.0,0,WINDOWS
fl,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.038,0.0,0.038,0.0,0.0,141914,WINDOWS
fm,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.038,0.0,0.0,0.0,2.1287534527055074,10667,WINDOWS
fH,0,0,0,0,0,1,0,0,0,0,0,0,1,2.81615136376692,0.0,0.0,0.038,0.0,0.0,0.0,1.913,43,WINDOWS
f{,0,0,0,1,0,1,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,0.038,2.435524765252697,0.0,0.0,0.0,0,WINDOWS
fe,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,1.9208170383762733,0.038,0.0,0.0,0.0,0.0,3529,WINDOWS
f`,1,0,0,1,0,1,0,0,0,0,0,0,0,4.916332194510744,0.0,0.0,0.038,0.0,0.0,0.0,0.0,0,WINDOWS
f(,0,0,0,1,0,1,0,0,0,0,1,0,0,2.81615136376692,0.0,0.0,0.038,0.0,3.9833295172900325,0.0,0.0,0,WINDOWS
f[,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.038,2.435524765252697,0.0,0.0,0.0,87,WINDOWS
f#,1,0,0,1,0,0,0,1,0,1,0,0,0,0.0,0.0,3.975162683964177,0.038,4.913,0.0,0.0,0.0,0,WINDOWS
f+,0,0,0,1,0,1,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,0.038,4.265957544725349,0.0,0.0,0.0,21,WINDOWS
f?,0,0,0,1,0,1,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,0.038,2.1287534527055074,0.0,0.0,0.0,1,WINDOWS
f-,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.038,3.8110127219504575,0.0,0.0,0.0,654,WINDOWS
fx,1,0,0,1,0,0,1,0,0,0,0,0,0,0.0,2.1287534527055074,0.0,0.038,0.0,0.0,0.0,0.0,9316,WINDOWS
f',0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.038,1.913,0.0,0.0,0.0,124,WINDOWS
ft,1,1,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2.4735247652526966,0.0,0.0,0.0,0.0,19606,WINDOWS
f\,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.038,6.05448776280647,0.0,0.0,0.0,1,WINDOWS
fq,1,0,0,1,0,1,0,0,0,0,0,0,0,1.9208170383762733,0.0,0.0,0.038,0.0,0.0,0.0,0.0,1303,WINDOWS
f;,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.038,0.038,0.0,0.0,0.0,10,WINDOWS
f^,0,0,0,1,0,1,0,0,0,0,0,0,1,2.81615136376692,0.0,0.0,0.038,0.0,0.0,0.0,4.916332194510744,0,WINDOWS
fg,1,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.951,0.0,0.0,0.0,0.0,10631,WINDOWS
fT,1,1,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,2.4735247652526966,4.913,0.0,0.0,0.0,1426,WINDOWS
fp,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.038,1.9208170383762733,0.0,0.0,0.0,5021,WINDOWS
fX,1,0,0,1,0,0,1,0,0,1,0,0,0,0.0,2.1287534527055074,0.0,0.038,4.913,0.0,0.0,0.0,0,WINDOWS
fL,0,0,0,0,0,1,0,0,0,0,1,0,0,2.81615136376692,0.0,0.0,0.038,0.0,0.038,0.0,0.0,0,WINDOWS
f4,1,1,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,4.013162683964177,0.0,0.0,0.0,0.0,222,WINDOWS
fd,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.038,0.038,0.0,0.0,0.0,0.0,9429,WINDOWS
f},0,0,0,1,0,1,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,0.038,3.908723446592381,0.0,0.0,0.0,0,WINDOWS
fw,1,0,0,1,0,0,1,0,0,0,0,0,0,0.0,1.9208170383762733,0.0,0.038,0.0,0.0,0.0,0.0,13094,WINDOWS
f0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.038,3.975162683964177,0.0,0.0,0.0,68,WINDOWS
f1,1,0,0,1,0,1,0,0,0,0,0,0,0,3.975162683964177,0.0,0.0,0.038,0.0,0.0,0.0,0.0,771,WINDOWS
fQ,1,0,0,1,0,1,0,0,0,1,0,0,0,1.9208170383762733,0.0,0.0,0.038,4.913,0.0,0.0,0.0,24227,WINDOWS
fu,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.038,0.0,0.0,0.0,1.9208170383762733,40506,WINDOWS
fv,1,1,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2.1667534527055072,0.0,0.0,0.0,0.0,52897,WINDOWS
f$,1,1,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,4.013162683964177,4.913,0.0,0.0,0.0,0,WINDOWS
f%,1,1,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,3.84511793394688,4.913,0.0,0.0,0.0,0,WINDOWS
fP,0,0,0,1,0,1,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,0.038,1.9208170383762733,0.0,0.0,0.0,4630,WINDOWS
f.,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.038,0.0,2.1287534527055074,0.0,0.0,542,WINDOWS
fF,1,1,1,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,0.076,4.913,0.0,0.0,0.0,1,WINDOWS
fZ,1,0,0,1,0,1,0,0,0,1,0,0,0,2.1287534527055074,0.0,0.0,0.038,4.913,0.0,0.0,0.0,0,WINDOWS
fz,1,0,0,1,0,1,0,0,0,0,0,0,0,2.1287534527055074,0.0,0.0,0.038,0.0,0.0,0.0,0.0,11944,WINDOWS
f_,0,0,0,1,0,1,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,0.038,3.8110127219504575,0.0,0.0,0.0,1,WINDOWS
fD,1,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0.038,0.038,4.913,0.0,0.0,0.0,24,WINDOWS
fB,1,1,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,3.445810825550894,4.913,0.0,0.0,0.0,0,WINDOWS
fS,1,0,0,0,0,0,1,0,0,1,0,0,0,0.0,0.038,0.0,0.038,4.913,0.0,0.0,0.0,8778,WINDOWS
f:,0,0,0,0,0,1,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,0.038,0.038,0.0,0.0,0.0,1664,WINDOWS
f*,0,0,0,1,0,1,0,0,0,0,0,1,0,2.81615136376692,0.0,0.0,0.038,0.0,0.0,3.975162683964177,0.0,0,WINDOWS
fC,1,0,0,1,0,0,0,1,0,1,0,0,0,0.0,0.0,2.1287534527055074,0.038,4.913,0.0,0.0,0.0,0,WINDOWS
f>,0,0,0,1,0,1,0,0,0,0,1,0,0,2.81615136376692,0.0,0.0,0.038,0.0,2.1287534527055074,0.0,0.0,0,WINDOWS
f3,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,3.975162683964177,0.038,0.0,0.0,0.0,0.0,280,WINDOWS
fA,1,0,0,0,0,1,0,0,0,1,0,0,0,0.038,0.0,0.0,0.038,4.913,0.0,0.0,0.0,115,WINDOWS
fa,1,0,0,0,0,1,0,0,0,0,0,0,0,0.038,0.0,0.0,0.038,0.0,0.0,0.0,0.0,50380,WINDOWS
f5,1,1,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,3.84511793394688,0.0,0.0,0.0,0.0,160,WINDOWS
fE,1,0,0,1,0,0,0,1,0,1,0,0,0,0.0,0.0,1.9208170383762733,0.038,4.913,0.0,0.0,0.0,1447,WINDOWS
fG,1,1,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,1.951,4.913,0.0,0.0,0.0,0,WINDOWS
f7,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.038,0.0,0.0,0.0,3.975162683964177,119,WINDOWS
fo,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.038,0.0,1.9208170383762733,0.0,0.0,19802,WINDOWS
f),0,0,0,1,0,1,0,0,0,1,0,0,0,2.81615136376692,0.0,0.0,0.038,3.975162683964177,0.0,0.0,0.0,0,WINDOWS
fR,1,1,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,1.9588170383762733,4.913,0.0,0.0,0.0,16679,WINDOWS
fN,0,0,0,1,0,1,0,0,0,0,0,0,1,2.81615136376692,0.0,0.0,0.038,0.0,0.0,0.0,2.139933633585989,5845,WINDOWS
f8,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.038,0.0,0.0,3.975162683964177,0.0,107,WINDOWS
f!,1,0,0,1,0,1,0,0,0,1,0,0,0,3.975162683964177,0.0,0.0,0.038,4.913,0.0,0.0,0.0,0,WINDOWS
fU,0,0,0,1,0,1,0,0,0,0,0,0,1,2.81615136376692,0.0,0.0,0.038,0.0,0.0,0.0,1.9208170383762733,32,WINDOWS
