sentence,estimate
مغرور قریشی سرداروں نے ان کے نام پوچھے اور کہا۔,0.008067810584739092
ایم آر کیانی - سابقہ منصب اعلی لاہور عدالت عالیہ,0.00806522616808509
اور مجھے معلوم ہے تم کب لیزی فیل نہیں کرتیں,0.008065003336879645
اب اپنا تعارف بھی مکمل کرا دو تو کیا بات ہے,0.008056051813728189
مجھے انتظار رہے گا اس نئی کہانی کو سننے کا,0.008054372416801035
ہمارے دائرے میں کیوں نہیں رہتا یہ کافر ہے,0.008049676114325048
نگہ میری اٹھے جس سمت دنیا ہی بدل جائے,0.008031984991907793
اس کی زیادہ سے زیادہ گہرائی ہزار میٹر ہے,0.008022172688672006
دیکھے وہ ایسے خواب اگر مجھ کو اس سے کیا,0.008020956993155538
بیٹھے جو تیری چھت پہ کبوتر ہی اور ہو افضال نوید,0.008018728542972468
جہان کی اب و ہوا امام علیہ السلام کو موافق تھی۔,0.008013974508353925
حج اسلامی سال کے آخری مہینے ذوالحج میں ہوتا ہے۔,0.008010491864616403
چنانچہ زندان شام کی روایت کے حسب ذیل ناقل ہیں۔,0.007990636901771974
پھربھی اللہ آپ کے علم وعمل میں برکت دے,0.007986972516432496
نے انہیں قاہرہ کے ثقافتی حلقے میں متعارف کرایا۔,0.00798521044904564
میر لاشار کے بیٹے خان کے بیٹوں کے نام ۔,0.007965599806245283
اس الخوارزم کو ہم مثال کے ذریعہ واضح کرتے ہیں :,0.007959830182191317
وہی تو ہے جسے پچھلی صدی نے قتل کیا,0.007954936129289514
اور غزل میں داخل اور خارج کی کشمکش جاری ہے۔,0.00795264190260091
ان کے قتل سے قریش کے حوصلے پست ہو گئے۔,0.007950254683205005
پچھلی سیٹ پر بیٹھے ہوئے آدمی نے سرد لہجے میں,0.007939090341963141
آخر یہ وہی تو ہے جو کل تیرا بیمار تھا,0.00793818939054199
18 جنوری: نئی دہلی میں کونسل کا افتتاح ہوا۔,0.007932074729450365
وہ ایلیاڈ اور اوڈیسی جیسی شاہکار رزمیہ نظمیں لکھیں تھیں۔,0.007931422899127119
ان کی نظم گیت گوند سے انہیں لافانی شہرت ملی۔,0.0079299349213964
آپ نے دیر کردی یہاں جوتوں میں دال بٹ رہی تھی,0.007926131647414783
چوٹ دل کی ترے سر پہ نہ کہیں آ جائے,0.007925859349582865
روایتی اور نوتخلیقی پتنگیں بانس اور کپڑے سے بنتی ہیں۔,0.007921649994136082
منگیتر کے گھر کے دروازے کی گھنٹی بجا کر آ جانا,0.00791932693861869
اس کے ساتھ اس کا والد اور بھائی بھی تھا,0.007917479560330183
جس کی آنکھیں مجھے اندر سے بھی پڑھ سکتی ہیں,0.007908743998418621
کھل رہی ہے رفتہ رفتہ زلف شام یاد پھر,0.007904653537827535
مگر اب ان علاقوں میں وہ لیڈر نہیں بن سکتے تھے۔,0.007900385886501077
تحصیل پاروم بلوچستان کے ضلع پنجگور کی ایک تحصیل ہے۔,0.007899795879139755
کانوں میں پہنے کے تکونے زیورات بھی ملے ہیں۔,0.007898174615988848
زمین پر وہی بے غسل و بے مزار رہے,0.00789536997734543
یہ عمارت زراعت کے ترقی یافتہ ہونے کا ثبوت ہے۔,0.007890879411530901
علامہ سید محسن امین عاملی کے الفاظ یہ ہیں :,0.007888376839584656
آسارام سے زائد چھوٹے بڑے آشرموں کے مالک ہیں۔,0.007888324714690536
یہ میرے چہرے پہ لکھا ہے تیرا نام کہاں,0.007873189293236809
میں کہتا ہوں اگر اس بار تم نے کوئی ایسی ویسی,0.007861500623576866
آزربائیجان کے قومی ترانہ کا اصل عنوان آذربائیجان کا کدمتال ہے۔,0.0078585733023734
مکمل کتابوں کی فہرست اس صفحے پر ملاحظہ کریں,0.007841289756912201
ٹھیک ہی رہتا ہے پتا نہیں کل بہت ستا رہا تھا,0.007838140913313378
علمی و تاریخی لحاظ سے اس اصطلاح کے دو مدلولات ہیں:,0.007836057070670373
کل 46 موضوعات : 52۔2 فیصد کے اعتبار سے 909 جوابات,0.00783431679137938
پھر تو آرام کر کر کے آپ نے موٹے ہوجانا ہے,0.007831859853923035
وہ مسلسل چھ دہائیوں تک ادب کی خدمت کرتے رہے ۔,0.00782399376556772
یہ وہ سحر تو نہیں جس کی آرزو لے کر,0.007821927932552323
آخر میں اس نے زرنگ عربوں کے حوالے کرکے صلح کرلی۔,0.007818954766916523
یہ دوری جدول کے گروپ ہیلوجن سے تعلق رکھتا ہے۔,0.00781322744226044
ان کی والدہ سلطان جارجیا کے شہر پوتی کی ولمہ تھیں۔,0.0078110103732973064
یاسر پیر زادہ، قاسمی کا بیٹا بیوروکریٹ اور ستون نگار ہے۔,0.007807333550429693
شرر، گزشتہ تمدن کا آخری نمونہ، صفحہ بک ڈپو، 1974,0.0078008404207528005
حجاب اگر جائیں تو پھر احوال لکھنا ہے وہاں کا,0.007797914243415438
ماما تو پھر ماما ہوتی ہے ناں - یہاں دیکھیں,0.007791882598723322
علیگڑھ کالج کے بانی سر سید احمد آپ کے شاگرد تھے۔,0.007778414551255782
غزل پڑھنی شروع کی، جب اس شعر پر پہنچے کہ :,0.00777433238002261
مزاج شاہ ہو یوں منحرف تو مجھ کو بھی,0.0077698357318607076
رخصت کے لیے امام حسین خیام میں آئے اور فرمایا:,0.0077671640602409815
مجھے انقلاب زمانہ کا یقین آئے تو کس طرح,0.007764011803142313
اور آپ کو دفن کے لیے کربلا لے گئے تھے۔,0.0077629853217232375
ناصر کاظمی یاد آتا ہے روز و شب کوئی - ناصر کاظمی,0.0077600839692023825
عنایت خان کے والد ظفر خان بن خواجہ تھے۔,0.007758045698942211
لو جی یہ دھمکی سے شکایت کی لڑی بن رہی ہے,0.00775669550905582
بہرام سقا بردوانی بنگال کے مشہور صوفیا میں سے ایک ہیں۔,0.007753650789625519
16 اوور کی پہلی بال پر ایک اور وکٹ,0.007752437837292724
بات کیا کروں ان سے دل کو چھیل دیتے ہیں,0.007752383476613479
وہ اوسلو معاہدے کے مخالفوں میں سے ایک ہیں۔,0.0077512206646147205
انہیں اعزازی طور پر کیپٹن کا عہدہ ملا ہوا تھا۔,0.0077503411835980664
ابھی تو دل و نگاہ میں سمانا باقی ہے,0.007748103253210183
افریقی نظموں کے تراجم پر مشتمل مجموعہ کالا پینڈا,0.007743063464155788
وہ آخری منگ شہنشاہ ، چونگ زہن کی بیٹی تھی۔,0.0077362524062871306
تیموری مغول سلطنت کے بانی چنگیز خان کے خاندان سے تھے۔,0.0077357825700641635
اس کتاب کو کی سوانح حیات کہنا بھی درست ہو گا۔,0.007732049355142162
کرب بدن سے کم نہ ہوئے دل کے فاصلے,0.007729426841833788
یاد کرتا ہوں روز تمہیں کو بھلانے کے لیے,0.0077249029591670345
تحصیل زیارت بلوچستان کے ضلع زیارت کی ایک تحصیل ہے۔,0.007718614127996236
ہنس کے بولی کہ تو پھر مجھ کو بھی راضی سمجھو,0.0077185786759498805
نماز جنازہ مشہور عالم دین مولانا طارق جمیل نے پڑھائی۔,0.0077175383965721964
پیش کیوں کرتے ہو شیشے کے مشابہ خود کو,0.007715776584852726
اب میں آتا ہوں بہتریں فونٹ ساز کے ایوارڈ کی جانب,0.007715326194597793
اکبر کے عہد حکومت میں بہرام آگرہ میں مقیم تھے۔,0.00771510102207687
ہم نکال لیں گے بس تھوڑا وقت لگے گا,0.0077047463465352494
تیرے سوا کوئی نہیں جو گناہوں کو معاف کر سکے۔,0.007699518893879522
پاکستانی صاحب نے وہ والی پوٹس کی ہوئی ہے,0.007695709223303821
نہایت ادب سے اظہار صاحب سے اختلاف کرتے ہوئے عرض کر ۔,0.0076940476423877965
عطار کے اقوال سوانح حیات گنجور فارسی کتب خانہ پر,0.007686348787916286
جب کہ ہر ناز ترا حوصلہ فرسا ہو گا,0.007684435802136081
جس حرف پر فتحہ ہو اسے مفتوح کہتے ہیں ۔,0.00768290662252385
السلام علیکم کے لفظ کے ساتھ نماز سے باہر ہونا۔,0.007671052102220006
کم از کم چھ ماہ تو رہوں گا انشااللہ,0.007670005205739538
اس لیے یہ ڈبہ ٹرین سے کاٹ دیا گیا,0.007669759658378929
میرے خیال میں کچھ مراسلے اوپر والے پڑھ لیں,0.007663179172761859
15 ۔ اس دن جھٹلانے والوں کے لئے خرابی و تباہی ہے,0.007661135734668167
ارجنٹائن کے ایٹمی پروگرام میں بیرونی معاونت اتنی زیادہ نہیں۔,0.00765211109090969
اب کے بھی تیرے لیے جاں سے گزر جائیں گے,0.007651576181456734
مگر جو بھی یہاں لکھا ہے اس میں نغمگی سی ہے,0.007647830358218888
نزدیک اسکے طور کے پتھر میں کچھ نہ تھا,0.007643736464539376
دوسرا اہم سوال کیا اس سے بلاگ ٹریفک بڑھے گی ۔,0.007635526183917247
رضیہ، با حیا، شرمیلی اور وفا شعار لڑکی ہے۔,0.00763362510180052
ابھی تو عمر قید کی سزا بولی بھی نہیں گئی,0.007631407298785217
اردو غزل کے اظہار کے موضوعات کا تعین کیا۔,0.007629764186288873
جلد ہی دروازہ کھلا اور ایک نوجوان اندر داخل ہوا,0.007624356984789025
ان کی غزل کے موضوعات حسن و عشق پر مبنی ہیں۔,0.00762187756284309
زبانوں پر دلوں کی بات جب ہم لا نہیں سکتے,0.007618964166849881
ڈراما خواب ہستی بھی اسی آخر ی دور کی یادگار ہے۔,0.007614354226518063
عنایت خان نے بہترین انشاء پردازی وراثت میں پائی۔,0.007606955985493705
میں اس پر دھماکہ دور میں پشاور میں مقیم ہوں,0.007606919135625497
وہ دن گئے جب خلیل خان فاختہ اڑایا کرتے تھے۔,0.0076050649619313375
آئندہ برس کلکتہ کی عدالت عالیہ میں وکالت شروع کی۔,0.007598860706500095
افسانہ کسی فرد کے زندگی کو ظاہر کرتا ہے ۔,0.0075980543148383125
تو وہ ہوگئی پر چچا جی بھی غائب ہیں اس وقت,0.007594041771872785
مرنے کا تیرے غم میں ارادہ بھی نہیں تھا,0.007591667081635812
یعنی وہ جو منہ لٹکا ہوا تھا وہ اب ٹھیک ہوگیا,0.0075862748573844166
وقت آیا تو ہم کو بھی استعفی دینا پڑا,0.007585706566009936
اس کا زیادہ تر حصہ اب بیکار ہوتا جا رہا ہے,0.0075817552956113695
پہلی عالمی جنگ بیسویں صدی کا پہلا بڑا عالمی تنازعہ تھا,0.007575798001619388
جہاں سے چاہیں گے رستہ وہیں سے نکلے گا,0.007575061907206888
نصیب آج ھاتھ میں ان کا جام آیا ھے,0.0075721213835483366
اس کو ڈر ہے کہ مر نہ جاوں میں,0.007570804027106692
ان کی نماز جنازہ ان کے ساتھی محمد ہزاروی نے پڑھائی۔,0.0075698512345833335
اس کی بہادری کے کارنامے شمالی ہندوستان میں مشہور ہیں۔,0.007567959999072314
اپنی کھانسی کی آواز جو سارے گھر میں گونج رہی ھے,0.007560674052965121
ٹیگ : بزم کے دوستوں سے ملاقات ، شین زاد سے ملاقات,0.0075557172281278204
جو مرگ و زندگی کا ہے اک طرفہ امتزاج,0.00755511136055576
اسی امید پہ میری طرف وہ آیا ہوا ہے,0.007551328224793587
1944ء میں یہیں سے ایم اے اردو کی تکمیل ہوئی۔,0.007544925016394244
اس طرف تو بس گئے ہیں صرف اس کے رنگ,0.007537389328080931
آخری والی لائن کی کوئی خاص سمجھ نہیں آئی,0.007533845338073688
ان کی اکثریت اٹلی اور سپین سے آئی تھی۔,0.007531220214335573
زبلون کے فرقہ میں سے جدی ایل بن سودی,0.007530579396617462
ذرا دیکھ چاند کی پتیوں نے بکھر بکھر کے تمام شب,0.007525622482129794
اف گلا درد کر رہا ہے سعودیہ تک آواز آئی,0.007516591640742108
انہونی کوئی ہو گی یہ ڈر کیوں نہیں جاتا,0.007514212900777707
پانی پانی کر گئی مجھ کو قلندر کی یہ بات,0.007513366385404956
میرے دل کے مندر میں گھنٹیاں بجائی جارہی ہیں,0.007508835752851009
کہہ کر میری مردہ رگوں میں خون کی گردش تیز کردی ۔,0.007505765111301957
ابن مریم، مصنف ایک شاگرد، مترجم اے۔ سنگھ، صفحہ 48,0.007504946443216066
اس سے پہلے بھی محبت کا قرینہ تھا یہی,0.00749811683471298
یہ وہ زمانہ تھا کہ مسلمانوں کی حالت اچھی نہ تھی۔,0.00749488893422464
ان کی وفات جنوری 2018ء میں کراچی میں ہوئی۔,0.007493711770909752
مینا شاہ کی پیدائش کے شہر بلرام پور 1937ء,0.007493147216072586
شاہی ٹمپ کے مقام پر جو جھکڑا ملا ہے۔,0.007492411608443371
قصور ہمارا نہیں جناب بس حالات ہی کچھ ایسے ہیں جناب,0.007491822070790816
اور مختلف بھی ایک خط وقت پر واقع ہوتے ہیں۔,0.007487169732102635
یہ ٹیکسائلز سکندر کے مدد گار ہو گئے تھے۔,0.007485247618340906
اور عثمان بھائی نے بھی خوب مکھن لگایا ہے,0.007476186725541774
پھر اتفاق سے بادشاہ کو آپینڈکس ہو جاتا ہے۔,0.007472793042170656
یہ غزل سننے تلک خاموش رہ پائے گی کیا,0.007467623030656872
بلکہ اپنے دفتر کو میں نے ہی ٹیگ کر رکھا ہے,0.0074674895990231365
ہو جانے دئے بھائی مجھے کوئی فرق نہیں پڑتا,0.007466291731447706
قیمت بمع کمبخت ٹیکس اور میموری کارڈ 4 جی بی,0.0074649484330518556
ویسے اس کی بچپن کی کوئی بھی چھیڑ نہیں ہے,0.007463984975953437
آپ بار بار ایک ہی غلطی کیوں دہراتے ہیں,0.007462065519133312
دگر مولیان تا در بدخشان / ہمینست ازین پادشاہی نشان,0.00746086875364297
میں ایسے ہی کاموں کے لئے بد نام ہوں,0.007458297055126441
یجر وید سناتن دھرم کا ایک اہم مقدس وید ہے۔,0.007450618699199757
خون کی ضرورت صرف مادہ مچھر کو ہوتی ہے۔,0.0074495202975129035
محبت ہر کسی سے یوں جتانا اس کی عادت ہے,0.007446076938894066
کیوں ہماری علمیت کا پول کھولنے پر تلے ہیں,0.0074459753755156425
اس تقریب میں و اطراف کے لاکھوں شیعہ شرکت کرتے ہیں۔,0.007444219856492637
اس وقت وہ مجھے گھوڑے کے ذکر پر یاد آیا -,0.007443619313930599
چلیں پھر ایک کیا اور دو کیا منتظر ہوں,0.007439766619882056
ذیل میں افریقہ کے شہروں کی فہرست بلحاظ ممالک ہے۔,0.007439681018622871
چوری چوری ہم سے آ کر ملے تھے جس جگہ,0.007432877228287045
گھر کو گھر کے چراغ سے ہی آگ لگتی ہے بھائی,0.007431005671691857
اس کی یونین کونسل کا کل رقبہ 5،37 مربع کلومیٹر ہے۔,0.007427051904582289
ویسے آپ پریشان نہ ہوں میں ابھی یہی ہوں,0.007423588969485384
حسد نہ کر محنت کر مذاق کر سکتی ہوں نا,0.0074229868387583236
آپ پر بھی نیلم کا اثر آ رہا ہے,0.007415463573564917
امن ایمان مجھے نہیں لگتا اس دھاگے پر آئیں,0.007412440865283735
اس صفحات کی تفصیل کچھ یوں بنی ہے 1 -,0.007411952870844896
ٹوک دیا مجھے آپ نے چلیں اب نہیں کہتی,0.007398221651378203
جئے دیو گرو گرنتھ میں شامل سب سے قدیم شاعر ہیں۔,0.00739456012451746
یہودی اور مسلمان ایک دوسرے کے حلیف ہوں گے۔,0.007393480117655689
ضلع کی کل یونین کونسلوں کی تعداد 49 ہے۔,0.007387312488021727
دل کا عجیب حال ہے فرصت میں بیٹھ کر,0.0073823621510103335
اور اپنے کرم سے جنت الفردوس میں عالی مقام بخشے,0.007381977680617119
انسانی کھال کے نیچے چربی کی تہ کا ہونا۔,0.007379372225144914
بالکل آپ میرے ٹیسٹ کو پسند کرنے والے ہیں,0.007376039275966001
جو یہ ہیٹ اترنے کا نام ہی نہیں لے رہے آپ,0.0073752087118636326
اور کیا عینی بچے تو ہیں ہی اچھی شرارتی نٹ کھٹ,0.0073696080942576995
مولانا محمد اشرف صاحب کے دو صاحب زادے تھے۔,0.007350613624181109
میں نے وہ اسٹوری بھی ٹائپ کر دی ہے,0.007347043506788578
طشتری میں سجا کے کھاتے ھیں یا ایسے ہی,0.007346699842149821
مجھے تو کچھ یاد نہیں رہا ذرا سوچنے دیں,0.007346212898297318
غار کا فرش زمین سے پانچ فٹ اونچا ہے۔,0.00734499477141715
ایک رونق کا باعث یہ دھاگا شاید پھر بھی بنا رہے,0.007342255070333139
بت خانے سے نہ کعبے کو تکلیف دے مجھے,0.007318123466002286
یہ لوگ تجھ سے ہمیں دور کر رہے ہیں مگر,0.007315917252038275
اس کے علاوہ یہاں کینیڈا چند بڑی جھیلیں بھی موجود ہیں۔,0.007314696675908221
پہلی شاخ ہستناپور میں راج کرتی تھی اور دوسری متھرا میں۔,0.007308907980226982
میں گھر کی روشنی ہوں مجھے محفلوں سے کیا,0.007306630744359806
گھنے پیڑوں کی میں جہاں وہ چاند رہتا تھا,0.007299141127773809
فراز گزرا ہوں جس طرف سے بھی پتھر لگے مجھے,0.007299058915103366
آسماں پہ جا بیٹھے یہ خبر نہیں تم کو,0.007285847212551117
ابو نصر محمد بن عتبی ایک مشہور عرب مصنف ہے۔,0.007280178500604035
کیونکہ تم سمجھ گئے نا تمہی با ذوق ہو,0.007276029888157695
قطر میں ہندو آبادی ملکی آبادی کا بنتی ہے۔,0.007275929036679555
شق ہوگئے ہونگے سمندر کے سینے بھی ان کے نوحے سنکر ۔,0.007271978890723846
شمع کے رونے پہ بس صاف ہنسی آتی ہے,0.007271745428259341
سید قاسم محمود، انسائیکلوپیڈیا مسلم انڈیا، حصہ اول، صفحہ 157,0.0072705554947051455
لگتا ہے بجلی چلے جانے کے باعث تصاویر نہیں کھینچ سکیں,0.007268700356231728
آپ نے لاہور سے معروف اردو اخبار زمیندار جاری کیا۔,0.007266265283238646
غالبا یہ برتن سنگھار کا سامان رکھنے کے کام آتے تھے۔,0.0072427644189571394
جن اساتذہ کا میں باقاعدہ فین رہا ہوں ان میں,0.007236396134521702
وہ خدا نہ تھا لیکن کس قدر اکیلا تھا,0.007235743283933914
انہوں نے تیلگو زبان کا پہلا ڈرامہ 'کنیا شلکم' لکھا۔,0.007207500319250565
کرنل وحید الدین کی کتاب روزگار فقیر سے اقتباس,0.007205997891973912
یقین نہیں آتا تو کل ٹی وی اور اخبار دیکھنا,0.007203115741584805
آپ کی آنکھوں میں یہ آنسو کہاں سے آگئے,0.007198938926270697
یہ اسلامی ملک 1956 میں فرانس سے آزاد ہوا تھا ۔,0.007197457350150969
شاہ رخ خان ارجن اور وجے سنگھ کے طور پر,0.007196875603202728
کاندھے پہ مشک لے کر جب قد کو خم کرے ہے,0.007193362673045696
اس دوران کئی غیر ملکی بھی اغوا کیے گئے ہیں۔,0.0071818797515116875
اکیسوں صدی میں امریکی حکومت تشدد میں ملوث رہی۔,0.0071812783721256525
کچھ مصروفیات کی بنا پر نیٹ کی دنیا سے دور تھا,0.007181049687975162
آنکھوں کو اب نہ ڈھانپ مجھے ڈوبتے بھی دیکھ,0.007180668570858775
1811ء سے آزادی حاصل کرنے والا جنوبی پہلا ملک بنا,0.00717840074329503
سب سے پہلے اس کی کھدائی اورل سٹین نے کروائی تھی۔,0.007178159992525653
ہم ازل سے آزاد ہیں اور آزاد رہیں گے۔,0.007175579439756752
جس سے بیرون ملک بھی لوگ آپ کے متعرف ہیں۔,0.007175357702825992
پھر اس نے ایک دوسرا قصہ سناتے ہوئے کہا,0.0071644975173630766
آپ نے علوم دین فلسفیانہ پیرائے میں پیش کیے۔,0.007162008838300719
جسکی طبع لطیف اور موزوں شعر کہنا جانتا ہو,0.007161110770245451
ٹائی تحریر : اچانک بوڑھا از راشد کامران 4 ووٹ,0.0071597057620074135
ٹ سے ٹنڈو اللہ یار اور ٹنڈو محمد خان,0.007154769789113099
وہ اسلام آباد کے مرکزی قبرستان میں خاک ہیں۔,0.0071530987878162195
ان میں بعض ڈستی کلہاڑے کی شکل کے ہیں۔,0.007148461615142613
یہ فلم سعادت حسن منٹو کے ایک افسانے سے ماخوذ تھی۔,0.007146382184086618
وہ جنوبی امریکا کی تمام جمہوریتوں کو متحد کرنا چاہتا تھا۔,0.007144413608729177
میں جیسا چاہتا ہوں ویسا موسم ڈھونڈ لیتا ہوں,0.007141822848429592
اس موضوع پر ان گنت کتابیں بھی لکھی گئیں۔,0.007138929356364903
ان کو آپنے آپنے علاقوں میں رہنے کی اجازت تو تھی۔,0.007135756948568964
کر کے تو دیکھو کیا ملتا ہے پھر ہمیں بھی,0.007132404305789972
جب پہلی شرارت کھلتی ہے تو اگلی شرارت کیا ہو گی,0.007132327092824617
1979ء - روسی افواج نے افغانستان کے کابل پر قبضہ کر لیا۔,0.0071294945480933365
اور بابائے ٹیگ جیسے قیمتی القابات جیتنے کے بعد,0.007129258505839992
وارث دکھانے والا ستارہ نہیں رہا، غلام شبیر، اردو ویب پاکستان,0.007128078182771381
اور کوڑے کرکٹ کا تبادلہ کوڑے کرکٹ سے ہوا تھا -,0.007126396872809944
جو مر جائیں تو پھر دیکھو یہ کتنی قدر کرتے ہیں,0.007124599345677911
ہماری طرف سے اس کیک پر گزارا کر لیجئے,0.0071186147566214535
جارجیائی بنیادی طور پر روس کی جمہریہ جارجیا میں آباد ہیں۔,0.0071182403598843026
ان امراض میں ہیضہ، سفلس، انتھراکس، جذام اور اہم ہیں۔,0.007117066809192789
یہ تو ناممکن بات ھے ایسا تو کوئی نہیں کر سکتا,0.007116796302080838
لگاتا پھر رہا ہوں عاشقوں پر کفر کے فتوے,0.007111959726502048
بات کرتے ہوئے شہادت کی انگلی سے اشارہ کرنے کے عادی۔,0.007109342494391713
حفیظ تائب حمد - کس کا نظام راہ نما ہے افق افق,0.007101956769273022
ابھی تو دل کو اداس کرتی نہیں ہیں شامیں,0.007100699716294346
آنکھوں میں اب کتنا نم ہے سینے میں کتنا دم ہے,0.007092870132421881
چلو جی ایک اور منزل پا لی آپ نے,0.007082816924185019
ایک دیوی جو شیو کی شکتی کا اظہار ہے۔,0.007075751483823275
احمد شہزاد کا اچھا ڈرائیو چار رنز کے لیے,0.007073204848833629
پر جو مجھے پسند ہے گھر سے کم نکلے,0.007059162664731292
یہاں انہوں نے قانون کے ساتھ ادب کا بھی مطالعہ کیا۔,0.007058145031126597
مسلمانوں کے دوسرے خلیفہ عمر بن خطاب کی شہادت,0.007054307619478046
وہ علاقہ جو اب چین کا شمالی میدان کہلاتا ہے,0.007050858058136384
ہو سب نغمہ سرا کچھ اس طرف کچھ اس طرف,0.00705044560094958
یہ فلم بین جنسیت کے موضوع پر بنی ہے۔,0.007041525070941121
ان کا ناول لندن کی ایک رات بہت مشہور ہے۔,0.007040030549081214
ان میں عورتوں اور جانوروں کی مورتیاں شامل ہیں۔,0.007037545545276645
سعادت اس قدر پائی کہ وہ خوش ہوگئے یک دم,0.007035019643597663
ہم بس دکھ اور افسوس کے سوا کچھ نہیں کر سکتے,0.007031895456845883
اور وجہ وہی ہے جو حس صاحب کے گوش گزار کی,0.007028275207364383
کئی عشروں تک یہ سروس صرف ریڈیو تک محدود رہی۔,0.007023731883444379
آپ کے والد کا نام ملک مکھنہ خان تھا۔,0.007013463823241287
خیر ہے آ جائیں کر لیں گے کچھ نہ کچھ,0.00701243723199775
ارادے جن کے پختہ ہوں نظریں جن کی خدا پر ہوں,0.007010208198740748
کتاب آئیے اردو سیکھیں از مرزا خلیل احمد بیگ,0.007009372890711116
یہ سرکٹ کمپیوٹر اور موبائل فون کی میموری کی جان ہے۔,0.007004604915722665
جہاں نہ بات کوئی اس کی اس کے در کی ہے,0.007003472336839767
آپ کے جسم خاکی کو کربلا میں دفن کیا گیا۔,0.00700211256426878
اب تو شہر میں ہر اک در افسوس کا ہے,0.006995708875751774
کل گھر واپس آتے ہوئے سارا تباہی کا منظر دیکھا,0.006988024430371062
یہ بات ذہن کے سامنے والے گوشے میں محفوظ کرلیجئے,0.0069878454012587445
اس کو فیاضی سے میں نے بخشی یہ سوغات,0.00697991366656913
تو اس کا کوئی لنک / ربط بھی عنایت فرما دیجئے,0.006970138504896391
یار فواد صاحب تو ہمارا روزہ بھی خراب کر دیتے ہیں,0.006969155660137062
کمال اس نے کیا اور میں نے حد کردی,0.006964560206750416
ان کے جنازے میں چالیس لاکھ افراد شریک ہوئے۔,0.006961401702001388
میری ایک ' مشکوک ' غزل کے چند اشعار برائے اصلاح,0.006957893572650075
مستقبل کا سمارٹ لباس آپ کا موڈ خوشگوار رکھے گا,0.006955387904032651
کشمیری لوئیوں اور دھسوں کی فروخت کا کاروبار شروع کیا۔,0.006950303266040872
اقبال شناسی کے لیے تحقیق و تدوین کے مواقع فراہم کرنا۔,0.006948994434857463
ویسے لگتا ہے آپ نے مبارک سر سے اتاری ہے,0.006944871598438353
واہ جی واہ تو آپ پاکستان جا رہے ہیں زبردست,0.006943092175563217
پھر تجھ کو بتاتا ہوں میں کون ہوں کیا ہوں,0.006942650543998724
تن سے سر آزاد ہو جائے تو ہوں آزاد ہم,0.006941914914152978
وہ شخص خواب زار میں آتا تو اب بھی ہے,0.006941034229599932
میں بھی سوچ رہا ہوں کے فلم دیکھنی چاہیے,0.0069404486101875265
انہوں نے ایک سیاسی تحریک شروع کی جسے پرونزم کہا گیا۔,0.0069360450387947825
اگرچہ طرز بیان میں حالی سرسید سے مماثلت رکھتے ہیں,0.0069345906969667396
اور ان کے بہتے بھاشن میں کچھ چمچے ہاتھ بھی گے,0.006930250582311455
تم ہم سے پیار کرنے کی ذرا سی بھول کرلو,0.006927422616766371
یہ یوکرائن اور بیلاروس کا سب سے طویل دریا ہے۔,0.0069175407036832365
گورنمنٹ اسکول فار مینٹلی ریٹارڈد، اسپیشل ایجوکیشن کمپلیکس، بروری روڈ، کوئٹہ,0.006915978305660189
اس بلدیہ کی کل آبادی افراد ہے جو میں شمار ہوئی,0.006912358280108753
مرے مقدر جو ایک مدت سے سو رہے ہیں,0.006906712942363348
بس اپنے ڈیٹا کی طرف سے محتاط رہیئے گا,0.006898497834908175
نام تنظیم کا نام مکمل پتہ رابطہ نمبر ای میل,0.006884544830455621
خدا کے گھر میں برابر سہی غریب و غنی,0.006881413182279779
ریزہ ریزہ ہوئے یوں صبح کے آثار کہ بس,0.006875509742813204
مختصرا قانون کا پہلا بیان کافی ہے تمام صورتوں کے لیے۔,0.006871609897560867
اچھا آپ بتائیں کتنے ممبر ایسے ہیں جو کسی زمانے میں,0.0068704157110553365
اس ہوائی فائرنگ کا مقصد واضح نہیں ہو سکا۔,0.006863717845789669
1946ء - اقوام متحدہ نے بچوں کا عالمی ہنگامی فنڈ قائم کیا۔,0.006858004564015921
مگر یہ منفی رویہ پچھلی کئی دہائیوں میں بدل چکا ہے۔,0.00685407323246542
اب بھوکے پیٹ بندہ کچھ بتانے سے تو رہا,0.00685029343717991
ایمن صاحب کا اپنے وقت کے تمام شاعروں سے رابطہ تھا۔,0.006848155046836104
اب امین بھیا کا کچھ تو اثر آنا ہے,0.006847933672035742
مئے خانہ کے اندر ہیں مہ و مہر و فلک,0.006841619092554299
ابھی تو نئے نام سے استقبال کا دھاگہ کھولیں گے,0.006839245776776782
یہ مقام شیراز کے سیاحتی مقامات میں سے ایک ہے ۔,0.006838564598611592
میرے چاروں طرف نفرت کا پہرہ لگ چکا ہے,0.006830538092278188
ظاہر ہے اب ایک سے تو کام نہیں چل سکتا ناں,0.006829241156542572
عالمی یوم شہری ہوابازی 7 دسمبر، شہری ہوابازی تنظم آفیشل ویب,0.006827120763602788
لے گئی سب کچھ اڑا کے غم کی وہ آندھی چلی,0.00681809882036499
ہم کو بس غم دئیے جاتے ہیں یونہی صدیوں سے,0.00681327638431019
یہ پالتو سانپ جسامت میں چھوٹا ہی ہوتا ہوگا۔,0.006813064120028311
دگر طالقان شہر تا فاریاب / ہمیدون در بلخ تا اندرآب,0.006810233941460695
پھر ان سب میں کامیاب ہوتے ہیں کے نہیں,0.006802827480021492
اجاڑ دے میری مٹی کو در بدر کر دے,0.006800129038962177
